# PMF for analog 'scs'  (averaged over 3 50 ns blocks: block1, block2, block3)
# columns: |z|(A)   PMF(kcal/mol)   SE(kcal/mol)   n_blocks
# each block PMF folds solute 1 (+z) and mirrored solute 2 (-z) leaflets;
# SE here = std/sqrt(n) across blocks
   0.190      4.14391      0.25652    3
   0.570      3.97221      0.25381    3
   0.950      4.02911      0.26813    3
   1.330      3.95225      0.26380    3
   1.710      3.87918      0.24769    3
   2.090      3.91758      0.24433    3
   2.470      3.80580      0.23885    3
   2.850      3.88076      0.22880    3
   3.230      3.86552      0.23326    3
   3.610      3.76144      0.21552    3
   3.990      3.81077      0.19790    3
   4.370      3.70527      0.18258    3
   4.750      3.67034      0.13590    3
   5.130      3.65261      0.12238    3
   5.510      3.44327      0.10144    3
   5.890      3.40708      0.09576    3
   6.270      3.24816      0.08742    3
   6.650      2.96953      0.08633    3
   7.030      2.88304      0.08728    3
   7.410      2.62643      0.06863    3
   7.790      2.45218      0.06108    3
   8.170      2.25936      0.04952    3
   8.550      1.92919      0.02742    3
   8.930      1.81311      0.02906    3
   9.310      1.55091      0.03038    3
   9.690      1.23680      0.04449    3
  10.070      1.11547      0.04849    3
  10.450      0.83124      0.04340    3
  10.830      0.65631      0.12378    3
  11.210      0.53578      0.13050    3
  11.590      0.20821      0.13316    3
  11.970      0.12479      0.13320    3
  12.350     -0.06321      0.13636    3
  12.730     -0.20673      0.11936    3
  13.110     -0.24310      0.11204    3
  13.490     -0.40051      0.09876    3
  13.870     -0.34869      0.11339    3
  14.250     -0.41764      0.12482    3
  14.630     -0.52964      0.14277    3
  15.010     -0.45558      0.14913    3
  15.390     -0.56656      0.15611    3
  15.770     -0.53900      0.19666    3
  16.150     -0.51283      0.20316    3
  16.530     -0.62086      0.20995    3
  16.910     -0.49048      0.22103    3
  17.290     -0.52556      0.21053    3
  17.670     -0.54082      0.22204    3
  18.050     -0.44272      0.22055    3
  18.430     -0.53194      0.22496    3
  18.810     -0.40507      0.23553    3
  19.190     -0.37588      0.23439    3
  19.570     -0.45778      0.24379    3
  19.950     -0.35781      0.24342    3
  20.330     -0.44823      0.25075    3
  20.710     -0.44487      0.24738    3
  21.090     -0.42823      0.24847    3
  21.470     -0.52956      0.22706    3
  21.850     -0.39991      0.19815    3
  22.230     -0.44996      0.20198    3
  22.610     -0.63094      0.18060    3
  22.990     -0.59443      0.18057    3
  23.370     -0.70633      0.17773    3
  23.750     -0.70190      0.18911    3
  24.130     -0.70455      0.19201    3
  24.510     -0.78659      0.19834    3
  24.890     -0.66140      0.20225    3
  25.270     -0.71252      0.19660    3
  25.650     -0.65969      0.17596    3
  26.030     -0.57253      0.17811    3
  26.410     -0.64687      0.15245    3
  26.790     -0.51310      0.12085    3
  27.170     -0.51180      0.12281    3
  27.550     -0.52972      0.09643    3
  27.930     -0.41632      0.07294    3
  28.310     -0.47131      0.06690    3
  28.690     -0.41732      0.09768    3
  29.070     -0.34239      0.09577    3
  29.450     -0.47497      0.08521    3
  29.830     -0.37077      0.08595    3
  30.210     -0.38365      0.09209    3
  30.590     -0.45260      0.08139    3
  30.970     -0.34617      0.09983    3
  31.350     -0.42119      0.08830    3
  31.730     -0.29982      0.07947    3
  32.110     -0.23156      0.08063    3
  32.490     -0.37432      0.08231    3
  32.870     -0.25467      0.07909    3
  33.250     -0.27442      0.08255    3
  33.630     -0.28673      0.06048    3
  34.010     -0.20178      0.05072    3
  34.390     -0.26755      0.06532    3
  34.770     -0.15607      0.05204    3
  35.150     -0.13556      0.04161    3
  35.530     -0.14823      0.04131    3
  35.910      0.01521      0.04890    3
  36.290     -0.03555      0.04824    3
  36.670      0.03970      0.00840    3
  37.050      0.12054      0.01005    3
  37.430      0.04611      0.00619    3
  37.810     -0.16665      0.01426    3
