            z         mean           se      std_dev
     0.500000    -4.817536     0.968870     2.906610
     1.500000    -7.053363     0.812525     2.437575
     2.500000    -9.512572     0.625646     1.876938
     3.500000   -11.920634     0.524794     1.574382
     4.500000   -14.341078     0.503270     1.509810
     5.500000   -16.629381     0.440913     1.322739
     6.500000   -18.677521     0.417885     1.253655
     7.500000   -20.409009     0.401022     1.203066
     8.500000   -21.780632     0.380508     1.141524
     9.500000   -22.788586     0.380647     1.141941
    10.500000   -23.400654     0.376955     1.130865
    11.500000   -23.604474     0.377858     1.133574
    12.500000   -23.374366     0.383765     1.151295
    13.500000   -22.745907     0.385645     1.156935
    14.500000   -21.731228     0.389491     1.168473
    15.500000   -20.421651     0.393409     1.180227
    16.500000   -18.801923     0.396665     1.189995
    17.500000   -16.905313     0.405670     1.217010
    18.500000   -14.762665     0.456893     1.370679
    19.500000   -12.532107     0.495928     1.487784
    20.500000   -10.165878     0.570047     1.710141
    21.500000    -7.473845     0.731445     2.194335
    22.500000    -4.976506     0.674264     2.022792
    23.500000    -2.798127     0.717098     2.151294
    24.500000    -1.143876     0.653822     1.961466
    25.500000    -1.086525     0.711230     2.133690
    26.500000    -0.706662     0.621481     1.864443
    27.500000    -0.495054     0.488137     1.464411
    28.500000    -0.019095     0.447900     1.343700
    29.500000    -0.026590     0.452508     1.357524
    30.500000     0.151240     0.374216     1.122648
    31.500000     0.217005     0.317795     0.953385
    32.500000     0.279103     0.311178     0.933534
    33.500000     0.382082     0.292552     0.877656
    34.500000     0.602884     0.282550     0.847650
    35.500000     0.330552     0.366770     1.100310
    36.500000     0.405678     0.255596     0.766788
    37.500000     0.393631     0.380634     1.141902
    38.500000     0.260174     0.228145     0.684435
    39.500000     0.072544     0.234884     0.704652
    40.500000     0.138094     0.107072     0.321216
    41.500000     0.022894     0.200616     0.601848
    42.500000     0.051356     0.154061     0.462183
    43.500000    -0.064354     0.245395     0.736185
    44.500000    -0.244056     0.239769     0.719307
    45.500000     0.002842     0.207477     0.622431
    46.500000     0.090650     0.127156     0.381468
    47.500000    -0.075999     0.267673     0.803019
    48.500000     0.067054     0.272142     0.816426
    49.500000     0.011519     0.372469     1.117407
    50.500000    -0.047972     0.454239     1.362717
    51.500000    -0.133351     0.434355     1.303065
    52.500000     0.299405     0.539805     1.619415
    53.500000     0.602884     0.420815     1.262445
    54.500000     0.508658     0.293056     0.879168
    55.500000     0.579036     0.331847     0.995541
    56.500000     0.767489     0.384919     1.154757
    57.500000     0.405679     0.261276     0.783828
    58.500000     0.499906     0.254251     0.762753
    59.500000     0.673263     0.397602     1.192806
    60.500000     0.673263     0.320027     0.960081
    61.500000     0.602884     0.282550     0.847650
    62.500000     0.602884     0.282550     0.847650
