z_center	theta_center	count	angle_type
-66.523925	30.638393	800	theta2
-66.523925	34.236110	948	theta2
-66.523925	37.833828	998	theta2
-66.523925	41.431546	1059	theta2
-66.523925	45.029264	1204	theta2
-66.523925	48.626981	1276	theta2
-66.523925	52.224699	1406	theta2
-66.523925	55.822417	1443	theta2
-66.523925	59.420135	1549	theta2
-66.523925	63.017853	1562	theta2
-66.523925	66.615570	1779	theta2
-66.523925	70.213288	1695	theta2
-66.523925	73.811006	1834	theta2
-66.523925	77.408724	1861	theta2
-66.523925	81.006441	1820	theta2
-66.523925	84.604159	1921	theta2
-66.523925	88.201877	1839	theta2
-66.523925	91.799595	1888	theta2
-66.523925	95.397312	1774	theta2
-66.523925	98.995030	1734	theta2
-66.523925	102.592748	1523	theta2
-66.523925	106.190466	1490	theta2
-66.523925	109.788183	1448	theta2
-66.523925	113.385901	1348	theta2
-66.523925	116.983619	1276	theta2
-66.523925	120.581337	1187	theta2
-66.523925	124.179054	1034	theta2
-66.523925	127.776772	1036	theta2
-66.523925	131.374490	877	theta2
-66.523925	134.972208	845	theta2
-66.523925	138.569925	748	theta2
-66.523925	142.167643	640	theta2
-66.523925	145.765361	598	theta2
-66.523925	149.363079	511	theta2
-66.523925	152.960797	436	theta2
-66.523925	156.558514	406	theta2
-66.523925	160.156232	285	theta2
-66.523925	163.753950	246	theta2
-66.523925	167.351668	181	theta2
-66.523925	170.949385	141	theta2
-66.523925	174.547103	71	theta2
-66.523925	178.144821	31	theta2
-63.475416	1.856651	106	theta2
-63.475416	5.454368	269	theta2
-63.475416	9.052086	476	theta2
-63.475416	12.649804	662	theta2
-63.475416	16.247522	857	theta2
-63.475416	19.845239	1075	theta2
-63.475416	23.442957	1186	theta2
-63.475416	27.040675	1383	theta2
-63.475416	30.638393	1585	theta2
-63.475416	34.236110	1725	theta2
-63.475416	37.833828	1908	theta2
-63.475416	41.431546	2027	theta2
-63.475416	45.029264	2178	theta2
-63.475416	48.626981	2361	theta2
-63.475416	52.224699	2514	theta2
-63.475416	55.822417	2593	theta2
-63.475416	59.420135	2609	theta2
-63.475416	63.017853	2865	theta2
-63.475416	66.615570	2922	theta2
-63.475416	70.213288	3072	theta2
-63.475416	73.811006	3050	theta2
-63.475416	77.408724	3090	theta2
-63.475416	81.006441	3164	theta2
-63.475416	84.604159	3037	theta2
-63.475416	88.201877	3187	theta2
-63.475416	91.799595	3103	theta2
-63.475416	95.397312	3037	theta2
-63.475416	98.995030	3050	theta2
-63.475416	102.592748	3063	theta2
-63.475416	106.190466	2897	theta2
-63.475416	109.788183	2856	theta2
-63.475416	113.385901	2707	theta2
-63.475416	116.983619	2617	theta2
-63.475416	120.581337	2567	theta2
-63.475416	124.179054	2497	theta2
-63.475416	127.776772	2254	theta2
-63.475416	131.374490	2079	theta2
-63.475416	134.972208	1995	theta2
-63.475416	138.569925	1817	theta2
-63.475416	142.167643	1727	theta2
-63.475416	145.765361	1485	theta2
-63.475416	149.363079	1361	theta2
-63.475416	152.960797	1235	theta2
-63.475416	156.558514	1053	theta2
-63.475416	160.156232	873	theta2
-63.475416	163.753950	774	theta2
-63.475416	167.351668	599	theta2
-63.475416	170.949385	403	theta2
-63.475416	174.547103	242	theta2
-63.475416	178.144821	67	theta2
-60.426907	1.856651	127	theta2
-60.426907	5.454368	302	theta2
-60.426907	9.052086	462	theta2
-60.426907	12.649804	770	theta2
-60.426907	16.247522	941	theta2
-60.426907	19.845239	1127	theta2
-60.426907	23.442957	1322	theta2
-60.426907	27.040675	1555	theta2
-60.426907	30.638393	1726	theta2
-60.426907	34.236110	1919	theta2
-60.426907	37.833828	2033	theta2
-60.426907	41.431546	2186	theta2
-60.426907	45.029264	2418	theta2
-60.426907	48.626981	2468	theta2
-60.426907	52.224699	2672	theta2
-60.426907	55.822417	2717	theta2
-60.426907	59.420135	2851	theta2
-60.426907	63.017853	3056	theta2
-60.426907	66.615570	3147	theta2
-60.426907	70.213288	3157	theta2
-60.426907	73.811006	3092	theta2
-60.426907	77.408724	3240	theta2
-60.426907	81.006441	3318	theta2
-60.426907	84.604159	3339	theta2
-60.426907	88.201877	3421	theta2
-60.426907	91.799595	3300	theta2
-60.426907	95.397312	3402	theta2
-60.426907	98.995030	3238	theta2
-60.426907	102.592748	3301	theta2
-60.426907	106.190466	3265	theta2
-60.426907	109.788183	3081	theta2
-60.426907	113.385901	2988	theta2
-60.426907	116.983619	2996	theta2
-60.426907	120.581337	2920	theta2
-60.426907	124.179054	2848	theta2
-60.426907	127.776772	2583	theta2
-60.426907	131.374490	2550	theta2
-60.426907	134.972208	2406	theta2
-60.426907	138.569925	2184	theta2
-60.426907	142.167643	2052	theta2
-60.426907	145.765361	1835	theta2
-60.426907	149.363079	1664	theta2
-60.426907	152.960797	1548	theta2
-60.426907	156.558514	1258	theta2
-60.426907	160.156232	1076	theta2
-60.426907	163.753950	870	theta2
-60.426907	167.351668	676	theta2
-60.426907	170.949385	525	theta2
-60.426907	174.547103	324	theta2
-60.426907	178.144821	103	theta2
-57.378398	1.856651	104	theta2
-57.378398	5.454368	310	theta2
-57.378398	9.052086	521	theta2
-57.378398	12.649804	697	theta2
-57.378398	16.247522	994	theta2
-57.378398	19.845239	1198	theta2
-57.378398	23.442957	1351	theta2
-57.378398	27.040675	1530	theta2
-57.378398	30.638393	1729	theta2
-57.378398	34.236110	1912	theta2
-57.378398	37.833828	2063	theta2
-57.378398	41.431546	2241	theta2
-57.378398	45.029264	2369	theta2
-57.378398	48.626981	2537	theta2
-57.378398	52.224699	2640	theta2
-57.378398	55.822417	2778	theta2
-57.378398	59.420135	2878	theta2
-57.378398	63.017853	2953	theta2
-57.378398	66.615570	3082	theta2
-57.378398	70.213288	3241	theta2
-57.378398	73.811006	3301	theta2
-57.378398	77.408724	3399	theta2
-57.378398	81.006441	3316	theta2
-57.378398	84.604159	3388	theta2
-57.378398	88.201877	3399	theta2
-57.378398	91.799595	3378	theta2
-57.378398	95.397312	3384	theta2
-57.378398	98.995030	3349	theta2
-57.378398	102.592748	3369	theta2
-57.378398	106.190466	3228	theta2
-57.378398	109.788183	3153	theta2
-57.378398	113.385901	3218	theta2
-57.378398	116.983619	2953	theta2
-57.378398	120.581337	2930	theta2
-57.378398	124.179054	2721	theta2
-57.378398	127.776772	2618	theta2
-57.378398	131.374490	2528	theta2
-57.378398	134.972208	2296	theta2
-57.378398	138.569925	2264	theta2
-57.378398	142.167643	2055	theta2
-57.378398	145.765361	1911	theta2
-57.378398	149.363079	1696	theta2
-57.378398	152.960797	1558	theta2
-57.378398	156.558514	1276	theta2
-57.378398	160.156232	1141	theta2
-57.378398	163.753950	914	theta2
-57.378398	167.351668	740	theta2
-57.378398	170.949385	497	theta2
-57.378398	174.547103	309	theta2
-57.378398	178.144821	120	theta2
-54.329889	1.856651	107	theta2
-54.329889	5.454368	326	theta2
-54.329889	9.052086	550	theta2
-54.329889	12.649804	751	theta2
-54.329889	16.247522	949	theta2
-54.329889	19.845239	1129	theta2
-54.329889	23.442957	1326	theta2
-54.329889	27.040675	1508	theta2
-54.329889	30.638393	1696	theta2
-54.329889	34.236110	1936	theta2
-54.329889	37.833828	2082	theta2
-54.329889	41.431546	2218	theta2
-54.329889	45.029264	2355	theta2
-54.329889	48.626981	2509	theta2
-54.329889	52.224699	2677	theta2
-54.329889	55.822417	2813	theta2
-54.329889	59.420135	2934	theta2
-54.329889	63.017853	3019	theta2
-54.329889	66.615570	3089	theta2
-54.329889	70.213288	3174	theta2
-54.329889	73.811006	3289	theta2
-54.329889	77.408724	3230	theta2
-54.329889	81.006441	3345	theta2
-54.329889	84.604159	3410	theta2
-54.329889	88.201877	3362	theta2
-54.329889	91.799595	3374	theta2
-54.329889	95.397312	3309	theta2
-54.329889	98.995030	3248	theta2
-54.329889	102.592748	3301	theta2
-54.329889	106.190466	3135	theta2
-54.329889	109.788183	3147	theta2
-54.329889	113.385901	3015	theta2
-54.329889	116.983619	2940	theta2
-54.329889	120.581337	2921	theta2
-54.329889	124.179054	2821	theta2
-54.329889	127.776772	2669	theta2
-54.329889	131.374490	2580	theta2
-54.329889	134.972208	2419	theta2
-54.329889	138.569925	2216	theta2
-54.329889	142.167643	2051	theta2
-54.329889	145.765361	1887	theta2
-54.329889	149.363079	1652	theta2
-54.329889	152.960797	1585	theta2
-54.329889	156.558514	1312	theta2
-54.329889	160.156232	1179	theta2
-54.329889	163.753950	928	theta2
-54.329889	167.351668	713	theta2
-54.329889	170.949385	502	theta2
-54.329889	174.547103	314	theta2
-54.329889	178.144821	122	theta2
-51.281380	1.856651	108	theta2
-51.281380	5.454368	288	theta2
-51.281380	9.052086	514	theta2
-51.281380	12.649804	718	theta2
-51.281380	16.247522	911	theta2
-51.281380	19.845239	1116	theta2
-51.281380	23.442957	1396	theta2
-51.281380	27.040675	1497	theta2
-51.281380	30.638393	1768	theta2
-51.281380	34.236110	1895	theta2
-51.281380	37.833828	2085	theta2
-51.281380	41.431546	2138	theta2
-51.281380	45.029264	2432	theta2
-51.281380	48.626981	2520	theta2
-51.281380	52.224699	2609	theta2
-51.281380	55.822417	2818	theta2
-51.281380	59.420135	2892	theta2
-51.281380	63.017853	2973	theta2
-51.281380	66.615570	2988	theta2
-51.281380	70.213288	3218	theta2
-51.281380	73.811006	3244	theta2
-51.281380	77.408724	3201	theta2
-51.281380	81.006441	3250	theta2
-51.281380	84.604159	3377	theta2
-51.281380	88.201877	3332	theta2
-51.281380	91.799595	3407	theta2
-51.281380	95.397312	3382	theta2
-51.281380	98.995030	3315	theta2
-51.281380	102.592748	3172	theta2
-51.281380	106.190466	3157	theta2
-51.281380	109.788183	3204	theta2
-51.281380	113.385901	3025	theta2
-51.281380	116.983619	3044	theta2
-51.281380	120.581337	2842	theta2
-51.281380	124.179054	2746	theta2
-51.281380	127.776772	2703	theta2
-51.281380	131.374490	2473	theta2
-51.281380	134.972208	2361	theta2
-51.281380	138.569925	2175	theta2
-51.281380	142.167643	2024	theta2
-51.281380	145.765361	1929	theta2
-51.281380	149.363079	1694	theta2
-51.281380	152.960797	1510	theta2
-51.281380	156.558514	1340	theta2
-51.281380	160.156232	1095	theta2
-51.281380	163.753950	960	theta2
-51.281380	167.351668	751	theta2
-51.281380	170.949385	503	theta2
-51.281380	174.547103	309	theta2
-51.281380	178.144821	104	theta2
-48.232871	1.856651	94	theta2
-48.232871	5.454368	319	theta2
-48.232871	9.052086	542	theta2
-48.232871	12.649804	767	theta2
-48.232871	16.247522	939	theta2
-48.232871	19.845239	1170	theta2
-48.232871	23.442957	1305	theta2
-48.232871	27.040675	1478	theta2
-48.232871	30.638393	1711	theta2
-48.232871	34.236110	1851	theta2
-48.232871	37.833828	2093	theta2
-48.232871	41.431546	2194	theta2
-48.232871	45.029264	2405	theta2
-48.232871	48.626981	2524	theta2
-48.232871	52.224699	2542	theta2
-48.232871	55.822417	2698	theta2
-48.232871	59.420135	2860	theta2
-48.232871	63.017853	3026	theta2
-48.232871	66.615570	3137	theta2
-48.232871	70.213288	3171	theta2
-48.232871	73.811006	3218	theta2
-48.232871	77.408724	3265	theta2
-48.232871	81.006441	3290	theta2
-48.232871	84.604159	3362	theta2
-48.232871	88.201877	3320	theta2
-48.232871	91.799595	3249	theta2
-48.232871	95.397312	3443	theta2
-48.232871	98.995030	3287	theta2
-48.232871	102.592748	3233	theta2
-48.232871	106.190466	3188	theta2
-48.232871	109.788183	3137	theta2
-48.232871	113.385901	3123	theta2
-48.232871	116.983619	2985	theta2
-48.232871	120.581337	2800	theta2
-48.232871	124.179054	2843	theta2
-48.232871	127.776772	2618	theta2
-48.232871	131.374490	2560	theta2
-48.232871	134.972208	2327	theta2
-48.232871	138.569925	2175	theta2
-48.232871	142.167643	1970	theta2
-48.232871	145.765361	1854	theta2
-48.232871	149.363079	1665	theta2
-48.232871	152.960797	1469	theta2
-48.232871	156.558514	1323	theta2
-48.232871	160.156232	1164	theta2
-48.232871	163.753950	930	theta2
-48.232871	167.351668	781	theta2
-48.232871	170.949385	532	theta2
-48.232871	174.547103	322	theta2
-48.232871	178.144821	111	theta2
-45.184362	1.856651	118	theta2
-45.184362	5.454368	311	theta2
-45.184362	9.052086	481	theta2
-45.184362	12.649804	651	theta2
-45.184362	16.247522	918	theta2
-45.184362	19.845239	1142	theta2
-45.184362	23.442957	1358	theta2
-45.184362	27.040675	1496	theta2
-45.184362	30.638393	1609	theta2
-45.184362	34.236110	1902	theta2
-45.184362	37.833828	2055	theta2
-45.184362	41.431546	2114	theta2
-45.184362	45.029264	2389	theta2
-45.184362	48.626981	2660	theta2
-45.184362	52.224699	2718	theta2
-45.184362	55.822417	2751	theta2
-45.184362	59.420135	2971	theta2
-45.184362	63.017853	2966	theta2
-45.184362	66.615570	3111	theta2
-45.184362	70.213288	3157	theta2
-45.184362	73.811006	3295	theta2
-45.184362	77.408724	3267	theta2
-45.184362	81.006441	3260	theta2
-45.184362	84.604159	3489	theta2
-45.184362	88.201877	3380	theta2
-45.184362	91.799595	3340	theta2
-45.184362	95.397312	3270	theta2
-45.184362	98.995030	3284	theta2
-45.184362	102.592748	3161	theta2
-45.184362	106.190466	3156	theta2
-45.184362	109.788183	3172	theta2
-45.184362	113.385901	3033	theta2
-45.184362	116.983619	2961	theta2
-45.184362	120.581337	2865	theta2
-45.184362	124.179054	2739	theta2
-45.184362	127.776772	2701	theta2
-45.184362	131.374490	2538	theta2
-45.184362	134.972208	2406	theta2
-45.184362	138.569925	2223	theta2
-45.184362	142.167643	2110	theta2
-45.184362	145.765361	1878	theta2
-45.184362	149.363079	1708	theta2
-45.184362	152.960797	1537	theta2
-45.184362	156.558514	1342	theta2
-45.184362	160.156232	1131	theta2
-45.184362	163.753950	979	theta2
-45.184362	167.351668	748	theta2
-45.184362	170.949385	549	theta2
-45.184362	174.547103	296	theta2
-45.184362	178.144821	108	theta2
-42.135853	1.856651	107	theta2
-42.135853	5.454368	306	theta2
-42.135853	9.052086	510	theta2
-42.135853	12.649804	755	theta2
-42.135853	16.247522	921	theta2
-42.135853	19.845239	1087	theta2
-42.135853	23.442957	1335	theta2
-42.135853	27.040675	1424	theta2
-42.135853	30.638393	1745	theta2
-42.135853	34.236110	1868	theta2
-42.135853	37.833828	2015	theta2
-42.135853	41.431546	2249	theta2
-42.135853	45.029264	2368	theta2
-42.135853	48.626981	2456	theta2
-42.135853	52.224699	2673	theta2
-42.135853	55.822417	2745	theta2
-42.135853	59.420135	2893	theta2
-42.135853	63.017853	2932	theta2
-42.135853	66.615570	2883	theta2
-42.135853	70.213288	3058	theta2
-42.135853	73.811006	3138	theta2
-42.135853	77.408724	3257	theta2
-42.135853	81.006441	3351	theta2
-42.135853	84.604159	3252	theta2
-42.135853	88.201877	3425	theta2
-42.135853	91.799595	3357	theta2
-42.135853	95.397312	3361	theta2
-42.135853	98.995030	3278	theta2
-42.135853	102.592748	3167	theta2
-42.135853	106.190466	3208	theta2
-42.135853	109.788183	3157	theta2
-42.135853	113.385901	3040	theta2
-42.135853	116.983619	2943	theta2
-42.135853	120.581337	2905	theta2
-42.135853	124.179054	2722	theta2
-42.135853	127.776772	2640	theta2
-42.135853	131.374490	2452	theta2
-42.135853	134.972208	2359	theta2
-42.135853	138.569925	2215	theta2
-42.135853	142.167643	2076	theta2
-42.135853	145.765361	1974	theta2
-42.135853	149.363079	1670	theta2
-42.135853	152.960797	1486	theta2
-42.135853	156.558514	1291	theta2
-42.135853	160.156232	1129	theta2
-42.135853	163.753950	898	theta2
-42.135853	167.351668	689	theta2
-42.135853	170.949385	483	theta2
-42.135853	174.547103	290	theta2
-42.135853	178.144821	116	theta2
-39.087344	1.856651	89	theta2
-39.087344	5.454368	320	theta2
-39.087344	9.052086	491	theta2
-39.087344	12.649804	715	theta2
-39.087344	16.247522	914	theta2
-39.087344	19.845239	1104	theta2
-39.087344	23.442957	1391	theta2
-39.087344	27.040675	1494	theta2
-39.087344	30.638393	1707	theta2
-39.087344	34.236110	1843	theta2
-39.087344	37.833828	2053	theta2
-39.087344	41.431546	2164	theta2
-39.087344	45.029264	2322	theta2
-39.087344	48.626981	2484	theta2
-39.087344	52.224699	2672	theta2
-39.087344	55.822417	2742	theta2
-39.087344	59.420135	2766	theta2
-39.087344	63.017853	2975	theta2
-39.087344	66.615570	3074	theta2
-39.087344	70.213288	3048	theta2
-39.087344	73.811006	3123	theta2
-39.087344	77.408724	3084	theta2
-39.087344	81.006441	3237	theta2
-39.087344	84.604159	3225	theta2
-39.087344	88.201877	3251	theta2
-39.087344	91.799595	3280	theta2
-39.087344	95.397312	3114	theta2
-39.087344	98.995030	3261	theta2
-39.087344	102.592748	3156	theta2
-39.087344	106.190466	3103	theta2
-39.087344	109.788183	3045	theta2
-39.087344	113.385901	2913	theta2
-39.087344	116.983619	2775	theta2
-39.087344	120.581337	2846	theta2
-39.087344	124.179054	2683	theta2
-39.087344	127.776772	2516	theta2
-39.087344	131.374490	2420	theta2
-39.087344	134.972208	2263	theta2
-39.087344	138.569925	2088	theta2
-39.087344	142.167643	1999	theta2
-39.087344	145.765361	1815	theta2
-39.087344	149.363079	1610	theta2
-39.087344	152.960797	1446	theta2
-39.087344	156.558514	1286	theta2
-39.087344	160.156232	1095	theta2
-39.087344	163.753950	905	theta2
-39.087344	167.351668	723	theta2
-39.087344	170.949385	480	theta2
-39.087344	174.547103	325	theta2
-39.087344	178.144821	99	theta2
-36.038835	1.856651	125	theta2
-36.038835	5.454368	322	theta2
-36.038835	9.052086	524	theta2
-36.038835	12.649804	683	theta2
-36.038835	16.247522	887	theta2
-36.038835	19.845239	1078	theta2
-36.038835	23.442957	1205	theta2
-36.038835	27.040675	1507	theta2
-36.038835	30.638393	1533	theta2
-36.038835	34.236110	1738	theta2
-36.038835	37.833828	1891	theta2
-36.038835	41.431546	2041	theta2
-36.038835	45.029264	2202	theta2
-36.038835	48.626981	2326	theta2
-36.038835	52.224699	2466	theta2
-36.038835	55.822417	2572	theta2
-36.038835	59.420135	2711	theta2
-36.038835	63.017853	2799	theta2
-36.038835	66.615570	2862	theta2
-36.038835	70.213288	3005	theta2
-36.038835	73.811006	3013	theta2
-36.038835	77.408724	3056	theta2
-36.038835	81.006441	3047	theta2
-36.038835	84.604159	2977	theta2
-36.038835	88.201877	3094	theta2
-36.038835	91.799595	3061	theta2
-36.038835	95.397312	3060	theta2
-36.038835	98.995030	3123	theta2
-36.038835	102.592748	3003	theta2
-36.038835	106.190466	3042	theta2
-36.038835	109.788183	2956	theta2
-36.038835	113.385901	2776	theta2
-36.038835	116.983619	2694	theta2
-36.038835	120.581337	2653	theta2
-36.038835	124.179054	2521	theta2
-36.038835	127.776772	2431	theta2
-36.038835	131.374490	2254	theta2
-36.038835	134.972208	2154	theta2
-36.038835	138.569925	2113	theta2
-36.038835	142.167643	1802	theta2
-36.038835	145.765361	1732	theta2
-36.038835	149.363079	1581	theta2
-36.038835	152.960797	1373	theta2
-36.038835	156.558514	1217	theta2
-36.038835	160.156232	1047	theta2
-36.038835	163.753950	788	theta2
-36.038835	167.351668	674	theta2
-36.038835	170.949385	482	theta2
-36.038835	174.547103	301	theta2
-36.038835	178.144821	103	theta2
-32.990326	1.856651	80	theta2
-32.990326	5.454368	278	theta2
-32.990326	9.052086	457	theta2
-32.990326	12.649804	627	theta2
-32.990326	16.247522	800	theta2
-32.990326	19.845239	999	theta2
-32.990326	23.442957	1195	theta2
-32.990326	27.040675	1330	theta2
-32.990326	30.638393	1463	theta2
-32.990326	34.236110	1670	theta2
-32.990326	37.833828	1804	theta2
-32.990326	41.431546	1927	theta2
-32.990326	45.029264	2055	theta2
-32.990326	48.626981	2281	theta2
-32.990326	52.224699	2364	theta2
-32.990326	55.822417	2331	theta2
-32.990326	59.420135	2497	theta2
-32.990326	63.017853	2577	theta2
-32.990326	66.615570	2649	theta2
-32.990326	70.213288	2844	theta2
-32.990326	73.811006	2803	theta2
-32.990326	77.408724	2878	theta2
-32.990326	81.006441	2993	theta2
-32.990326	84.604159	2962	theta2
-32.990326	88.201877	2922	theta2
-32.990326	91.799595	2865	theta2
-32.990326	95.397312	2944	theta2
-32.990326	98.995030	2897	theta2
-32.990326	102.592748	2834	theta2
-32.990326	106.190466	2821	theta2
-32.990326	109.788183	2766	theta2
-32.990326	113.385901	2650	theta2
-32.990326	116.983619	2635	theta2
-32.990326	120.581337	2507	theta2
-32.990326	124.179054	2399	theta2
-32.990326	127.776772	2304	theta2
-32.990326	131.374490	2147	theta2
-32.990326	134.972208	2108	theta2
-32.990326	138.569925	1864	theta2
-32.990326	142.167643	1766	theta2
-32.990326	145.765361	1661	theta2
-32.990326	149.363079	1504	theta2
-32.990326	152.960797	1274	theta2
-32.990326	156.558514	1157	theta2
-32.990326	160.156232	998	theta2
-32.990326	163.753950	830	theta2
-32.990326	167.351668	586	theta2
-32.990326	170.949385	465	theta2
-32.990326	174.547103	301	theta2
-32.990326	178.144821	87	theta2
-29.941817	1.856651	71	theta2
-29.941817	5.454368	220	theta2
-29.941817	9.052086	357	theta2
-29.941817	12.649804	519	theta2
-29.941817	16.247522	619	theta2
-29.941817	19.845239	764	theta2
-29.941817	23.442957	973	theta2
-29.941817	27.040675	1099	theta2
-29.941817	30.638393	1218	theta2
-29.941817	34.236110	1348	theta2
-29.941817	37.833828	1478	theta2
-29.941817	41.431546	1637	theta2
-29.941817	45.029264	1837	theta2
-29.941817	48.626981	1971	theta2
-29.941817	52.224699	1979	theta2
-29.941817	55.822417	2077	theta2
-29.941817	59.420135	2261	theta2
-29.941817	63.017853	2373	theta2
-29.941817	66.615570	2386	theta2
-29.941817	70.213288	2397	theta2
-29.941817	73.811006	2560	theta2
-29.941817	77.408724	2456	theta2
-29.941817	81.006441	2530	theta2
-29.941817	84.604159	2579	theta2
-29.941817	88.201877	2713	theta2
-29.941817	91.799595	2679	theta2
-29.941817	95.397312	2639	theta2
-29.941817	98.995030	2640	theta2
-29.941817	102.592748	2565	theta2
-29.941817	106.190466	2558	theta2
-29.941817	109.788183	2581	theta2
-29.941817	113.385901	2463	theta2
-29.941817	116.983619	2385	theta2
-29.941817	120.581337	2326	theta2
-29.941817	124.179054	2212	theta2
-29.941817	127.776772	2077	theta2
-29.941817	131.374490	1983	theta2
-29.941817	134.972208	1887	theta2
-29.941817	138.569925	1732	theta2
-29.941817	142.167643	1591	theta2
-29.941817	145.765361	1409	theta2
-29.941817	149.363079	1314	theta2
-29.941817	152.960797	1139	theta2
-29.941817	156.558514	1042	theta2
-29.941817	160.156232	892	theta2
-29.941817	163.753950	704	theta2
-29.941817	167.351668	606	theta2
-29.941817	170.949385	397	theta2
-29.941817	174.547103	213	theta2
-29.941817	178.144821	89	theta2
-26.893308	1.856651	39	theta2
-26.893308	5.454368	118	theta2
-26.893308	9.052086	214	theta2
-26.893308	12.649804	281	theta2
-26.893308	16.247522	370	theta2
-26.893308	19.845239	443	theta2
-26.893308	23.442957	518	theta2
-26.893308	27.040675	585	theta2
-26.893308	30.638393	709	theta2
-26.893308	34.236110	824	theta2
-26.893308	37.833828	911	theta2
-26.893308	41.431546	964	theta2
-26.893308	45.029264	1109	theta2
-26.893308	48.626981	1254	theta2
-26.893308	52.224699	1251	theta2
-26.893308	55.822417	1359	theta2
-26.893308	59.420135	1483	theta2
-26.893308	63.017853	1594	theta2
-26.893308	66.615570	1581	theta2
-26.893308	70.213288	1753	theta2
-26.893308	73.811006	1821	theta2
-26.893308	77.408724	1794	theta2
-26.893308	81.006441	1877	theta2
-26.893308	84.604159	1914	theta2
-26.893308	88.201877	1971	theta2
-26.893308	91.799595	1996	theta2
-26.893308	95.397312	2112	theta2
-26.893308	98.995030	2010	theta2
-26.893308	102.592748	2061	theta2
-26.893308	106.190466	1994	theta2
-26.893308	109.788183	1966	theta2
-26.893308	113.385901	2052	theta2
-26.893308	116.983619	1911	theta2
-26.893308	120.581337	1932	theta2
-26.893308	124.179054	1818	theta2
-26.893308	127.776772	1683	theta2
-26.893308	131.374490	1646	theta2
-26.893308	134.972208	1562	theta2
-26.893308	138.569925	1473	theta2
-26.893308	142.167643	1326	theta2
