z_center	theta_center	count	angle_type
-64.398462	95.392041	2529	theta2
-64.398462	98.990662	2364	theta2
-64.398462	102.589283	2392	theta2
-64.398462	106.187904	2316	theta2
-64.398462	109.786525	2264	theta2
-64.398462	113.385146	2068	theta2
-64.398462	116.983767	2045	theta2
-64.398462	120.582388	1897	theta2
-64.398462	124.181009	1795	theta2
-64.398462	127.779631	1723	theta2
-64.398462	131.378252	1568	theta2
-64.398462	134.976873	1519	theta2
-64.398462	138.575494	1332	theta2
-64.398462	142.174115	1224	theta2
-64.398462	145.772736	1142	theta2
-64.398462	149.371357	985	theta2
-64.398462	152.969978	886	theta2
-64.398462	156.568600	774	theta2
-64.398462	160.167221	656	theta2
-64.398462	163.765842	513	theta2
-64.398462	167.364463	425	theta2
-64.398462	170.963084	315	theta2
-64.398462	174.561705	165	theta2
-64.398462	178.160326	74	theta2
-61.335373	1.827891	84	theta2
-61.335373	5.426512	272	theta2
-61.335373	9.025134	486	theta2
-61.335373	12.623755	590	theta2
-61.335373	16.222376	803	theta2
-61.335373	19.820997	972	theta2
-61.335373	23.419618	1203	theta2
-61.335373	27.018239	1416	theta2
-61.335373	30.616860	1497	theta2
-61.335373	34.215481	1662	theta2
-61.335373	37.814103	1796	theta2
-61.335373	41.412724	1914	theta2
-61.335373	45.011345	2063	theta2
-61.335373	48.609966	2234	theta2
-61.335373	52.208587	2355	theta2
-61.335373	55.807208	2530	theta2
-61.335373	59.405829	2524	theta2
-61.335373	63.004450	2711	theta2
-61.335373	66.603072	2814	theta2
-61.335373	70.201693	2864	theta2
-61.335373	73.800314	2949	theta2
-61.335373	77.398935	2922	theta2
-61.335373	80.997556	2945	theta2
-61.335373	84.596177	3076	theta2
-61.335373	88.194798	2966	theta2
-61.335373	91.793419	3007	theta2
-61.335373	95.392041	3025	theta2
-61.335373	98.990662	3046	theta2
-61.335373	102.589283	2971	theta2
-61.335373	106.187904	2896	theta2
-61.335373	109.786525	2754	theta2
-61.335373	113.385146	2695	theta2
-61.335373	116.983767	2647	theta2
-61.335373	120.582388	2554	theta2
-61.335373	124.181009	2360	theta2
-61.335373	127.779631	2253	theta2
-61.335373	131.378252	2188	theta2
-61.335373	134.976873	2035	theta2
-61.335373	138.575494	1857	theta2
-61.335373	142.174115	1747	theta2
-61.335373	145.772736	1633	theta2
-61.335373	149.371357	1530	theta2
-61.335373	152.969978	1329	theta2
-61.335373	156.568600	1180	theta2
-61.335373	160.167221	1001	theta2
-61.335373	163.765842	867	theta2
-61.335373	167.364463	612	theta2
-61.335373	170.963084	449	theta2
-61.335373	174.561705	284	theta2
-61.335373	178.160326	100	theta2
-58.272284	1.827891	96	theta2
-58.272284	5.426512	298	theta2
-58.272284	9.025134	472	theta2
-58.272284	12.623755	657	theta2
-58.272284	16.222376	823	theta2
-58.272284	19.820997	1055	theta2
-58.272284	23.419618	1243	theta2
-58.272284	27.018239	1397	theta2
-58.272284	30.616860	1556	theta2
-58.272284	34.215481	1679	theta2
-58.272284	37.814103	1840	theta2
-58.272284	41.412724	2052	theta2
-58.272284	45.011345	2200	theta2
-58.272284	48.609966	2239	theta2
-58.272284	52.208587	2412	theta2
-58.272284	55.807208	2565	theta2
-58.272284	59.405829	2666	theta2
-58.272284	63.004450	2703	theta2
-58.272284	66.603072	2904	theta2
-58.272284	70.201693	2915	theta2
-58.272284	73.800314	2975	theta2
-58.272284	77.398935	2868	theta2
-58.272284	80.997556	3074	theta2
-58.272284	84.596177	3087	theta2
-58.272284	88.194798	3078	theta2
-58.272284	91.793419	3152	theta2
-58.272284	95.392041	3046	theta2
-58.272284	98.990662	3053	theta2
-58.272284	102.589283	2979	theta2
-58.272284	106.187904	2988	theta2
-58.272284	109.786525	2956	theta2
-58.272284	113.385146	2838	theta2
-58.272284	116.983767	2662	theta2
-58.272284	120.582388	2660	theta2
-58.272284	124.181009	2589	theta2
-58.272284	127.779631	2439	theta2
-58.272284	131.378252	2294	theta2
-58.272284	134.976873	2204	theta2
-58.272284	138.575494	2119	theta2
-58.272284	142.174115	1852	theta2
-58.272284	145.772736	1707	theta2
-58.272284	149.371357	1642	theta2
-58.272284	152.969978	1410	theta2
-58.272284	156.568600	1231	theta2
-58.272284	160.167221	1001	theta2
-58.272284	163.765842	871	theta2
-58.272284	167.364463	717	theta2
-58.272284	170.963084	463	theta2
-58.272284	174.561705	293	theta2
-58.272284	178.160326	102	theta2
-55.209194	1.827891	85	theta2
-55.209194	5.426512	313	theta2
-55.209194	9.025134	562	theta2
-55.209194	12.623755	675	theta2
-55.209194	16.222376	909	theta2
-55.209194	19.820997	1042	theta2
-55.209194	23.419618	1239	theta2
-55.209194	27.018239	1377	theta2
-55.209194	30.616860	1639	theta2
-55.209194	34.215481	1775	theta2
-55.209194	37.814103	1909	theta2
-55.209194	41.412724	2056	theta2
-55.209194	45.011345	2210	theta2
-55.209194	48.609966	2325	theta2
-55.209194	52.208587	2468	theta2
-55.209194	55.807208	2597	theta2
-55.209194	59.405829	2735	theta2
-55.209194	63.004450	2830	theta2
-55.209194	66.603072	2834	theta2
-55.209194	70.201693	2896	theta2
-55.209194	73.800314	3012	theta2
-55.209194	77.398935	3126	theta2
-55.209194	80.997556	3058	theta2
-55.209194	84.596177	3123	theta2
-55.209194	88.194798	3079	theta2
-55.209194	91.793419	2981	theta2
-55.209194	95.392041	3088	theta2
-55.209194	98.990662	3101	theta2
-55.209194	102.589283	3043	theta2
-55.209194	106.187904	2889	theta2
-55.209194	109.786525	2979	theta2
-55.209194	113.385146	2796	theta2
-55.209194	116.983767	2791	theta2
-55.209194	120.582388	2689	theta2
-55.209194	124.181009	2547	theta2
-55.209194	127.779631	2506	theta2
-55.209194	131.378252	2332	theta2
-55.209194	134.976873	2211	theta2
-55.209194	138.575494	2020	theta2
-55.209194	142.174115	1913	theta2
-55.209194	145.772736	1689	theta2
-55.209194	149.371357	1628	theta2
-55.209194	152.969978	1403	theta2
-55.209194	156.568600	1228	theta2
-55.209194	160.167221	1017	theta2
-55.209194	163.765842	874	theta2
-55.209194	167.364463	703	theta2
-55.209194	170.963084	508	theta2
-55.209194	174.561705	307	theta2
-55.209194	178.160326	98	theta2
-52.146105	1.827891	104	theta2
-52.146105	5.426512	308	theta2
-52.146105	9.025134	447	theta2
-52.146105	12.623755	709	theta2
-52.146105	16.222376	880	theta2
-52.146105	19.820997	1070	theta2
-52.146105	23.419618	1229	theta2
-52.146105	27.018239	1412	theta2
-52.146105	30.616860	1539	theta2
-52.146105	34.215481	1778	theta2
-52.146105	37.814103	1868	theta2
-52.146105	41.412724	1983	theta2
-52.146105	45.011345	2139	theta2
-52.146105	48.609966	2337	theta2
-52.146105	52.208587	2455	theta2
-52.146105	55.807208	2569	theta2
-52.146105	59.405829	2689	theta2
-52.146105	63.004450	2752	theta2
-52.146105	66.603072	2891	theta2
-52.146105	70.201693	2942	theta2
-52.146105	73.800314	2952	theta2
-52.146105	77.398935	3038	theta2
-52.146105	80.997556	3106	theta2
-52.146105	84.596177	3216	theta2
-52.146105	88.194798	3093	theta2
-52.146105	91.793419	3039	theta2
-52.146105	95.392041	3106	theta2
-52.146105	98.990662	3107	theta2
-52.146105	102.589283	3000	theta2
-52.146105	106.187904	2896	theta2
-52.146105	109.786525	2879	theta2
-52.146105	113.385146	2839	theta2
-52.146105	116.983767	2689	theta2
-52.146105	120.582388	2673	theta2
-52.146105	124.181009	2488	theta2
-52.146105	127.779631	2464	theta2
-52.146105	131.378252	2302	theta2
-52.146105	134.976873	2247	theta2
-52.146105	138.575494	2020	theta2
-52.146105	142.174115	2002	theta2
-52.146105	145.772736	1672	theta2
-52.146105	149.371357	1578	theta2
-52.146105	152.969978	1314	theta2
-52.146105	156.568600	1198	theta2
-52.146105	160.167221	1033	theta2
-52.146105	163.765842	883	theta2
-52.146105	167.364463	669	theta2
-52.146105	170.963084	454	theta2
-52.146105	174.561705	287	theta2
-52.146105	178.160326	100	theta2
-49.083015	1.827891	103	theta2
-49.083015	5.426512	281	theta2
-49.083015	9.025134	485	theta2
-49.083015	12.623755	694	theta2
-49.083015	16.222376	864	theta2
-49.083015	19.820997	1032	theta2
-49.083015	23.419618	1309	theta2
-49.083015	27.018239	1430	theta2
-49.083015	30.616860	1542	theta2
-49.083015	34.215481	1767	theta2
-49.083015	37.814103	1944	theta2
-49.083015	41.412724	2145	theta2
-49.083015	45.011345	2224	theta2
-49.083015	48.609966	2317	theta2
-49.083015	52.208587	2435	theta2
-49.083015	55.807208	2565	theta2
-49.083015	59.405829	2705	theta2
-49.083015	63.004450	2824	theta2
-49.083015	66.603072	2904	theta2
-49.083015	70.201693	2913	theta2
-49.083015	73.800314	3052	theta2
-49.083015	77.398935	3125	theta2
-49.083015	80.997556	3142	theta2
-49.083015	84.596177	3052	theta2
-49.083015	88.194798	3112	theta2
-49.083015	91.793419	3143	theta2
-49.083015	95.392041	3054	theta2
-49.083015	98.990662	3179	theta2
-49.083015	102.589283	3042	theta2
-49.083015	106.187904	2981	theta2
-49.083015	109.786525	2995	theta2
-49.083015	113.385146	2890	theta2
-49.083015	116.983767	2758	theta2
-49.083015	120.582388	2693	theta2
-49.083015	124.181009	2621	theta2
-49.083015	127.779631	2490	theta2
-49.083015	131.378252	2242	theta2
-49.083015	134.976873	2191	theta2
-49.083015	138.575494	2012	theta2
-49.083015	142.174115	1917	theta2
-49.083015	145.772736	1727	theta2
-49.083015	149.371357	1577	theta2
-49.083015	152.969978	1335	theta2
-49.083015	156.568600	1255	theta2
-49.083015	160.167221	1099	theta2
-49.083015	163.765842	820	theta2
-49.083015	167.364463	657	theta2
-49.083015	170.963084	447	theta2
-49.083015	174.561705	317	theta2
-49.083015	178.160326	99	theta2
-46.019926	1.827891	106	theta2
-46.019926	5.426512	290	theta2
-46.019926	9.025134	479	theta2
-46.019926	12.623755	692	theta2
-46.019926	16.222376	917	theta2
-46.019926	19.820997	1069	theta2
-46.019926	23.419618	1251	theta2
-46.019926	27.018239	1456	theta2
-46.019926	30.616860	1615	theta2
-46.019926	34.215481	1832	theta2
-46.019926	37.814103	2000	theta2
-46.019926	41.412724	2066	theta2
-46.019926	45.011345	2237	theta2
-46.019926	48.609966	2362	theta2
-46.019926	52.208587	2534	theta2
-46.019926	55.807208	2562	theta2
-46.019926	59.405829	2773	theta2
-46.019926	63.004450	2889	theta2
-46.019926	66.603072	2921	theta2
-46.019926	70.201693	3010	theta2
-46.019926	73.800314	3070	theta2
-46.019926	77.398935	3079	theta2
-46.019926	80.997556	3065	theta2
-46.019926	84.596177	3246	theta2
-46.019926	88.194798	3184	theta2
-46.019926	91.793419	3173	theta2
-46.019926	95.392041	3173	theta2
-46.019926	98.990662	3128	theta2
-46.019926	102.589283	3104	theta2
-46.019926	106.187904	2997	theta2
-46.019926	109.786525	3027	theta2
-46.019926	113.385146	2897	theta2
-46.019926	116.983767	2876	theta2
-46.019926	120.582388	2774	theta2
-46.019926	124.181009	2641	theta2
-46.019926	127.779631	2518	theta2
-46.019926	131.378252	2324	theta2
-46.019926	134.976873	2311	theta2
-46.019926	138.575494	2067	theta2
-46.019926	142.174115	1964	theta2
-46.019926	145.772736	1779	theta2
-46.019926	149.371357	1553	theta2
-46.019926	152.969978	1419	theta2
-46.019926	156.568600	1224	theta2
-46.019926	160.167221	1041	theta2
-46.019926	163.765842	927	theta2
-46.019926	167.364463	692	theta2
-46.019926	170.963084	468	theta2
-46.019926	174.561705	297	theta2
-46.019926	178.160326	92	theta2
-42.956837	1.827891	87	theta2
-42.956837	5.426512	294	theta2
-42.956837	9.025134	464	theta2
-42.956837	12.623755	733	theta2
-42.956837	16.222376	907	theta2
-42.956837	19.820997	1166	theta2
-42.956837	23.419618	1264	theta2
-42.956837	27.018239	1473	theta2
-42.956837	30.616860	1676	theta2
-42.956837	34.215481	1854	theta2
-42.956837	37.814103	2043	theta2
-42.956837	41.412724	2157	theta2
-42.956837	45.011345	2299	theta2
-42.956837	48.609966	2421	theta2
-42.956837	52.208587	2564	theta2
-42.956837	55.807208	2602	theta2
-42.956837	59.405829	2836	theta2
-42.956837	63.004450	2892	theta2
-42.956837	66.603072	2945	theta2
-42.956837	70.201693	3045	theta2
-42.956837	73.800314	3057	theta2
-42.956837	77.398935	3096	theta2
-42.956837	80.997556	3235	theta2
-42.956837	84.596177	3260	theta2
-42.956837	88.194798	3214	theta2
-42.956837	91.793419	3184	theta2
-42.956837	95.392041	3152	theta2
-42.956837	98.990662	3254	theta2
-42.956837	102.589283	3100	theta2
-42.956837	106.187904	3123	theta2
-42.956837	109.786525	3119	theta2
-42.956837	113.385146	2981	theta2
-42.956837	116.983767	2991	theta2
-42.956837	120.582388	2815	theta2
-42.956837	124.181009	2713	theta2
-42.956837	127.779631	2619	theta2
-42.956837	131.378252	2491	theta2
-42.956837	134.976873	2268	theta2
-42.956837	138.575494	2120	theta2
-42.956837	142.174115	2023	theta2
-42.956837	145.772736	1877	theta2
-42.956837	149.371357	1641	theta2
-42.956837	152.969978	1482	theta2
-42.956837	156.568600	1298	theta2
-42.956837	160.167221	1092	theta2
-42.956837	163.765842	846	theta2
-42.956837	167.364463	768	theta2
-42.956837	170.963084	509	theta2
-42.956837	174.561705	298	theta2
-42.956837	178.160326	130	theta2
-39.893747	1.827891	117	theta2
-39.893747	5.426512	299	theta2
-39.893747	9.025134	525	theta2
-39.893747	12.623755	722	theta2
-39.893747	16.222376	894	theta2
-39.893747	19.820997	1119	theta2
-39.893747	23.419618	1351	theta2
-39.893747	27.018239	1499	theta2
-39.893747	30.616860	1657	theta2
-39.893747	34.215481	1919	theta2
-39.893747	37.814103	2004	theta2
-39.893747	41.412724	2180	theta2
-39.893747	45.011345	2324	theta2
-39.893747	48.609966	2484	theta2
-39.893747	52.208587	2640	theta2
-39.893747	55.807208	2821	theta2
-39.893747	59.405829	2876	theta2
-39.893747	63.004450	2831	theta2
-39.893747	66.603072	2989	theta2
-39.893747	70.201693	3204	theta2
-39.893747	73.800314	3171	theta2
-39.893747	77.398935	3092	theta2
-39.893747	80.997556	3271	theta2
-39.893747	84.596177	3368	theta2
-39.893747	88.194798	3320	theta2
-39.893747	91.793419	3302	theta2
-39.893747	95.392041	3318	theta2
-39.893747	98.990662	3273	theta2
-39.893747	102.589283	3258	theta2
-39.893747	106.187904	3188	theta2
-39.893747	109.786525	3143	theta2
-39.893747	113.385146	3009	theta2
-39.893747	116.983767	2885	theta2
-39.893747	120.582388	2915	theta2
-39.893747	124.181009	2765	theta2
-39.893747	127.779631	2720	theta2
-39.893747	131.378252	2345	theta2
-39.893747	134.976873	2349	theta2
-39.893747	138.575494	2184	theta2
-39.893747	142.174115	2025	theta2
-39.893747	145.772736	1822	theta2
-39.893747	149.371357	1737	theta2
-39.893747	152.969978	1534	theta2
-39.893747	156.568600	1287	theta2
-39.893747	160.167221	1105	theta2
-39.893747	163.765842	936	theta2
-39.893747	167.364463	714	theta2
-39.893747	170.963084	487	theta2
-39.893747	174.561705	324	theta2
-39.893747	178.160326	118	theta2
-36.830658	1.827891	87	theta2
-36.830658	5.426512	344	theta2
-36.830658	9.025134	508	theta2
-36.830658	12.623755	725	theta2
-36.830658	16.222376	976	theta2
-36.830658	19.820997	1090	theta2
-36.830658	23.419618	1384	theta2
-36.830658	27.018239	1528	theta2
-36.830658	30.616860	1647	theta2
-36.830658	34.215481	1869	theta2
-36.830658	37.814103	2067	theta2
-36.830658	41.412724	2211	theta2
-36.830658	45.011345	2257	theta2
-36.830658	48.609966	2462	theta2
-36.830658	52.208587	2584	theta2
-36.830658	55.807208	2659	theta2
-36.830658	59.405829	2834	theta2
-36.830658	63.004450	2907	theta2
-36.830658	66.603072	3126	theta2
-36.830658	70.201693	3132	theta2
-36.830658	73.800314	3259	theta2
-36.830658	77.398935	3335	theta2
-36.830658	80.997556	3316	theta2
-36.830658	84.596177	3302	theta2
-36.830658	88.194798	3325	theta2
-36.830658	91.793419	3384	theta2
-36.830658	95.392041	3364	theta2
-36.830658	98.990662	3489	theta2
-36.830658	102.589283	3289	theta2
-36.830658	106.187904	3205	theta2
-36.830658	109.786525	3194	theta2
-36.830658	113.385146	3067	theta2
-36.830658	116.983767	2960	theta2
-36.830658	120.582388	2884	theta2
-36.830658	124.181009	2777	theta2
-36.830658	127.779631	2574	theta2
-36.830658	131.378252	2501	theta2
-36.830658	134.976873	2355	theta2
-36.830658	138.575494	2219	theta2
-36.830658	142.174115	2034	theta2
-36.830658	145.772736	1968	theta2
-36.830658	149.371357	1751	theta2
-36.830658	152.969978	1520	theta2
-36.830658	156.568600	1351	theta2
-36.830658	160.167221	1177	theta2
-36.830658	163.765842	953	theta2
-36.830658	167.364463	735	theta2
-36.830658	170.963084	546	theta2
-36.830658	174.561705	325	theta2
-36.830658	178.160326	107	theta2
-33.767569	1.827891	97	theta2
-33.767569	5.426512	335	theta2
-33.767569	9.025134	538	theta2
-33.767569	12.623755	760	theta2
-33.767569	16.222376	893	theta2
-33.767569	19.820997	1143	theta2
-33.767569	23.419618	1353	theta2
-33.767569	27.018239	1519	theta2
-33.767569	30.616860	1635	theta2
-33.767569	34.215481	1833	theta2
-33.767569	37.814103	2069	theta2
-33.767569	41.412724	2223	theta2
-33.767569	45.011345	2453	theta2
-33.767569	48.609966	2457	theta2
-33.767569	52.208587	2676	theta2
-33.767569	55.807208	2770	theta2
-33.767569	59.405829	2954	theta2
-33.767569	63.004450	2976	theta2
-33.767569	66.603072	3115	theta2
-33.767569	70.201693	3203	theta2
-33.767569	73.800314	3265	theta2
-33.767569	77.398935	3298	theta2
-33.767569	80.997556	3335	theta2
-33.767569	84.596177	3322	theta2
-33.767569	88.194798	3408	theta2
-33.767569	91.793419	3255	theta2
-33.767569	95.392041	3341	theta2
-33.767569	98.990662	3276	theta2
-33.767569	102.589283	3305	theta2
-33.767569	106.187904	3261	theta2
-33.767569	109.786525	3237	theta2
-33.767569	113.385146	3082	theta2
-33.767569	116.983767	2968	theta2
-33.767569	120.582388	2912	theta2
-33.767569	124.181009	2797	theta2
-33.767569	127.779631	2703	theta2
-33.767569	131.378252	2590	theta2
-33.767569	134.976873	2448	theta2
-33.767569	138.575494	2281	theta2
-33.767569	142.174115	2101	theta2
-33.767569	145.772736	1902	theta2
-33.767569	149.371357	1754	theta2
-33.767569	152.969978	1581	theta2
-33.767569	156.568600	1331	theta2
-33.767569	160.167221	1133	theta2
-33.767569	163.765842	995	theta2
-33.767569	167.364463	775	theta2
-33.767569	170.963084	569	theta2
-33.767569	174.561705	330	theta2
-33.767569	178.160326	119	theta2
-30.704479	1.827891	94	theta2
-30.704479	5.426512	283	theta2
-30.704479	9.025134	482	theta2
-30.704479	12.623755	700	theta2
-30.704479	16.222376	875	theta2
-30.704479	19.820997	1031	theta2
-30.704479	23.419618	1247	theta2
-30.704479	27.018239	1420	theta2
-30.704479	30.616860	1637	theta2
-30.704479	34.215481	1696	theta2
-30.704479	37.814103	1960	theta2
-30.704479	41.412724	2115	theta2
-30.704479	45.011345	2247	theta2
-30.704479	48.609966	2389	theta2
-30.704479	52.208587	2591	theta2
-30.704479	55.807208	2684	theta2
-30.704479	59.405829	2778	theta2
-30.704479	63.004450	2901	theta2
-30.704479	66.603072	3099	theta2
-30.704479	70.201693	3092	theta2
-30.704479	73.800314	3214	theta2
-30.704479	77.398935	3293	theta2
-30.704479	80.997556	3349	theta2
-30.704479	84.596177	3484	theta2
-30.704479	88.194798	3493	theta2
-30.704479	91.793419	3360	theta2
-30.704479	95.392041	3409	theta2
-30.704479	98.990662	3393	theta2
-30.704479	102.589283	3343	theta2
-30.704479	106.187904	3275	theta2
-30.704479	109.786525	3232	theta2
-30.704479	113.385146	3189	theta2
-30.704479	116.983767	3108	theta2
-30.704479	120.582388	2946	theta2
-30.704479	124.181009	2895	theta2
-30.704479	127.779631	2829	theta2
-30.704479	131.378252	2525	theta2
-30.704479	134.976873	2449	theta2
-30.704479	138.575494	2305	theta2
-30.704479	142.174115	2025	theta2
-30.704479	145.772736	1969	theta2
-30.704479	149.371357	1797	theta2
-30.704479	152.969978	1598	theta2
-30.704479	156.568600	1376	theta2
-30.704479	160.167221	1155	theta2
-30.704479	163.765842	922	theta2
-30.704479	167.364463	788	theta2
-30.704479	170.963084	505	theta2
-30.704479	174.561705	328	theta2
-30.704479	178.160326	130	theta2
-27.641390	1.827891	74	theta2
-27.641390	5.426512	173	theta2
-27.641390	9.025134	345	theta2
-27.641390	12.623755	464	theta2
-27.641390	16.222376	624	theta2
-27.641390	19.820997	768	theta2
-27.641390	23.419618	872	theta2
-27.641390	27.018239	1007	theta2
-27.641390	30.616860	1188	theta2
-27.641390	34.215481	1391	theta2
-27.641390	37.814103	1504	theta2
-27.641390	41.412724	1699	theta2
-27.641390	45.011345	1852	theta2
-27.641390	48.609966	1966	theta2
-27.641390	52.208587	2115	theta2
-27.641390	55.807208	2294	theta2
-27.641390	59.405829	2437	theta2
-27.641390	63.004450	2511	theta2
-27.641390	66.603072	2790	theta2
-27.641390	70.201693	2814	theta2
-27.641390	73.800314	3008	theta2
-27.641390	77.398935	3111	theta2
-27.641390	80.997556	3127	theta2
-27.641390	84.596177	3307	theta2
-27.641390	88.194798	3275	theta2
-27.641390	91.793419	3285	theta2
-27.641390	95.392041	3376	theta2
-27.641390	98.990662	3235	theta2
-27.641390	102.589283	3337	theta2
-27.641390	106.187904	3220	theta2
-27.641390	109.786525	3316	theta2
-27.641390	113.385146	3061	theta2
-27.641390	116.983767	2992	theta2
-27.641390	120.582388	2985	theta2
-27.641390	124.181009	2836	theta2
-27.641390	127.779631	2815	theta2
-27.641390	131.378252	2552	theta2
-27.641390	134.976873	2377	theta2
-27.641390	138.575494	2287	theta2
-27.641390	142.174115	2101	theta2
-27.641390	145.772736	1881	theta2
