z_center	theta_center	count	angle_type
-26.719166	138.592852	2022	theta2
-26.719166	142.192340	1866	theta2
-26.719166	145.791828	1686	theta2
-26.719166	149.391315	1521	theta2
-26.719166	152.990803	1384	theta2
-26.719166	156.590290	1278	theta2
-26.719166	160.189778	966	theta2
-26.719166	163.789266	898	theta2
-26.719166	167.388753	731	theta2
-26.719166	170.988241	516	theta2
-26.719166	174.587728	295	theta2
-26.719166	178.187216	100	theta2
-23.697595	1.812323	31	theta2
-23.697595	5.411811	80	theta2
-23.697595	9.011298	123	theta2
-23.697595	12.610786	149	theta2
-23.697595	16.210274	234	theta2
-23.697595	19.809761	275	theta2
-23.697595	23.409249	322	theta2
-23.697595	27.008736	350	theta2
-23.697595	30.608224	431	theta2
-23.697595	34.207712	459	theta2
-23.697595	37.807199	492	theta2
-23.697595	41.406687	541	theta2
-23.697595	45.006175	594	theta2
-23.697595	48.605662	659	theta2
-23.697595	52.205150	751	theta2
-23.697595	55.804637	759	theta2
-23.697595	59.404125	820	theta2
-23.697595	63.003613	847	theta2
-23.697595	66.603100	936	theta2
-23.697595	70.202588	944	theta2
-23.697595	73.802075	1007	theta2
-23.697595	77.401563	1156	theta2
-23.697595	81.001051	1159	theta2
-23.697595	84.600538	1249	theta2
-23.697595	88.200026	1283	theta2
-23.697595	91.799513	1338	theta2
-23.697595	95.399001	1467	theta2
-23.697595	98.998489	1462	theta2
-23.697595	102.597976	1541	theta2
-23.697595	106.197464	1564	theta2
-23.697595	109.796951	1578	theta2
-23.697595	113.396439	1617	theta2
-23.697595	116.995927	1729	theta2
-23.697595	120.595414	1679	theta2
-23.697595	124.194902	1751	theta2
-23.697595	127.794389	1778	theta2
-23.697595	131.393877	1673	theta2
-23.697595	134.993365	1693	theta2
-23.697595	138.592852	1692	theta2
-23.697595	142.192340	1523	theta2
-23.697595	145.791828	1487	theta2
-23.697595	149.391315	1423	theta2
-23.697595	152.990803	1303	theta2
-23.697595	156.590290	1209	theta2
-23.697595	160.189778	989	theta2
-23.697595	163.789266	847	theta2
-23.697595	167.388753	716	theta2
-23.697595	170.988241	537	theta2
-23.697595	174.587728	308	theta2
-23.697595	178.187216	111	theta2
-20.676025	1.812323	25	theta2
-20.676025	5.411811	55	theta2
-20.676025	9.011298	92	theta2
-20.676025	12.610786	133	theta2
-20.676025	16.210274	187	theta2
-20.676025	19.809761	198	theta2
-20.676025	23.409249	229	theta2
-20.676025	27.008736	249	theta2
-20.676025	30.608224	271	theta2
-20.676025	34.207712	332	theta2
-20.676025	37.807199	332	theta2
-20.676025	41.406687	386	theta2
-20.676025	45.006175	374	theta2
-20.676025	48.605662	409	theta2
-20.676025	52.205150	421	theta2
-20.676025	55.804637	449	theta2
-20.676025	59.404125	486	theta2
-20.676025	63.003613	496	theta2
-20.676025	66.603100	471	theta2
-20.676025	70.202588	458	theta2
-20.676025	73.802075	495	theta2
-20.676025	77.401563	494	theta2
-20.676025	81.001051	533	theta2
-20.676025	84.600538	459	theta2
-20.676025	88.200026	557	theta2
-20.676025	91.799513	544	theta2
-20.676025	95.399001	589	theta2
-20.676025	98.998489	561	theta2
-20.676025	102.597976	554	theta2
-20.676025	106.197464	615	theta2
-20.676025	109.796951	612	theta2
-20.676025	113.396439	645	theta2
-20.676025	116.995927	643	theta2
-20.676025	120.595414	660	theta2
-20.676025	124.194902	648	theta2
-20.676025	127.794389	626	theta2
-20.676025	131.393877	650	theta2
-20.676025	134.993365	647	theta2
-20.676025	138.592852	635	theta2
-20.676025	142.192340	585	theta2
-20.676025	145.791828	561	theta2
-20.676025	149.391315	578	theta2
-20.676025	152.990803	514	theta2
-20.676025	156.590290	450	theta2
-20.676025	160.189778	406	theta2
-20.676025	163.789266	366	theta2
-20.676025	167.388753	259	theta2
-20.676025	170.988241	214	theta2
-20.676025	174.587728	122	theta2
-20.676025	178.187216	39	theta2
-17.654454	1.812323	37	theta2
-17.654454	5.411811	112	theta2
-17.654454	9.011298	208	theta2
-17.654454	12.610786	277	theta2
-17.654454	16.210274	337	theta2
-17.654454	19.809761	476	theta2
-17.654454	23.409249	531	theta2
-17.654454	27.008736	654	theta2
-17.654454	30.608224	837	theta2
-17.654454	34.207712	969	theta2
-17.654454	37.807199	990	theta2
-17.654454	41.406687	1076	theta2
-17.654454	45.006175	1086	theta2
-17.654454	48.605662	1259	theta2
-17.654454	52.205150	1194	theta2
-17.654454	55.804637	1197	theta2
-17.654454	59.404125	1213	theta2
-17.654454	63.003613	1202	theta2
-17.654454	66.603100	1182	theta2
-17.654454	70.202588	1069	theta2
-17.654454	73.802075	1008	theta2
-17.654454	77.401563	923	theta2
-17.654454	81.001051	853	theta2
-17.654454	84.600538	784	theta2
-17.654454	88.200026	679	theta2
-17.654454	91.799513	678	theta2
-17.654454	95.399001	596	theta2
-17.654454	98.998489	578	theta2
-17.654454	102.597976	534	theta2
-17.654454	106.197464	434	theta2
-17.654454	109.796951	406	theta2
-17.654454	113.396439	400	theta2
-17.654454	116.995927	301	theta2
-17.654454	120.595414	304	theta2
-17.654454	124.194902	251	theta2
-17.654454	127.794389	217	theta2
-17.654454	131.393877	200	theta2
-17.654454	134.993365	188	theta2
-17.654454	138.592852	153	theta2
-17.654454	142.192340	139	theta2
-17.654454	145.791828	124	theta2
-17.654454	149.391315	92	theta2
-17.654454	152.990803	72	theta2
-17.654454	156.590290	70	theta2
-17.654454	160.189778	59	theta2
-17.654454	163.789266	57	theta2
-17.654454	167.388753	45	theta2
-17.654454	170.988241	29	theta2
-17.654454	174.587728	16	theta2
-17.654454	178.187216	5	theta2
-14.632884	1.812323	57	theta2
-14.632884	5.411811	152	theta2
-14.632884	9.011298	282	theta2
-14.632884	12.610786	398	theta2
-14.632884	16.210274	463	theta2
-14.632884	19.809761	628	theta2
-14.632884	23.409249	719	theta2
-14.632884	27.008736	936	theta2
-14.632884	30.608224	1020	theta2
-14.632884	34.207712	1190	theta2
-14.632884	37.807199	1322	theta2
-14.632884	41.406687	1351	theta2
-14.632884	45.006175	1475	theta2
-14.632884	48.605662	1657	theta2
-14.632884	52.205150	1667	theta2
-14.632884	55.804637	1623	theta2
-14.632884	59.404125	1578	theta2
-14.632884	63.003613	1561	theta2
-14.632884	66.603100	1516	theta2
-14.632884	70.202588	1426	theta2
-14.632884	73.802075	1363	theta2
-14.632884	77.401563	1193	theta2
-14.632884	81.001051	1144	theta2
-14.632884	84.600538	1040	theta2
-14.632884	88.200026	872	theta2
-14.632884	91.799513	766	theta2
-14.632884	95.399001	668	theta2
-14.632884	98.998489	536	theta2
-14.632884	102.597976	507	theta2
-14.632884	106.197464	385	theta2
-14.632884	109.796951	363	theta2
-14.632884	113.396439	271	theta2
-14.632884	116.995927	214	theta2
-14.632884	120.595414	199	theta2
-14.632884	124.194902	165	theta2
-14.632884	127.794389	120	theta2
-14.632884	131.393877	94	theta2
-14.632884	134.993365	80	theta2
-14.632884	138.592852	67	theta2
-14.632884	142.192340	50	theta2
-14.632884	145.791828	54	theta2
-14.632884	149.391315	42	theta2
-14.632884	152.990803	33	theta2
-14.632884	156.590290	25	theta2
-14.632884	160.189778	10	theta2
-14.632884	163.789266	8	theta2
-14.632884	167.388753	9	theta2
-14.632884	170.988241	5	theta2
-14.632884	174.587728	4	theta2
-14.632884	178.187216	0	theta2
-11.611313	1.812323	22	theta2
-11.611313	5.411811	60	theta2
-11.611313	9.011298	100	theta2
-11.611313	12.610786	147	theta2
-11.611313	16.210274	211	theta2
-11.611313	19.809761	242	theta2
-11.611313	23.409249	295	theta2
-11.611313	27.008736	330	theta2
-11.611313	30.608224	368	theta2
-11.611313	34.207712	421	theta2
-11.611313	37.807199	403	theta2
-11.611313	41.406687	416	theta2
-11.611313	45.006175	493	theta2
-11.611313	48.605662	471	theta2
-11.611313	52.205150	441	theta2
-11.611313	55.804637	454	theta2
-11.611313	59.404125	440	theta2
-11.611313	63.003613	421	theta2
-11.611313	66.603100	432	theta2
-11.611313	70.202588	402	theta2
-11.611313	73.802075	379	theta2
-11.611313	77.401563	307	theta2
-11.611313	81.001051	282	theta2
-11.611313	84.600538	254	theta2
-11.611313	88.200026	211	theta2
-11.611313	91.799513	164	theta2
-11.611313	95.399001	173	theta2
-11.611313	98.998489	124	theta2
-11.611313	102.597976	105	theta2
-11.611313	106.197464	84	theta2
-11.611313	109.796951	69	theta2
-11.611313	113.396439	52	theta2
-11.611313	116.995927	47	theta2
-11.611313	120.595414	34	theta2
-11.611313	124.194902	27	theta2
-11.611313	127.794389	14	theta2
-11.611313	131.393877	22	theta2
-11.611313	134.993365	15	theta2
-11.611313	138.592852	10	theta2
-11.611313	142.192340	3	theta2
-11.611313	145.791828	9	theta2
-11.611313	149.391315	1	theta2
-11.611313	152.990803	3	theta2
-11.611313	156.590290	2	theta2
-11.611313	160.189778	2	theta2
-11.611313	163.789266	1	theta2
-11.611313	167.388753	0	theta2
-11.611313	170.988241	0	theta2
-11.611313	174.587728	0	theta2
-11.611313	178.187216	0	theta2
-8.589743	1.812323	1	theta2
-8.589743	5.411811	3	theta2
-8.589743	9.011298	5	theta2
-8.589743	12.610786	8	theta2
-8.589743	16.210274	10	theta2
-8.589743	19.809761	6	theta2
-8.589743	23.409249	22	theta2
-8.589743	27.008736	18	theta2
-8.589743	30.608224	21	theta2
-8.589743	34.207712	18	theta2
-8.589743	37.807199	22	theta2
-8.589743	41.406687	30	theta2
-8.589743	45.006175	23	theta2
-8.589743	48.605662	27	theta2
-8.589743	52.205150	28	theta2
-8.589743	55.804637	23	theta2
-8.589743	59.404125	21	theta2
-8.589743	63.003613	21	theta2
-8.589743	66.603100	29	theta2
-8.589743	70.202588	19	theta2
-8.589743	73.802075	14	theta2
-8.589743	77.401563	12	theta2
-8.589743	81.001051	15	theta2
-8.589743	84.600538	6	theta2
-8.589743	88.200026	5	theta2
-8.589743	91.799513	6	theta2
-8.589743	95.399001	10	theta2
-8.589743	98.998489	5	theta2
-8.589743	102.597976	2	theta2
-8.589743	106.197464	4	theta2
-8.589743	109.796951	2	theta2
-8.589743	113.396439	4	theta2
-8.589743	116.995927	1	theta2
-8.589743	120.595414	3	theta2
-8.589743	124.194902	0	theta2
-8.589743	127.794389	1	theta2
-8.589743	131.393877	0	theta2
-8.589743	134.993365	2	theta2
-8.589743	138.592852	0	theta2
-8.589743	142.192340	0	theta2
-8.589743	145.791828	1	theta2
-8.589743	149.391315	0	theta2
-8.589743	152.990803	0	theta2
-8.589743	156.590290	0	theta2
-8.589743	160.189778	0	theta2
-8.589743	163.789266	0	theta2
-8.589743	167.388753	0	theta2
-8.589743	170.988241	0	theta2
-8.589743	174.587728	0	theta2
-8.589743	178.187216	0	theta2
-5.568172	1.812323	0	theta2
-5.568172	5.411811	0	theta2
-5.568172	9.011298	0	theta2
-5.568172	12.610786	0	theta2
-5.568172	16.210274	0	theta2
-5.568172	19.809761	0	theta2
-5.568172	23.409249	0	theta2
-5.568172	27.008736	0	theta2
-5.568172	30.608224	0	theta2
-5.568172	34.207712	0	theta2
-5.568172	37.807199	0	theta2
-5.568172	41.406687	0	theta2
-5.568172	45.006175	0	theta2
-5.568172	48.605662	0	theta2
-5.568172	52.205150	0	theta2
-5.568172	55.804637	0	theta2
-5.568172	59.404125	0	theta2
-5.568172	63.003613	0	theta2
-5.568172	66.603100	0	theta2
-5.568172	70.202588	0	theta2
-5.568172	73.802075	0	theta2
-5.568172	77.401563	0	theta2
-5.568172	81.001051	0	theta2
-5.568172	84.600538	0	theta2
-5.568172	88.200026	0	theta2
-5.568172	91.799513	0	theta2
-5.568172	95.399001	0	theta2
-5.568172	98.998489	0	theta2
-5.568172	102.597976	0	theta2
-5.568172	106.197464	0	theta2
-5.568172	109.796951	0	theta2
-5.568172	113.396439	0	theta2
-5.568172	116.995927	0	theta2
-5.568172	120.595414	0	theta2
-5.568172	124.194902	0	theta2
-5.568172	127.794389	0	theta2
-5.568172	131.393877	0	theta2
-5.568172	134.993365	0	theta2
-5.568172	138.592852	0	theta2
-5.568172	142.192340	0	theta2
-5.568172	145.791828	0	theta2
-5.568172	149.391315	0	theta2
-5.568172	152.990803	0	theta2
-5.568172	156.590290	0	theta2
-5.568172	160.189778	0	theta2
-5.568172	163.789266	0	theta2
-5.568172	167.388753	0	theta2
-5.568172	170.988241	0	theta2
-5.568172	174.587728	0	theta2
-5.568172	178.187216	0	theta2
-2.546601	1.812323	0	theta2
-2.546601	5.411811	0	theta2
-2.546601	9.011298	0	theta2
-2.546601	12.610786	0	theta2
-2.546601	16.210274	0	theta2
-2.546601	19.809761	0	theta2
-2.546601	23.409249	0	theta2
-2.546601	27.008736	0	theta2
-2.546601	30.608224	0	theta2
-2.546601	34.207712	0	theta2
-2.546601	37.807199	0	theta2
-2.546601	41.406687	0	theta2
-2.546601	45.006175	0	theta2
-2.546601	48.605662	0	theta2
-2.546601	52.205150	0	theta2
-2.546601	55.804637	0	theta2
-2.546601	59.404125	0	theta2
-2.546601	63.003613	0	theta2
-2.546601	66.603100	0	theta2
-2.546601	70.202588	0	theta2
-2.546601	73.802075	0	theta2
-2.546601	77.401563	0	theta2
-2.546601	81.001051	0	theta2
-2.546601	84.600538	0	theta2
-2.546601	88.200026	0	theta2
-2.546601	91.799513	0	theta2
-2.546601	95.399001	0	theta2
-2.546601	98.998489	0	theta2
-2.546601	102.597976	0	theta2
-2.546601	106.197464	0	theta2
-2.546601	109.796951	0	theta2
-2.546601	113.396439	0	theta2
-2.546601	116.995927	0	theta2
-2.546601	120.595414	0	theta2
-2.546601	124.194902	0	theta2
-2.546601	127.794389	0	theta2
-2.546601	131.393877	0	theta2
-2.546601	134.993365	0	theta2
-2.546601	138.592852	0	theta2
-2.546601	142.192340	0	theta2
-2.546601	145.791828	0	theta2
-2.546601	149.391315	0	theta2
-2.546601	152.990803	0	theta2
-2.546601	156.590290	0	theta2
-2.546601	160.189778	0	theta2
-2.546601	163.789266	0	theta2
-2.546601	167.388753	0	theta2
-2.546601	170.988241	0	theta2
-2.546601	174.587728	0	theta2
-2.546601	178.187216	0	theta2
0.474969	1.812323	0	theta2
0.474969	5.411811	0	theta2
0.474969	9.011298	0	theta2
0.474969	12.610786	0	theta2
0.474969	16.210274	0	theta2
0.474969	19.809761	0	theta2
0.474969	23.409249	0	theta2
0.474969	27.008736	0	theta2
0.474969	30.608224	0	theta2
0.474969	34.207712	0	theta2
0.474969	37.807199	0	theta2
0.474969	41.406687	0	theta2
0.474969	45.006175	0	theta2
0.474969	48.605662	0	theta2
0.474969	52.205150	0	theta2
0.474969	55.804637	0	theta2
0.474969	59.404125	0	theta2
0.474969	63.003613	0	theta2
0.474969	66.603100	0	theta2
0.474969	70.202588	0	theta2
0.474969	73.802075	0	theta2
0.474969	77.401563	0	theta2
0.474969	81.001051	0	theta2
0.474969	84.600538	0	theta2
0.474969	88.200026	0	theta2
0.474969	91.799513	0	theta2
0.474969	95.399001	0	theta2
0.474969	98.998489	0	theta2
0.474969	102.597976	0	theta2
0.474969	106.197464	0	theta2
0.474969	109.796951	0	theta2
0.474969	113.396439	0	theta2
0.474969	116.995927	0	theta2
0.474969	120.595414	0	theta2
0.474969	124.194902	0	theta2
0.474969	127.794389	0	theta2
0.474969	131.393877	0	theta2
0.474969	134.993365	1	theta2
0.474969	138.592852	0	theta2
0.474969	142.192340	0	theta2
0.474969	145.791828	0	theta2
0.474969	149.391315	0	theta2
0.474969	152.990803	0	theta2
0.474969	156.590290	0	theta2
0.474969	160.189778	0	theta2
0.474969	163.789266	0	theta2
0.474969	167.388753	0	theta2
0.474969	170.988241	0	theta2
0.474969	174.587728	0	theta2
0.474969	178.187216	0	theta2
3.496540	1.812323	0	theta2
3.496540	5.411811	0	theta2
3.496540	9.011298	0	theta2
3.496540	12.610786	0	theta2
3.496540	16.210274	0	theta2
3.496540	19.809761	1	theta2
3.496540	23.409249	0	theta2
3.496540	27.008736	0	theta2
3.496540	30.608224	0	theta2
3.496540	34.207712	0	theta2
3.496540	37.807199	0	theta2
3.496540	41.406687	0	theta2
3.496540	45.006175	0	theta2
3.496540	48.605662	0	theta2
3.496540	52.205150	1	theta2
3.496540	55.804637	0	theta2
3.496540	59.404125	0	theta2
3.496540	63.003613	0	theta2
3.496540	66.603100	0	theta2
3.496540	70.202588	0	theta2
3.496540	73.802075	0	theta2
3.496540	77.401563	1	theta2
3.496540	81.001051	1	theta2
3.496540	84.600538	0	theta2
3.496540	88.200026	0	theta2
3.496540	91.799513	0	theta2
3.496540	95.399001	1	theta2
3.496540	98.998489	0	theta2
3.496540	102.597976	0	theta2
3.496540	106.197464	0	theta2
3.496540	109.796951	2	theta2
3.496540	113.396439	0	theta2
3.496540	116.995927	0	theta2
3.496540	120.595414	1	theta2
3.496540	124.194902	0	theta2
3.496540	127.794389	0	theta2
3.496540	131.393877	0	theta2
3.496540	134.993365	0	theta2
3.496540	138.592852	0	theta2
3.496540	142.192340	0	theta2
3.496540	145.791828	0	theta2
3.496540	149.391315	1	theta2
3.496540	152.990803	0	theta2
3.496540	156.590290	0	theta2
3.496540	160.189778	0	theta2
3.496540	163.789266	0	theta2
3.496540	167.388753	0	theta2
3.496540	170.988241	0	theta2
3.496540	174.587728	0	theta2
3.496540	178.187216	0	theta2
6.518110	1.812323	1	theta2
6.518110	5.411811	3	theta2
6.518110	9.011298	1	theta2
6.518110	12.610786	4	theta2
6.518110	16.210274	1	theta2
6.518110	19.809761	9	theta2
6.518110	23.409249	4	theta2
6.518110	27.008736	1	theta2
6.518110	30.608224	2	theta2
6.518110	34.207712	5	theta2
6.518110	37.807199	2	theta2
6.518110	41.406687	6	theta2
6.518110	45.006175	2	theta2
6.518110	48.605662	6	theta2
6.518110	52.205150	3	theta2
6.518110	55.804637	0	theta2
6.518110	59.404125	1	theta2
6.518110	63.003613	1	theta2
6.518110	66.603100	3	theta2
6.518110	70.202588	2	theta2
6.518110	73.802075	3	theta2
6.518110	77.401563	3	theta2
6.518110	81.001051	1	theta2
6.518110	84.600538	2	theta2
6.518110	88.200026	3	theta2
6.518110	91.799513	0	theta2
6.518110	95.399001	3	theta2
6.518110	98.998489	0	theta2
6.518110	102.597976	5	theta2
6.518110	106.197464	2	theta2
6.518110	109.796951	1	theta2
6.518110	113.396439	1	theta2
6.518110	116.995927	1	theta2
6.518110	120.595414	4	theta2
6.518110	124.194902	1	theta2
6.518110	127.794389	1	theta2
6.518110	131.393877	0	theta2
6.518110	134.993365	1	theta2
6.518110	138.592852	0	theta2
6.518110	142.192340	0	theta2
6.518110	145.791828	0	theta2
6.518110	149.391315	1	theta2
6.518110	152.990803	1	theta2
6.518110	156.590290	0	theta2
6.518110	160.189778	0	theta2
6.518110	163.789266	0	theta2
6.518110	167.388753	0	theta2
6.518110	170.988241	0	theta2
6.518110	174.587728	0	theta2
6.518110	178.187216	0	theta2
9.539681	1.812323	6	theta2
9.539681	5.411811	16	theta2
9.539681	9.011298	35	theta2
9.539681	12.610786	52	theta2
9.539681	16.210274	60	theta2
9.539681	19.809761	76	theta2
9.539681	23.409249	96	theta2
9.539681	27.008736	76	theta2
9.539681	30.608224	99	theta2
9.539681	34.207712	92	theta2
9.539681	37.807199	114	theta2
9.539681	41.406687	106	theta2
9.539681	45.006175	108	theta2
9.539681	48.605662	96	theta2
9.539681	52.205150	120	theta2
9.539681	55.804637	117	theta2
9.539681	59.404125	107	theta2
9.539681	63.003613	90	theta2
9.539681	66.603100	88	theta2
9.539681	70.202588	98	theta2
9.539681	73.802075	97	theta2
9.539681	77.401563	83	theta2
9.539681	81.001051	61	theta2
9.539681	84.600538	53	theta2
9.539681	88.200026	63	theta2
9.539681	91.799513	33	theta2
9.539681	95.399001	33	theta2
9.539681	98.998489	24	theta2
9.539681	102.597976	28	theta2
9.539681	106.197464	18	theta2
9.539681	109.796951	13	theta2
9.539681	113.396439	7	theta2
9.539681	116.995927	9	theta2
9.539681	120.595414	6	theta2
9.539681	124.194902	8	theta2
9.539681	127.794389	5	theta2
9.539681	131.393877	2	theta2
9.539681	134.993365	2	theta2
9.539681	138.592852	1	theta2
9.539681	142.192340	1	theta2
9.539681	145.791828	0	theta2
9.539681	149.391315	1	theta2
9.539681	152.990803	0	theta2
9.539681	156.590290	2	theta2
9.539681	160.189778	0	theta2
9.539681	163.789266	0	theta2
9.539681	167.388753	0	theta2
9.539681	170.988241	0	theta2
9.539681	174.587728	0	theta2
9.539681	178.187216	0	theta2
12.561251	1.812323	38	theta2
12.561251	5.411811	113	theta2
12.561251	9.011298	186	theta2
12.561251	12.610786	304	theta2
12.561251	16.210274	415	theta2
12.561251	19.809761	474	theta2
12.561251	23.409249	571	theta2
12.561251	27.008736	692	theta2
12.561251	30.608224	793	theta2
12.561251	34.207712	946	theta2
12.561251	37.807199	1011	theta2
12.561251	41.406687	1007	theta2
12.561251	45.006175	1061	theta2
12.561251	48.605662	1121	theta2
12.561251	52.205150	1111	theta2
12.561251	55.804637	1047	theta2
12.561251	59.404125	1019	theta2
12.561251	63.003613	961	theta2
12.561251	66.603100	973	theta2
12.561251	70.202588	842	theta2
12.561251	73.802075	817	theta2
12.561251	77.401563	753	theta2
12.561251	81.001051	657	theta2
12.561251	84.600538	558	theta2
12.561251	88.200026	469	theta2
12.561251	91.799513	374	theta2
12.561251	95.399001	346	theta2
12.561251	98.998489	275	theta2
12.561251	102.597976	209	theta2
12.561251	106.197464	167	theta2
12.561251	109.796951	155	theta2
12.561251	113.396439	112	theta2
12.561251	116.995927	73	theta2
12.561251	120.595414	70	theta2
12.561251	124.194902	51	theta2
12.561251	127.794389	36	theta2
12.561251	131.393877	42	theta2
12.561251	134.993365	25	theta2
12.561251	138.592852	25	theta2
12.561251	142.192340	15	theta2
12.561251	145.791828	10	theta2
12.561251	149.391315	8	theta2
12.561251	152.990803	8	theta2
12.561251	156.590290	6	theta2
12.561251	160.189778	4	theta2
12.561251	163.789266	3	theta2
12.561251	167.388753	3	theta2
12.561251	170.988241	2	theta2
12.561251	174.587728	1	theta2
12.561251	178.187216	0	theta2
15.582822	1.812323	57	theta2
15.582822	5.411811	180	theta2
15.582822	9.011298	313	theta2
15.582822	12.610786	470	theta2
15.582822	16.210274	564	theta2
15.582822	19.809761	737	theta2
15.582822	23.409249	937	theta2
15.582822	27.008736	1042	theta2
15.582822	30.608224	1245	theta2
15.582822	34.207712	1386	theta2
15.582822	37.807199	1541	theta2
15.582822	41.406687	1599	theta2
15.582822	45.006175	1718	theta2
15.582822	48.605662	1767	theta2
15.582822	52.205150	1841	theta2
15.582822	55.804637	1818	theta2
15.582822	59.404125	1785	theta2
15.582822	63.003613	1748	theta2
15.582822	66.603100	1640	theta2
15.582822	70.202588	1582	theta2
15.582822	73.802075	1438	theta2
15.582822	77.401563	1265	theta2
15.582822	81.001051	1213	theta2
15.582822	84.600538	1082	theta2
15.582822	88.200026	986	theta2
15.582822	91.799513	847	theta2
15.582822	95.399001	712	theta2
15.582822	98.998489	628	theta2
15.582822	102.597976	540	theta2
15.582822	106.197464	446	theta2
15.582822	109.796951	338	theta2
15.582822	113.396439	298	theta2
15.582822	116.995927	248	theta2
15.582822	120.595414	232	theta2
15.582822	124.194902	157	theta2
15.582822	127.794389	148	theta2
15.582822	131.393877	115	theta2
15.582822	134.993365	115	theta2
15.582822	138.592852	80	theta2
15.582822	142.192340	59	theta2
15.582822	145.791828	64	theta2
15.582822	149.391315	42	theta2
15.582822	152.990803	37	theta2
15.582822	156.590290	25	theta2
15.582822	160.189778	29	theta2
15.582822	163.789266	19	theta2
15.582822	167.388753	14	theta2
15.582822	170.988241	7	theta2
15.582822	174.587728	4	theta2
15.582822	178.187216	2	theta2
18.604392	1.812323	41	theta2
18.604392	5.411811	100	theta2
18.604392	9.011298	153	theta2
18.604392	12.610786	234	theta2
18.604392	16.210274	335	theta2
18.604392	19.809761	427	theta2
18.604392	23.409249	473	theta2
18.604392	27.008736	645	theta2
18.604392	30.608224	671	theta2
18.604392	34.207712	835	theta2
18.604392	37.807199	868	theta2
18.604392	41.406687	967	theta2
18.604392	45.006175	1009	theta2
18.604392	48.605662	993	theta2
18.604392	52.205150	1040	theta2
18.604392	55.804637	999	theta2
18.604392	59.404125	1147	theta2
18.604392	63.003613	1023	theta2
18.604392	66.603100	978	theta2
18.604392	70.202588	941	theta2
18.604392	73.802075	927	theta2
18.604392	77.401563	932	theta2
18.604392	81.001051	881	theta2
18.604392	84.600538	760	theta2
18.604392	88.200026	763	theta2
18.604392	91.799513	640	theta2
18.604392	95.399001	667	theta2
18.604392	98.998489	569	theta2
18.604392	102.597976	600	theta2
18.604392	106.197464	527	theta2
18.604392	109.796951	499	theta2
18.604392	113.396439	467	theta2
18.604392	116.995927	384	theta2
18.604392	120.595414	388	theta2
18.604392	124.194902	348	theta2
18.604392	127.794389	357	theta2
18.604392	131.393877	298	theta2
18.604392	134.993365	286	theta2
18.604392	138.592852	293	theta2
18.604392	142.192340	258	theta2
18.604392	145.791828	239	theta2
18.604392	149.391315	210	theta2
18.604392	152.990803	194	theta2
18.604392	156.590290	168	theta2
18.604392	160.189778	126	theta2
18.604392	163.789266	114	theta2
18.604392	167.388753	95	theta2
18.604392	170.988241	53	theta2
18.604392	174.587728	34	theta2
18.604392	178.187216	16	theta2
21.625963	1.812323	14	theta2
21.625963	5.411811	51	theta2
21.625963	9.011298	92	theta2
21.625963	12.610786	120	theta2
21.625963	16.210274	182	theta2
21.625963	19.809761	223	theta2
21.625963	23.409249	240	theta2
21.625963	27.008736	259	theta2
21.625963	30.608224	289	theta2
21.625963	34.207712	339	theta2
21.625963	37.807199	353	theta2
21.625963	41.406687	406	theta2
21.625963	45.006175	413	theta2
21.625963	48.605662	439	theta2
21.625963	52.205150	490	theta2
21.625963	55.804637	557	theta2
21.625963	59.404125	526	theta2
21.625963	63.003613	537	theta2
21.625963	66.603100	597	theta2
21.625963	70.202588	653	theta2
21.625963	73.802075	646	theta2
21.625963	77.401563	632	theta2
21.625963	81.001051	685	theta2
21.625963	84.600538	676	theta2
21.625963	88.200026	720	theta2
21.625963	91.799513	767	theta2
21.625963	95.399001	777	theta2
21.625963	98.998489	843	theta2
21.625963	102.597976	876	theta2
21.625963	106.197464	946	theta2
21.625963	109.796951	846	theta2
21.625963	113.396439	993	theta2
21.625963	116.995927	998	theta2
21.625963	120.595414	997	theta2
21.625963	124.194902	1006	theta2
21.625963	127.794389	1044	theta2
21.625963	131.393877	1105	theta2
21.625963	134.993365	1045	theta2
21.625963	138.592852	987	theta2
21.625963	142.192340	979	theta2
21.625963	145.791828	961	theta2
21.625963	149.391315	902	theta2
21.625963	152.990803	820	theta2
21.625963	156.590290	762	theta2
21.625963	160.189778	647	theta2
21.625963	163.789266	546	theta2
21.625963	167.388753	463	theta2
21.625963	170.988241	332	theta2
21.625963	174.587728	181	theta2
21.625963	178.187216	68	theta2
24.647534	1.812323	32	theta2
24.647534	5.411811	100	theta2
24.647534	9.011298	155	theta2
24.647534	12.610786	212	theta2
24.647534	16.210274	315	theta2
24.647534	19.809761	324	theta2
24.647534	23.409249	401	theta2
24.647534	27.008736	462	theta2
24.647534	30.608224	587	theta2
24.647534	34.207712	597	theta2
24.647534	37.807199	712	theta2
24.647534	41.406687	711	theta2
24.647534	45.006175	834	theta2
24.647534	48.605662	929	theta2
24.647534	52.205150	981	theta2
24.647534	55.804637	1028	theta2
24.647534	59.404125	1178	theta2
24.647534	63.003613	1168	theta2
24.647534	66.603100	1306	theta2
24.647534	70.202588	1395	theta2
24.647534	73.802075	1416	theta2
24.647534	77.401563	1508	theta2
24.647534	81.001051	1665	theta2
24.647534	84.600538	1711	theta2
24.647534	88.200026	1758	theta2
24.647534	91.799513	1816	theta2
24.647534	95.399001	1894	theta2
24.647534	98.998489	1884	theta2
24.647534	102.597976	2034	theta2
