            z         mean           se      std_dev
   -66.500000     0.000000     0.000000     0.000000
   -65.500000     0.000002     0.000001     0.000003
   -64.500000     0.000009     0.000003     0.000009
   -63.500000     0.000034     0.000009     0.000027
   -62.500000     0.000112     0.000025     0.000075
   -61.500000     0.000293     0.000053     0.000159
   -60.500000     0.000569     0.000083     0.000249
   -59.500000     0.000975     0.000119     0.000357
   -58.500000     0.001337     0.000145     0.000435
   -57.500000     0.001674     0.000154     0.000462
   -56.500000     0.001840     0.000165     0.000495
   -55.500000     0.001952     0.000161     0.000483
   -54.500000     0.001982     0.000165     0.000495
   -53.500000     0.002016     0.000168     0.000504
   -52.500000     0.002000     0.000174     0.000522
   -51.500000     0.002024     0.000168     0.000504
   -50.500000     0.002032     0.000181     0.000543
   -49.500000     0.002001     0.000174     0.000522
   -48.500000     0.002021     0.000182     0.000546
   -47.500000     0.002027     0.000175     0.000525
   -46.500000     0.002044     0.000187     0.000561
   -45.500000     0.002044     0.000176     0.000528
   -44.500000     0.002038     0.000182     0.000546
   -43.500000     0.002039     0.000189     0.000567
   -42.500000     0.002015     0.000194     0.000582
   -41.500000     0.002022     0.000198     0.000594
   -40.500000     0.002035     0.000217     0.000651
   -39.500000     0.002031     0.000215     0.000645
   -38.500000     0.001987     0.000232     0.000696
   -37.500000     0.002004     0.000241     0.000723
   -36.500000     0.002002     0.000252     0.000756
   -35.500000     0.001996     0.000267     0.000801
   -34.500000     0.001999     0.000262     0.000786
   -33.500000     0.001948     0.000279     0.000837
   -32.500000     0.001988     0.000290     0.000870
   -31.500000     0.002001     0.000277     0.000831
   -30.500000     0.002068     0.000274     0.000822
   -29.500000     0.002117     0.000268     0.000804
   -28.500000     0.002134     0.000274     0.000822
   -27.500000     0.002156     0.000284     0.000852
   -26.500000     0.002086     0.000282     0.000846
   -25.500000     0.001975     0.000265     0.000795
   -24.500000     0.001823     0.000248     0.000744
   -23.500000     0.001625     0.000236     0.000708
   -22.500000     0.001468     0.000199     0.000597
   -21.500000     0.001593     0.000205     0.000615
   -20.500000     0.002377     0.000201     0.000603
   -19.500000     0.004512     0.000259     0.000777
   -18.500000     0.008709     0.000300     0.000900
   -17.500000     0.016474     0.000388     0.001164
   -16.500000     0.028524     0.000483     0.001449
   -15.500000     0.044241     0.000781     0.002343
   -14.500000     0.060224     0.000951     0.002853
   -13.500000     0.070387     0.001022     0.003066
   -12.500000     0.069540     0.000947     0.002841
   -11.500000     0.057966     0.000854     0.002562
   -10.500000     0.041176     0.000767     0.002301
    -9.500000     0.024596     0.000732     0.002196
    -8.500000     0.012238     0.000586     0.001758
    -7.500000     0.005090     0.000415     0.001245
    -6.500000     0.001772     0.000199     0.000597
    -5.500000     0.000512     0.000076     0.000228
    -4.500000     0.000122     0.000026     0.000078
    -3.500000     0.000020     0.000006     0.000018
    -2.500000     0.000008     0.000004     0.000012
    -1.500000     0.000001     0.000001     0.000003
    -0.500000     0.000000     0.000000     0.000000
     0.500000     0.000000     0.000000     0.000000
     1.500000     0.000005     0.000004     0.000012
     2.500000     0.000009     0.000004     0.000012
     3.500000     0.000043     0.000008     0.000024
     4.500000     0.000151     0.000017     0.000051
     5.500000     0.000492     0.000051     0.000153
     6.500000     0.001582     0.000149     0.000447
     7.500000     0.004386     0.000341     0.001023
     8.500000     0.010526     0.000693     0.002079
     9.500000     0.021161     0.001121     0.003363
    10.500000     0.035906     0.001556     0.004668
    11.500000     0.051400     0.001860     0.005580
    12.500000     0.062248     0.002167     0.006501
    13.500000     0.063241     0.002076     0.006228
    14.500000     0.053781     0.001997     0.005991
    15.500000     0.038771     0.001540     0.004620
    16.500000     0.024174     0.001063     0.003189
    17.500000     0.013308     0.000578     0.001734
    18.500000     0.006860     0.000289     0.000867
    19.500000     0.003431     0.000126     0.000378
    20.500000     0.001844     0.000087     0.000261
    21.500000     0.001364     0.000069     0.000207
    22.500000     0.001296     0.000066     0.000198
    23.500000     0.001447     0.000084     0.000252
    24.500000     0.001625     0.000077     0.000231
    25.500000     0.001750     0.000099     0.000297
    26.500000     0.001847     0.000091     0.000273
    27.500000     0.001907     0.000115     0.000345
    28.500000     0.001912     0.000114     0.000342
    29.500000     0.001936     0.000134     0.000402
    30.500000     0.001916     0.000125     0.000375
    31.500000     0.001875     0.000124     0.000372
    32.500000     0.001882     0.000124     0.000372
    33.500000     0.001852     0.000114     0.000342
    34.500000     0.001825     0.000115     0.000345
    35.500000     0.001895     0.000135     0.000405
    36.500000     0.001880     0.000105     0.000315
    37.500000     0.001898     0.000122     0.000366
    38.500000     0.001913     0.000102     0.000306
    39.500000     0.001954     0.000101     0.000303
    40.500000     0.001931     0.000112     0.000336
    41.500000     0.001934     0.000107     0.000321
    42.500000     0.001927     0.000126     0.000378
    43.500000     0.001972     0.000127     0.000381
    44.500000     0.001991     0.000142     0.000426
    45.500000     0.002012     0.000150     0.000450
    46.500000     0.001990     0.000150     0.000450
    47.500000     0.002012     0.000165     0.000495
    48.500000     0.002046     0.000149     0.000447
    49.500000     0.002014     0.000125     0.000375
    50.500000     0.002033     0.000128     0.000384
    51.500000     0.002055     0.000125     0.000375
    52.500000     0.002063     0.000108     0.000324
    53.500000     0.002050     0.000126     0.000378
    54.500000     0.001988     0.000113     0.000339
    55.500000     0.002048     0.000137     0.000411
    56.500000     0.002010     0.000146     0.000438
    57.500000     0.001982     0.000138     0.000414
    58.500000     0.001951     0.000147     0.000441
    59.500000     0.001955     0.000142     0.000426
    60.500000     0.001895     0.000143     0.000429
    61.500000     0.001798     0.000154     0.000462
    62.500000     0.001552     0.000138     0.000414
    63.500000     0.001222     0.000128     0.000384
    64.500000     0.000839     0.000094     0.000282
    65.500000     0.000473     0.000066     0.000198
    66.500000     0.000227     0.000038     0.000114
    67.500000     0.000081     0.000018     0.000054
    68.500000     0.000027     0.000006     0.000018
    69.500000     0.000004     0.000001     0.000003
    70.500000     0.000001     0.000001     0.000003
    71.500000     0.000000     0.000000     0.000000
