            z         mean           se      std_dev
     0.500000   -18.071692     1.397797     4.193391
     1.500000   -17.966918     1.397398     4.192194
     2.500000   -17.754994     1.398793     4.196379
     3.500000   -17.417780     1.394805     4.184415
     4.500000   -16.999073     1.396041     4.188123
     5.500000   -16.621887     1.397993     4.193979
     6.500000   -16.345627     1.396622     4.189866
     7.500000   -16.191992     1.396592     4.189776
     8.500000   -16.187522     1.400894     4.202682
     9.500000   -16.273593     1.401957     4.205871
    10.500000   -16.310750     1.403032     4.209096
    11.500000   -16.191225     1.396633     4.189899
    12.500000   -15.757521     1.381603     4.144809
    13.500000   -14.979791     1.375739     4.127217
    14.500000   -13.834704     1.366682     4.100046
    15.500000   -12.398211     1.359809     4.079427
    16.500000   -10.629134     1.347561     4.042683
    17.500000    -8.643366     1.319494     3.958482
    18.500000    -6.600111     1.308315     3.924945
    19.500000    -4.492901     1.208325     3.624975
    20.500000    -2.499868     0.986804     2.960412
    21.500000    -0.303522     0.756376     2.269128
    22.500000     0.436256     0.702683     2.108049
    23.500000     0.493469     0.501737     1.505211
    24.500000     0.110078     0.416590     1.249770
    25.500000     0.071501     0.384464     1.153392
    26.500000    -0.374191     0.341546     1.024638
    27.500000    -0.630046     0.309531     0.928593
    28.500000    -0.575972     0.445213     1.335639
    29.500000    -0.819452     0.328345     0.985035
    30.500000    -0.717591     0.302518     0.907554
    31.500000    -0.686327     0.319952     0.959856
    32.500000    -0.807699     0.383417     1.150251
    33.500000    -0.516274     0.226482     0.679446
    34.500000    -0.420107     0.331971     0.995913
    35.500000    -0.315976     0.242000     0.726000
    36.500000    -0.344195     0.200985     0.602955
    37.500000    -0.191099     0.167254     0.501762
    38.500000    -0.301079     0.220508     0.661524
    39.500000    -0.259655     0.230989     0.692967
    40.500000     0.026632     0.113970     0.341910
    41.500000     0.094579     0.134594     0.403782
    42.500000     0.181233     0.149543     0.448629
    43.500000    -0.165143     0.077261     0.231783
    44.500000    -0.002483     0.120533     0.361599
    45.500000     0.051019     0.050828     0.152484
    46.500000     0.069480     0.073673     0.221019
    47.500000     0.041042     0.061917     0.185751
    48.500000    -0.197436     0.070385     0.211155
    49.500000    -0.098923     0.089345     0.268035
    50.500000    -0.135918     0.112454     0.337362
    51.500000    -0.053886     0.179152     0.537456
    52.500000    -0.021594     0.179187     0.537561
    53.500000     0.057343     0.151618     0.454854
    54.500000    -0.268458     0.163975     0.491925
    55.500000     0.043180     0.082803     0.248409
    56.500000    -0.293458     0.170354     0.511062
    57.500000    -0.184682     0.212899     0.638697
    58.500000     0.106852     0.172474     0.517422
    59.500000     0.262790     0.179127     0.537381
    60.500000     0.305547     0.300253     0.900759
    61.500000     0.544822     0.306185     0.918555
    62.500000     0.637041     0.395415     1.186245
    63.500000     0.841216     0.409843     1.229529
    64.500000     1.037238     0.428424     1.285272
    65.500000     1.292772     0.425119     1.275357
    66.500000     1.598656     0.391584     1.174752
    67.500000     1.923536     0.414652     1.243956
    68.500000     2.512231     0.505921     1.517763
    69.500000     1.936242     0.412684     1.238052
    70.500000     3.429524     0.731234     2.193702
    71.500000     4.643197     1.125013     3.375039
