            z         mean           se      std_dev
     0.500000   -19.980319     1.597606     4.792818
     1.500000   -19.866729     1.599189     4.797567
     2.500000   -19.635100     1.594903     4.784709
     3.500000   -19.284719     1.596987     4.790961
     4.500000   -18.860758     1.598422     4.795266
     5.500000   -18.453589     1.596468     4.789404
     6.500000   -18.185895     1.595391     4.786173
     7.500000   -18.085377     1.596656     4.789968
     8.500000   -18.117141     1.600198     4.800594
     9.500000   -18.181275     1.595572     4.786716
    10.500000   -18.187969     1.599028     4.797084
    11.500000   -17.973247     1.611438     4.834314
    12.500000   -17.495772     1.628251     4.884753
    13.500000   -16.680853     1.635617     4.906851
    14.500000   -15.504007     1.620342     4.861026
    15.500000   -13.937778     1.602403     4.807209
    16.500000   -11.965594     1.576228     4.728684
    17.500000    -9.682422     1.568367     4.705101
    18.500000    -7.295453     1.506968     4.520904
    19.500000    -4.914454     1.467308     4.401924
    20.500000    -2.880487     1.384896     4.154688
    21.500000    -0.789193     1.286888     3.860664
    22.500000     0.168429     1.121182     3.363546
    23.500000     0.843906     0.861270     2.583810
    24.500000     0.611910     0.435872     1.307616
    25.500000     0.619829     0.258474     0.775422
    26.500000     0.463759     0.241536     0.724608
    27.500000     0.401583     0.255842     0.767526
    28.500000     0.079126     0.123458     0.370374
    29.500000     0.227987     0.264712     0.794136
    30.500000     0.101211     0.180165     0.540495
    31.500000     0.035867     0.126343     0.379029
    32.500000     0.130463     0.173854     0.521562
    33.500000    -0.007857     0.097605     0.292815
    34.500000    -0.053796     0.110621     0.331863
    35.500000     0.011003     0.160136     0.480408
    36.500000    -0.007677     0.138292     0.414876
    37.500000     0.081222     0.205815     0.617445
    38.500000     0.272064     0.337960     1.013880
    39.500000    -0.121672     0.065797     0.197391
    40.500000    -0.086444     0.071538     0.214614
    41.500000    -0.043323     0.062382     0.187146
    42.500000    -0.019313     0.066084     0.198252
    43.500000     0.011315     0.046946     0.140838
    44.500000    -0.073892     0.080562     0.241686
    45.500000     0.082757     0.078923     0.236769
    46.500000     0.060811     0.079188     0.237564
    47.500000     0.067516     0.134677     0.404031
    48.500000     0.005744     0.150021     0.450063
    49.500000    -0.005171     0.084272     0.252816
    50.500000    -0.083762     0.052367     0.157101
    51.500000    -0.077173     0.078207     0.234621
    52.500000    -0.217121     0.242021     0.726063
    53.500000    -0.153712     0.139279     0.417837
    54.500000    -0.018065     0.091273     0.273819
    55.500000    -0.386098     0.186416     0.559248
    56.500000    -0.235213     0.120574     0.361722
    57.500000    -0.404230     0.209021     0.627063
    58.500000    -0.299022     0.179219     0.537657
    59.500000    -0.464117     0.299852     0.899556
    60.500000    -0.429024     0.234019     0.702057
    61.500000    -0.619899     0.378746     1.136238
    62.500000    -0.475301     0.309189     0.927567
    63.500000    -0.468253     0.277165     0.831495
    64.500000    -0.182276     0.179702     0.539106
    65.500000    -0.101247     0.262863     0.788589
    66.500000     0.270260     0.216543     0.649629
    67.500000     0.626096     0.297824     0.893472
    68.500000     1.251635     0.521250     1.563750
    69.500000     1.578417     0.654273     1.962819
    70.500000     1.624312     0.658514     1.975542
    71.500000     2.372906     1.016916     3.050748
    72.500000     3.423055     1.533821     4.601463
