            z         mean           se      std_dev
     0.500000    19.284820     0.020643     0.061929
     1.500000    19.284820     0.020643     0.061929
     2.500000    19.284820     0.020643     0.061929
     3.500000    18.955817     0.231660     0.694980
     4.500000    18.397535     0.617754     1.853262
     5.500000    17.690826     0.873483     2.620449
     6.500000    15.726635     0.947192     2.841576
     7.500000    13.388689     0.904979     2.714937
     8.500000    11.244090     0.739628     2.218884
     9.500000     9.222166     0.601312     1.803936
    10.500000     7.404729     0.430910     1.292730
    11.500000     5.888270     0.358786     1.076358
    12.500000     4.477446     0.308121     0.924363
    13.500000     3.376660     0.254171     0.762513
    14.500000     2.495820     0.219000     0.657000
    15.500000     2.003507     0.225449     0.676347
    16.500000     1.730516     0.207309     0.621927
    17.500000     1.703828     0.191643     0.574929
    18.500000     1.833645     0.178425     0.535275
    19.500000     2.088301     0.148448     0.445344
    20.500000     2.369223     0.108086     0.324258
    21.500000     2.452815     0.091262     0.273786
    22.500000     2.250298     0.096206     0.288618
    23.500000     1.794535     0.088364     0.265092
    24.500000     1.307971     0.084878     0.254634
    25.500000     0.859177     0.072706     0.218118
    26.500000     0.547023     0.063643     0.190929
    27.500000     0.304097     0.053979     0.161937
    28.500000     0.165589     0.046110     0.138330
    29.500000     0.101770     0.046806     0.140418
    30.500000     0.053553     0.053048     0.159144
    31.500000     0.029672     0.045029     0.135087
    32.500000     0.025280     0.041688     0.125064
    33.500000     0.027780     0.046227     0.138681
    34.500000     0.043911     0.048113     0.144339
    35.500000     0.035561     0.040738     0.122214
    36.500000     0.032040     0.044311     0.132933
    37.500000     0.059368     0.034703     0.104109
    38.500000     0.027261     0.037182     0.111546
    39.500000     0.032048     0.029381     0.088143
    40.500000     0.030775     0.022923     0.068769
    41.500000     0.023656     0.018596     0.055788
    42.500000     0.024728     0.010113     0.030339
    43.500000    -0.005579     0.007677     0.023031
    44.500000     0.005423     0.010055     0.030165
    45.500000    -0.019530     0.009141     0.027423
    46.500000    -0.008571     0.005185     0.015555
    47.500000    -0.015252     0.009117     0.027351
    48.500000    -0.020968     0.019613     0.058839
    49.500000    -0.014682     0.017805     0.053415
    50.500000    -0.005666     0.017943     0.053829
    51.500000     0.003932     0.030595     0.091785
    52.500000     0.012920     0.028138     0.084414
    53.500000    -0.000175     0.035156     0.105468
    54.500000     0.003587     0.037513     0.112539
    55.500000     0.002907     0.037939     0.113817
    56.500000    -0.017019     0.040152     0.120456
    57.500000     0.006708     0.039561     0.118683
    58.500000     0.006376     0.045765     0.137295
    59.500000    -0.003791     0.046157     0.138471
    60.500000     0.028943     0.042302     0.126906
    61.500000     0.089009     0.049796     0.149388
    62.500000     0.198982     0.054541     0.163623
    63.500000     0.362792     0.061030     0.183090
    64.500000     0.612480     0.070273     0.210819
    65.500000     0.948681     0.072184     0.216552
    66.500000     1.310451     0.080820     0.242460
    67.500000     1.729142     0.074446     0.223338
    68.500000     2.225387     0.092145     0.276435
    69.500000     2.856122     0.112587     0.337761
    70.500000     3.748791     0.159307     0.477921
    71.500000     4.967505     0.199784     0.599352
    72.500000     6.592390     0.255314     0.765942
    73.500000     6.893061     0.270124     0.810372
    74.500000     9.508533     0.291243     0.873729
    75.500000    12.672309     0.412369     1.237107
    76.500000    16.049911     0.520493     1.561479
    77.500000    18.711549     0.243002     0.729006
    78.500000    19.064166     0.212667     0.638001
