            z         mean           se      std_dev
   -71.500000     0.000002     0.000001     0.000003
   -70.500000     0.000016     0.000006     0.000018
   -69.500000     0.000068     0.000016     0.000048
   -68.500000     0.000243     0.000045     0.000135
   -67.500000     0.000647     0.000091     0.000273
   -66.500000     0.001473     0.000173     0.000519
   -65.500000     0.002777     0.000224     0.000672
   -64.500000     0.004503     0.000253     0.000759
   -63.500000     0.006159     0.000176     0.000528
   -62.500000     0.007478     0.000171     0.000513
   -61.500000     0.008228     0.000158     0.000474
   -60.500000     0.008720     0.000152     0.000456
   -59.500000     0.008849     0.000175     0.000525
   -58.500000     0.009005     0.000139     0.000417
   -57.500000     0.009080     0.000152     0.000456
   -56.500000     0.009140     0.000127     0.000381
   -55.500000     0.009203     0.000128     0.000384
   -54.500000     0.009230     0.000138     0.000414
   -53.500000     0.009209     0.000164     0.000492
   -52.500000     0.009136     0.000126     0.000378
   -51.500000     0.009024     0.000105     0.000315
   -50.500000     0.009104     0.000133     0.000399
   -49.500000     0.009135     0.000143     0.000429
   -48.500000     0.009176     0.000164     0.000492
   -47.500000     0.009141     0.000181     0.000543
   -46.500000     0.009106     0.000167     0.000501
   -45.500000     0.009188     0.000165     0.000495
   -44.500000     0.009027     0.000189     0.000567
   -43.500000     0.008977     0.000191     0.000573
   -42.500000     0.008852     0.000200     0.000600
   -41.500000     0.008992     0.000170     0.000510
   -40.500000     0.008853     0.000170     0.000510
   -39.500000     0.008744     0.000165     0.000495
   -38.500000     0.008720     0.000192     0.000576
   -37.500000     0.008553     0.000214     0.000642
   -36.500000     0.008520     0.000236     0.000708
   -35.500000     0.008368     0.000201     0.000603
   -34.500000     0.008084     0.000194     0.000582
   -33.500000     0.007757     0.000176     0.000528
   -32.500000     0.007484     0.000167     0.000501
   -31.500000     0.007125     0.000172     0.000516
   -30.500000     0.006755     0.000219     0.000657
   -29.500000     0.006188     0.000214     0.000642
   -28.500000     0.005536     0.000191     0.000573
   -27.500000     0.004751     0.000193     0.000579
   -26.500000     0.004071     0.000142     0.000426
   -25.500000     0.003358     0.000141     0.000423
   -24.500000     0.002941     0.000158     0.000474
   -23.500000     0.002626     0.000153     0.000459
   -22.500000     0.002332     0.000099     0.000297
   -21.500000     0.002317     0.000077     0.000231
   -20.500000     0.002722     0.000102     0.000306
   -19.500000     0.003826     0.000165     0.000495
   -18.500000     0.006522     0.000323     0.000969
   -17.500000     0.011317     0.000544     0.001632
   -16.500000     0.017508     0.000762     0.002286
   -15.500000     0.023651     0.001009     0.003027
   -14.500000     0.025694     0.001142     0.003426
   -13.500000     0.022746     0.000976     0.002928
   -12.500000     0.016309     0.000859     0.002577
   -11.500000     0.009332     0.000542     0.001626
   -10.500000     0.004290     0.000300     0.000900
    -9.500000     0.001474     0.000079     0.000237
    -8.500000     0.000393     0.000033     0.000099
    -7.500000     0.000091     0.000016     0.000048
    -6.500000     0.000019     0.000008     0.000024
    -5.500000     0.000003     0.000002     0.000006
    -4.500000     0.000000     0.000000     0.000000
    -3.500000     0.000000     0.000000     0.000000
    -2.500000     0.000000     0.000000     0.000000
    -1.500000     0.000000     0.000000     0.000000
    -0.500000     0.000000     0.000000     0.000000
     0.500000     0.000000     0.000000     0.000000
     1.500000     0.000000     0.000000     0.000000
     2.500000     0.000000     0.000000     0.000000
     3.500000     0.000000     0.000000     0.000000
     4.500000     0.000002     0.000002     0.000006
     5.500000     0.000010     0.000008     0.000024
     6.500000     0.000034     0.000016     0.000048
     7.500000     0.000106     0.000032     0.000096
     8.500000     0.000401     0.000039     0.000117
     9.500000     0.001532     0.000107     0.000321
    10.500000     0.004206     0.000222     0.000666
    11.500000     0.009322     0.000422     0.001266
    12.500000     0.016673     0.000818     0.002454
    13.500000     0.023589     0.001112     0.003336
    14.500000     0.026689     0.001224     0.003672
    15.500000     0.024220     0.001153     0.003459
    16.500000     0.017892     0.000851     0.002553
    17.500000     0.011323     0.000516     0.001548
    18.500000     0.006613     0.000322     0.000966
    19.500000     0.003885     0.000181     0.000543
    20.500000     0.002649     0.000138     0.000414
    21.500000     0.002181     0.000130     0.000390
    22.500000     0.002238     0.000120     0.000360
    23.500000     0.002416     0.000110     0.000330
    24.500000     0.002765     0.000099     0.000297
    25.500000     0.003216     0.000065     0.000195
    26.500000     0.003804     0.000059     0.000177
    27.500000     0.004517     0.000092     0.000276
    28.500000     0.005257     0.000108     0.000324
    29.500000     0.005971     0.000093     0.000279
    30.500000     0.006562     0.000121     0.000363
    31.500000     0.007018     0.000136     0.000408
    32.500000     0.007473     0.000148     0.000444
    33.500000     0.007716     0.000142     0.000426
    34.500000     0.008010     0.000149     0.000447
    35.500000     0.008151     0.000170     0.000510
    36.500000     0.008258     0.000149     0.000447
    37.500000     0.008484     0.000168     0.000504
    38.500000     0.008536     0.000190     0.000570
    39.500000     0.008665     0.000194     0.000582
    40.500000     0.008748     0.000193     0.000579
    41.500000     0.008852     0.000196     0.000588
    42.500000     0.008909     0.000188     0.000564
    43.500000     0.008878     0.000187     0.000561
    44.500000     0.008887     0.000207     0.000621
    45.500000     0.008868     0.000202     0.000606
    46.500000     0.008919     0.000194     0.000582
    47.500000     0.008899     0.000221     0.000663
    48.500000     0.008964     0.000239     0.000717
    49.500000     0.008857     0.000211     0.000633
    50.500000     0.008894     0.000214     0.000642
    51.500000     0.008866     0.000206     0.000618
    52.500000     0.008849     0.000207     0.000621
    53.500000     0.008961     0.000189     0.000567
    54.500000     0.008852     0.000183     0.000549
    55.500000     0.008971     0.000182     0.000546
    56.500000     0.009063     0.000128     0.000384
    57.500000     0.009119     0.000140     0.000420
    58.500000     0.009121     0.000114     0.000342
    59.500000     0.009267     0.000114     0.000342
    60.500000     0.009176     0.000129     0.000387
    61.500000     0.009076     0.000097     0.000291
    62.500000     0.009146     0.000118     0.000354
    63.500000     0.008894     0.000147     0.000441
    64.500000     0.008894     0.000168     0.000504
    65.500000     0.008460     0.000159     0.000477
    66.500000     0.007741     0.000190     0.000570
    67.500000     0.006519     0.000233     0.000699
    68.500000     0.004909     0.000233     0.000699
    69.500000     0.003149     0.000206     0.000618
    70.500000     0.001753     0.000189     0.000567
    71.500000     0.000832     0.000116     0.000348
    72.500000     0.000330     0.000061     0.000183
    73.500000     0.000096     0.000020     0.000060
    74.500000     0.000024     0.000008     0.000024
    75.500000     0.000004     0.000002     0.000006
    76.500000     0.000000     0.000000     0.000000
