            z         mean           se      std_dev
   -21.500000     0.000001     0.000001     0.000003
   -20.500000     0.000002     0.000001     0.000003
   -19.500000     0.000015     0.000005     0.000015
   -18.500000     0.000035     0.000009     0.000027
   -17.500000     0.000129     0.000013     0.000039
   -16.500000     0.000451     0.000040     0.000120
   -15.500000     0.001131     0.000050     0.000150
   -14.500000     0.002478     0.000083     0.000249
   -13.500000     0.004682     0.000163     0.000489
   -12.500000     0.007571     0.000223     0.000669
   -11.500000     0.011048     0.000238     0.000714
   -10.500000     0.014286     0.000216     0.000648
    -9.500000     0.017547     0.000127     0.000381
    -8.500000     0.020866     0.000210     0.000630
    -7.500000     0.024739     0.000310     0.000930
    -6.500000     0.030189     0.000332     0.000996
    -5.500000     0.037439     0.000406     0.001218
    -4.500000     0.046953     0.000297     0.000891
    -3.500000     0.058014     0.000364     0.001092
    -2.500000     0.068810     0.000396     0.001188
    -1.500000     0.077220     0.000389     0.001167
    -0.500000     0.081925     0.000495     0.001485
     0.500000     0.081335     0.000393     0.001179
     1.500000     0.076802     0.000470     0.001410
     2.500000     0.068248     0.000364     0.001092
     3.500000     0.057326     0.000467     0.001401
     4.500000     0.046068     0.000281     0.000843
     5.500000     0.036355     0.000309     0.000927
     6.500000     0.029217     0.000328     0.000984
     7.500000     0.023870     0.000407     0.001221
     8.500000     0.019843     0.000378     0.001134
     9.500000     0.016554     0.000326     0.000978
    10.500000     0.013415     0.000373     0.001119
    11.500000     0.010225     0.000325     0.000975
    12.500000     0.007150     0.000256     0.000768
    13.500000     0.004245     0.000217     0.000651
    14.500000     0.002261     0.000124     0.000372
    15.500000     0.000973     0.000080     0.000240
    16.500000     0.000399     0.000046     0.000138
    17.500000     0.000136     0.000022     0.000066
    18.500000     0.000042     0.000010     0.000030
    19.500000     0.000007     0.000002     0.000006
    20.500000     0.000001     0.000001     0.000003
    21.500000     0.000000     0.000000     0.000000
