z	dens_1	dens_2	dens_3	dens_moy	se_moy
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.500000	0.010000	0.010000	0.010000	0.010000	0.000000
-18.500000	0.030000	0.020000	0.040000	0.030000	0.005774
-17.500000	0.060000	0.060000	0.090000	0.070000	0.010000
-16.500000	0.120000	0.120000	0.170000	0.136667	0.016667
-15.500000	0.220000	0.210000	0.280000	0.236667	0.021858
-14.500000	0.340000	0.330000	0.400000	0.356667	0.021858
-13.500000	0.470000	0.460000	0.520000	0.483333	0.018559
-12.500000	0.570000	0.580000	0.610000	0.586667	0.012019
-11.500000	0.660000	0.660000	0.670000	0.663333	0.003333
-10.500000	0.710000	0.720000	0.710000	0.713333	0.003333
-9.500000	0.740000	0.750000	0.740000	0.743333	0.003333
-8.500000	0.760000	0.770000	0.760000	0.763333	0.003333
-7.500000	0.780000	0.780000	0.770000	0.776667	0.003333
-6.500000	0.790000	0.790000	0.790000	0.790000	0.000000
-5.500000	0.790000	0.790000	0.790000	0.790000	0.000000
-4.500000	0.780000	0.780000	0.780000	0.780000	0.000000
-3.500000	0.750000	0.750000	0.750000	0.750000	0.000000
-2.500000	0.730000	0.730000	0.720000	0.726667	0.003333
-1.500000	0.700000	0.700000	0.690000	0.696667	0.003333
-0.500000	0.680000	0.680000	0.680000	0.680000	0.000000
0.500000	0.680000	0.680000	0.690000	0.683333	0.003333
1.500000	0.700000	0.700000	0.710000	0.703333	0.003333
2.500000	0.730000	0.730000	0.730000	0.730000	0.000000
3.500000	0.760000	0.760000	0.760000	0.760000	0.000000
4.500000	0.780000	0.770000	0.780000	0.776667	0.003333
5.500000	0.790000	0.780000	0.780000	0.783333	0.003333
6.500000	0.780000	0.770000	0.780000	0.776667	0.003333
7.500000	0.770000	0.760000	0.770000	0.766667	0.003333
8.500000	0.750000	0.740000	0.750000	0.746667	0.003333
9.500000	0.730000	0.720000	0.730000	0.726667	0.003333
10.500000	0.700000	0.680000	0.680000	0.686667	0.006667
11.500000	0.640000	0.630000	0.610000	0.626667	0.008819
12.500000	0.570000	0.560000	0.510000	0.546667	0.018559
13.500000	0.460000	0.460000	0.400000	0.440000	0.020000
14.500000	0.340000	0.340000	0.280000	0.320000	0.020000
15.500000	0.220000	0.230000	0.180000	0.210000	0.015275
16.500000	0.130000	0.130000	0.100000	0.120000	0.010000
17.500000	0.060000	0.070000	0.050000	0.060000	0.005774
18.500000	0.030000	0.030000	0.020000	0.026667	0.003333
19.500000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
