z	dens_1	dens_2	dens_3	dens_moy	se_moy
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.500000	0.010000	0.010000	0.010000	0.010000	0.000000
-18.500000	0.020000	0.020000	0.020000	0.020000	0.000000
-17.500000	0.050000	0.040000	0.060000	0.050000	0.005774
-16.500000	0.110000	0.080000	0.120000	0.103333	0.012019
-15.500000	0.190000	0.150000	0.200000	0.180000	0.015275
-14.500000	0.300000	0.250000	0.320000	0.290000	0.020817
-13.500000	0.430000	0.370000	0.440000	0.413333	0.021858
-12.500000	0.550000	0.490000	0.560000	0.533333	0.021858
-11.500000	0.650000	0.600000	0.650000	0.633333	0.016667
-10.500000	0.720000	0.690000	0.720000	0.710000	0.010000
-9.500000	0.760000	0.750000	0.760000	0.756667	0.003333
-8.500000	0.790000	0.780000	0.790000	0.786667	0.003333
-7.500000	0.800000	0.800000	0.800000	0.800000	0.000000
-6.500000	0.800000	0.800000	0.800000	0.800000	0.000000
-5.500000	0.800000	0.800000	0.800000	0.800000	0.000000
-4.500000	0.780000	0.780000	0.780000	0.780000	0.000000
-3.500000	0.760000	0.760000	0.760000	0.760000	0.000000
-2.500000	0.730000	0.740000	0.730000	0.733333	0.003333
-1.500000	0.710000	0.720000	0.710000	0.713333	0.003333
-0.500000	0.700000	0.700000	0.700000	0.700000	0.000000
0.500000	0.710000	0.700000	0.700000	0.703333	0.003333
1.500000	0.720000	0.710000	0.720000	0.716667	0.003333
2.500000	0.740000	0.730000	0.740000	0.736667	0.003333
3.500000	0.760000	0.760000	0.760000	0.760000	0.000000
4.500000	0.780000	0.780000	0.780000	0.780000	0.000000
5.500000	0.800000	0.800000	0.800000	0.800000	0.000000
6.500000	0.800000	0.800000	0.800000	0.800000	0.000000
7.500000	0.790000	0.800000	0.800000	0.796667	0.003333
8.500000	0.760000	0.790000	0.770000	0.773333	0.008819
9.500000	0.720000	0.760000	0.730000	0.736667	0.012019
10.500000	0.640000	0.700000	0.660000	0.666667	0.017638
11.500000	0.550000	0.620000	0.560000	0.576667	0.021858
12.500000	0.430000	0.500000	0.450000	0.460000	0.020817
13.500000	0.310000	0.380000	0.330000	0.340000	0.020817
14.500000	0.200000	0.250000	0.220000	0.223333	0.014530
15.500000	0.120000	0.150000	0.130000	0.133333	0.008819
16.500000	0.060000	0.080000	0.070000	0.070000	0.005774
17.500000	0.030000	0.030000	0.030000	0.030000	0.000000
18.500000	0.010000	0.010000	0.010000	0.010000	0.000000
19.500000	0.000000	0.000000	0.000000	0.000000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
