z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-73.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-72.500000	0.000000	0.000000	0.010000	0.010000	0.000000	0.010000	0.000000	0.000000	0.000000	0.003333	0.001667
-71.500000	0.010000	0.020000	0.030000	0.020000	0.010000	0.030000	0.010000	0.020000	0.010000	0.017778	0.002778
-70.500000	0.050000	0.090000	0.100000	0.070000	0.040000	0.090000	0.060000	0.060000	0.040000	0.066667	0.007454
-69.500000	0.120000	0.230000	0.220000	0.180000	0.120000	0.200000	0.160000	0.170000	0.110000	0.167778	0.014793
-68.500000	0.250000	0.430000	0.390000	0.340000	0.270000	0.360000	0.310000	0.360000	0.260000	0.330000	0.020683
-67.500000	0.430000	0.640000	0.570000	0.550000	0.490000	0.550000	0.490000	0.570000	0.480000	0.530000	0.021016
-66.500000	0.620000	0.820000	0.740000	0.750000	0.710000	0.730000	0.680000	0.750000	0.710000	0.723333	0.018257
-65.500000	0.790000	0.930000	0.870000	0.880000	0.880000	0.870000	0.830000	0.880000	0.850000	0.864444	0.012922
-64.500000	0.910000	0.980000	0.940000	0.960000	0.960000	0.950000	0.930000	0.950000	0.930000	0.945556	0.006894
-63.500000	0.970000	0.990000	0.980000	0.990000	0.990000	0.990000	0.980000	0.980000	0.980000	0.983333	0.002357
-62.500000	0.990000	1.000000	1.000000	1.000000	1.000000	1.000000	0.990000	1.000000	0.990000	0.996667	0.001667
-61.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-60.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-59.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-58.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-57.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-56.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-55.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-54.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-53.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
