z	dens_1	dens_2	dens_3	dens_moy	se_moy
-73.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-72.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-71.500000	0.020000	0.010000	0.010000	0.013333	0.003333
-70.500000	0.060000	0.040000	0.050000	0.050000	0.005774
-69.500000	0.160000	0.110000	0.110000	0.126667	0.016667
-68.500000	0.310000	0.230000	0.240000	0.260000	0.025166
-67.500000	0.500000	0.400000	0.420000	0.440000	0.030551
-66.500000	0.690000	0.570000	0.610000	0.623333	0.035277
-65.500000	0.840000	0.730000	0.780000	0.783333	0.031798
-64.500000	0.930000	0.860000	0.900000	0.896667	0.020276
-63.500000	0.970000	0.950000	0.960000	0.960000	0.005774
-62.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-61.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-60.500000	1.000000	1.000000	1.010000	1.003333	0.003333
-59.500000	1.000000	1.010000	1.000000	1.003333	0.003333
-58.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-57.500000	1.000000	1.000000	1.010000	1.003333	0.003333
-56.500000	1.010000	1.010000	1.000000	1.006667	0.003333
-55.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-54.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-53.500000	1.000000	1.000000	1.010000	1.003333	0.003333
-52.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-51.500000	1.010000	1.000000	1.000000	1.003333	0.003333
-50.500000	1.000000	1.000000	1.010000	1.003333	0.003333
-49.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-48.500000	1.000000	1.010000	1.000000	1.003333	0.003333
-47.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-46.500000	1.010000	1.000000	1.000000	1.003333	0.003333
-45.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-44.500000	1.000000	1.000000	1.010000	1.003333	0.003333
-43.500000	1.000000	1.000000	1.010000	1.003333	0.003333
-42.500000	1.010000	1.010000	1.000000	1.006667	0.003333
-41.500000	1.000000	1.000000	1.010000	1.003333	0.003333
-40.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-39.500000	1.000000	1.000000	1.000000	1.000000	0.000000
-38.500000	1.000000	1.000000	1.000000	1.000000	0.000000
