z	dens_1	dens_2	dens_3	dens_moy	se_moy
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.000000	0.000000	0.010000	0.003333	0.003333
-19.500000	0.010000	0.010000	0.020000	0.013333	0.003333
-18.500000	0.020000	0.020000	0.040000	0.026667	0.006667
-17.500000	0.050000	0.060000	0.090000	0.066667	0.012019
-16.500000	0.100000	0.120000	0.170000	0.130000	0.020817
-15.500000	0.180000	0.220000	0.280000	0.226667	0.029059
-14.500000	0.290000	0.340000	0.410000	0.346667	0.034801
-13.500000	0.410000	0.470000	0.530000	0.470000	0.034641
-12.500000	0.540000	0.590000	0.640000	0.590000	0.028868
-11.500000	0.640000	0.680000	0.710000	0.676667	0.020276
-10.500000	0.720000	0.740000	0.760000	0.740000	0.011547
-9.500000	0.760000	0.770000	0.780000	0.770000	0.005774
-8.500000	0.790000	0.790000	0.800000	0.793333	0.003333
-7.500000	0.800000	0.800000	0.800000	0.800000	0.000000
-6.500000	0.800000	0.800000	0.800000	0.800000	0.000000
-5.500000	0.790000	0.790000	0.790000	0.790000	0.000000
-4.500000	0.780000	0.780000	0.770000	0.776667	0.003333
-3.500000	0.750000	0.750000	0.750000	0.750000	0.000000
-2.500000	0.730000	0.720000	0.720000	0.723333	0.003333
-1.500000	0.700000	0.700000	0.700000	0.700000	0.000000
-0.500000	0.690000	0.690000	0.690000	0.690000	0.000000
0.500000	0.690000	0.690000	0.700000	0.693333	0.003333
1.500000	0.700000	0.710000	0.710000	0.706667	0.003333
2.500000	0.730000	0.730000	0.730000	0.730000	0.000000
3.500000	0.750000	0.750000	0.750000	0.750000	0.000000
4.500000	0.780000	0.780000	0.780000	0.780000	0.000000
5.500000	0.790000	0.790000	0.790000	0.790000	0.000000
6.500000	0.800000	0.800000	0.790000	0.796667	0.003333
7.500000	0.800000	0.800000	0.780000	0.793333	0.006667
8.500000	0.790000	0.780000	0.750000	0.773333	0.012019
9.500000	0.770000	0.750000	0.690000	0.736667	0.024037
10.500000	0.720000	0.680000	0.620000	0.673333	0.029059
11.500000	0.650000	0.590000	0.520000	0.586667	0.037565
12.500000	0.540000	0.470000	0.410000	0.473333	0.037565
13.500000	0.410000	0.350000	0.300000	0.353333	0.031798
14.500000	0.290000	0.230000	0.210000	0.243333	0.024037
15.500000	0.170000	0.140000	0.130000	0.146667	0.012019
16.500000	0.090000	0.070000	0.070000	0.076667	0.006667
17.500000	0.040000	0.030000	0.030000	0.033333	0.003333
18.500000	0.020000	0.010000	0.010000	0.013333	0.003333
19.500000	0.010000	0.000000	0.010000	0.006667	0.003333
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
