z	dens_1	dens_2	dens_3	dens_moy	se_moy
-71.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-70.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-69.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-68.500000	0.020000	0.010000	0.020000	0.016667	0.003333
-67.500000	0.050000	0.030000	0.060000	0.046667	0.008819
-66.500000	0.120000	0.090000	0.160000	0.123333	0.020276
-65.500000	0.250000	0.200000	0.310000	0.253333	0.031798
-64.500000	0.430000	0.370000	0.510000	0.436667	0.040552
-63.500000	0.640000	0.570000	0.710000	0.640000	0.040415
-62.500000	0.810000	0.750000	0.850000	0.803333	0.029059
-61.500000	0.920000	0.880000	0.930000	0.910000	0.015275
-60.500000	0.970000	0.950000	0.970000	0.963333	0.006667
-59.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-58.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-57.500000	0.990000	1.000000	0.990000	0.993333	0.003333
-56.500000	0.990000	1.000000	0.990000	0.993333	0.003333
-55.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-54.500000	0.990000	0.990000	1.000000	0.993333	0.003333
-53.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-52.500000	0.990000	1.000000	0.990000	0.993333	0.003333
-51.500000	0.990000	1.000000	0.990000	0.993333	0.003333
-50.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-49.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-48.500000	0.990000	1.000000	0.990000	0.993333	0.003333
-47.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-46.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-45.500000	1.000000	0.990000	0.990000	0.993333	0.003333
-44.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-43.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-42.500000	1.000000	0.990000	0.990000	0.993333	0.003333
-41.500000	0.990000	1.000000	0.990000	0.993333	0.003333
-40.500000	1.000000	0.990000	0.990000	0.993333	0.003333
-39.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-38.500000	0.990000	1.000000	0.990000	0.993333	0.003333
-37.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-36.500000	1.000000	0.990000	0.990000	0.993333	0.003333
-35.500000	1.000000	0.990000	0.990000	0.993333	0.003333
-34.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-33.500000	0.990000	1.000000	0.990000	0.993333	0.003333
-32.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-31.500000	1.000000	0.990000	0.990000	0.993333	0.003333
-30.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-29.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-28.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-27.500000	0.980000	0.980000	0.980000	0.980000	0.000000
-26.500000	0.970000	0.970000	0.970000	0.970000	0.000000
-25.500000	0.940000	0.950000	0.940000	0.943333	0.003333
-24.500000	0.900000	0.910000	0.900000	0.903333	0.003333
-23.500000	0.850000	0.850000	0.840000	0.846667	0.003333
