z	dens_1	dens_2	dens_3	dens_moy	se_moy
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.010000	0.010000	0.010000	0.010000	0.000000
-19.500000	0.020000	0.030000	0.020000	0.023333	0.003333
-18.500000	0.050000	0.070000	0.040000	0.053333	0.008819
-17.500000	0.110000	0.150000	0.100000	0.120000	0.015275
-16.500000	0.200000	0.260000	0.190000	0.216667	0.021858
-15.500000	0.340000	0.400000	0.330000	0.356667	0.021858
-14.500000	0.490000	0.550000	0.470000	0.503333	0.024037
-13.500000	0.630000	0.670000	0.620000	0.640000	0.015275
-12.500000	0.730000	0.760000	0.720000	0.736667	0.012019
-11.500000	0.790000	0.800000	0.790000	0.793333	0.003333
-10.500000	0.820000	0.820000	0.820000	0.820000	0.000000
-9.500000	0.830000	0.830000	0.830000	0.830000	0.000000
-8.500000	0.830000	0.830000	0.830000	0.830000	0.000000
-7.500000	0.830000	0.830000	0.830000	0.830000	0.000000
-6.500000	0.820000	0.820000	0.820000	0.820000	0.000000
-5.500000	0.800000	0.800000	0.810000	0.803333	0.003333
-4.500000	0.780000	0.770000	0.790000	0.780000	0.005774
-3.500000	0.750000	0.740000	0.750000	0.746667	0.003333
-2.500000	0.710000	0.700000	0.710000	0.706667	0.003333
-1.500000	0.680000	0.680000	0.680000	0.680000	0.000000
-0.500000	0.670000	0.680000	0.670000	0.673333	0.003333
0.500000	0.680000	0.690000	0.680000	0.683333	0.003333
1.500000	0.700000	0.710000	0.700000	0.703333	0.003333
2.500000	0.730000	0.740000	0.730000	0.733333	0.003333
3.500000	0.760000	0.760000	0.760000	0.760000	0.000000
4.500000	0.790000	0.790000	0.790000	0.790000	0.000000
5.500000	0.810000	0.810000	0.810000	0.810000	0.000000
6.500000	0.820000	0.820000	0.820000	0.820000	0.000000
7.500000	0.830000	0.830000	0.830000	0.830000	0.000000
8.500000	0.830000	0.820000	0.830000	0.826667	0.003333
9.500000	0.820000	0.790000	0.820000	0.810000	0.010000
10.500000	0.790000	0.730000	0.780000	0.766667	0.018559
11.500000	0.720000	0.650000	0.710000	0.693333	0.021858
12.500000	0.620000	0.540000	0.600000	0.586667	0.024037
13.500000	0.490000	0.410000	0.480000	0.460000	0.025166
14.500000	0.350000	0.290000	0.340000	0.326667	0.018559
15.500000	0.230000	0.190000	0.220000	0.213333	0.012019
16.500000	0.130000	0.110000	0.120000	0.120000	0.005774
17.500000	0.070000	0.060000	0.060000	0.063333	0.003333
18.500000	0.030000	0.020000	0.030000	0.026667	0.003333
19.500000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
