z	dens_1	dens_2	dens_3	dens_moy	se_moy
-71.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-70.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-69.500000	0.010000	0.010000	0.000000	0.006667	0.003333
-68.500000	0.040000	0.020000	0.020000	0.026667	0.006667
-67.500000	0.080000	0.070000	0.060000	0.070000	0.005774
-66.500000	0.170000	0.150000	0.120000	0.146667	0.014530
-65.500000	0.300000	0.280000	0.250000	0.276667	0.014530
-64.500000	0.470000	0.470000	0.430000	0.456667	0.013333
-63.500000	0.650000	0.670000	0.620000	0.646667	0.014530
-62.500000	0.800000	0.830000	0.790000	0.806667	0.012019
-61.500000	0.910000	0.930000	0.910000	0.916667	0.006667
-60.500000	0.960000	0.970000	0.960000	0.963333	0.003333
-59.500000	0.980000	0.980000	0.980000	0.980000	0.000000
-58.500000	0.990000	0.980000	0.990000	0.986667	0.003333
-57.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-56.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-55.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-54.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-53.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-52.500000	0.980000	0.990000	0.990000	0.986667	0.003333
-51.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-50.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-49.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-48.500000	0.980000	0.990000	0.990000	0.986667	0.003333
-47.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-46.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-45.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-44.500000	0.990000	0.980000	0.990000	0.986667	0.003333
-43.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-42.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-41.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-40.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-39.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-38.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-37.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-36.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-35.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-34.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-33.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-32.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-31.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-30.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-29.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-28.500000	0.980000	0.980000	0.980000	0.980000	0.000000
-27.500000	0.970000	0.970000	0.970000	0.970000	0.000000
-26.500000	0.950000	0.950000	0.950000	0.950000	0.000000
-25.500000	0.910000	0.920000	0.920000	0.916667	0.003333
-24.500000	0.870000	0.870000	0.870000	0.870000	0.000000
-23.500000	0.800000	0.810000	0.810000	0.806667	0.003333
