z	dens_1	dens_2	dens_3	dens_moy	se_moy
-72.500000	0.000000	0.010000	0.000000	0.003333	0.003333
-71.500000	0.010000	0.030000	0.010000	0.016667	0.006667
-70.500000	0.050000	0.080000	0.040000	0.056667	0.012019
-69.500000	0.140000	0.170000	0.110000	0.140000	0.017321
-68.500000	0.290000	0.300000	0.240000	0.276667	0.018559
-67.500000	0.460000	0.480000	0.410000	0.450000	0.020817
-66.500000	0.640000	0.680000	0.610000	0.643333	0.020276
-65.500000	0.790000	0.840000	0.780000	0.803333	0.018559
-64.500000	0.900000	0.930000	0.900000	0.910000	0.010000
-63.500000	0.960000	0.980000	0.960000	0.966667	0.006667
-62.500000	0.980000	1.000000	0.990000	0.990000	0.005774
-61.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-60.500000	1.010000	1.000000	1.000000	1.003333	0.003333
-59.500000	1.000000	1.010000	1.010000	1.006667	0.003333
-58.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-57.500000	1.010000	1.000000	1.000000	1.003333	0.003333
-56.500000	1.000000	1.010000	1.010000	1.006667	0.003333
-55.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-54.500000	1.010000	1.010000	1.000000	1.006667	0.003333
-53.500000	1.000000	1.010000	1.010000	1.006667	0.003333
-52.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-51.500000	1.000000	1.010000	1.000000	1.003333	0.003333
-50.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-49.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-48.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-47.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-46.500000	1.000000	1.010000	1.010000	1.006667	0.003333
-45.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-44.500000	1.010000	1.010000	1.000000	1.006667	0.003333
-43.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-42.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-41.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-40.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-39.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-38.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-37.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-36.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-35.500000	1.000000	1.010000	1.000000	1.003333	0.003333
-34.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-33.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-32.500000	1.010000	1.010000	1.010000	1.010000	0.000000
-31.500000	1.010000	1.010000	1.000000	1.006667	0.003333
-30.500000	1.010000	1.000000	1.010000	1.006667	0.003333
-29.500000	1.000000	1.010000	1.010000	1.006667	0.003333
-28.500000	1.020000	1.010000	1.010000	1.013333	0.003333
-27.500000	1.010000	1.010000	1.020000	1.013333	0.003333
-26.500000	1.020000	1.020000	1.010000	1.016667	0.003333
-25.500000	1.030000	1.030000	1.020000	1.026667	0.003333
-24.500000	1.050000	1.060000	1.050000	1.053333	0.003333
-23.500000	1.100000	1.100000	1.090000	1.096667	0.003333
-22.500000	1.160000	1.180000	1.170000	1.170000	0.005774
-21.500000	1.250000	1.260000	1.250000	1.253333	0.003333
-20.500000	1.340000	1.320000	1.330000	1.330000	0.005774
-19.500000	1.370000	1.370000	1.360000	1.366667	0.003333
-18.500000	1.360000	1.360000	1.370000	1.363333	0.003333
-17.500000	1.330000	1.330000	1.330000	1.330000	0.000000
-16.500000	1.280000	1.280000	1.280000	1.280000	0.000000
-15.500000	1.220000	1.220000	1.230000	1.223333	0.003333
-14.500000	1.150000	1.150000	1.150000	1.150000	0.000000
-13.500000	1.050000	1.050000	1.060000	1.053333	0.003333
-12.500000	0.980000	0.970000	0.970000	0.973333	0.003333
-11.500000	0.910000	0.910000	0.910000	0.910000	0.000000
-10.500000	0.880000	0.880000	0.870000	0.876667	0.003333
-9.500000	0.860000	0.860000	0.870000	0.863333	0.003333
-8.500000	0.850000	0.850000	0.850000	0.850000	0.000000
-7.500000	0.850000	0.850000	0.850000	0.850000	0.000000
-6.500000	0.830000	0.840000	0.830000	0.833333	0.003333
-5.500000	0.830000	0.820000	0.820000	0.823333	0.003333
-4.500000	0.800000	0.790000	0.800000	0.796667	0.003333
-3.500000	0.770000	0.770000	0.770000	0.770000	0.000000
-2.500000	0.730000	0.730000	0.740000	0.733333	0.003333
-1.500000	0.700000	0.700000	0.700000	0.700000	0.000000
-0.500000	0.680000	0.680000	0.680000	0.680000	0.000000
0.500000	0.680000	0.680000	0.680000	0.680000	0.000000
1.500000	0.700000	0.700000	0.700000	0.700000	0.000000
2.500000	0.740000	0.740000	0.730000	0.736667	0.003333
3.500000	0.770000	0.770000	0.770000	0.770000	0.000000
4.500000	0.800000	0.800000	0.800000	0.800000	0.000000
5.500000	0.810000	0.820000	0.820000	0.816667	0.003333
6.500000	0.840000	0.840000	0.840000	0.840000	0.000000
7.500000	0.850000	0.850000	0.840000	0.846667	0.003333
8.500000	0.850000	0.850000	0.860000	0.853333	0.003333
9.500000	0.860000	0.860000	0.860000	0.860000	0.000000
10.500000	0.880000	0.880000	0.880000	0.880000	0.000000
11.500000	0.910000	0.910000	0.910000	0.910000	0.000000
12.500000	0.970000	0.970000	0.980000	0.973333	0.003333
13.500000	1.060000	1.050000	1.060000	1.056667	0.003333
14.500000	1.150000	1.140000	1.150000	1.146667	0.003333
15.500000	1.220000	1.220000	1.220000	1.220000	0.000000
16.500000	1.280000	1.280000	1.290000	1.283333	0.003333
17.500000	1.330000	1.330000	1.330000	1.330000	0.000000
18.500000	1.360000	1.370000	1.370000	1.366667	0.003333
19.500000	1.370000	1.370000	1.360000	1.366667	0.003333
20.500000	1.330000	1.330000	1.320000	1.326667	0.003333
21.500000	1.260000	1.260000	1.260000	1.260000	0.000000
22.500000	1.170000	1.170000	1.160000	1.166667	0.003333
23.500000	1.090000	1.100000	1.090000	1.093333	0.003333
24.500000	1.060000	1.060000	1.050000	1.056667	0.003333
25.500000	1.030000	1.030000	1.030000	1.030000	0.000000
26.500000	1.020000	1.020000	1.020000	1.020000	0.000000
27.500000	1.020000	1.020000	1.010000	1.016667	0.003333
28.500000	1.010000	1.010000	1.010000	1.010000	0.000000
29.500000	1.010000	1.010000	1.010000	1.010000	0.000000
30.500000	1.010000	1.010000	1.010000	1.010000	0.000000
31.500000	1.000000	1.010000	1.010000	1.006667	0.003333
32.500000	1.010000	1.010000	1.010000	1.010000	0.000000
33.500000	1.010000	1.010000	1.010000	1.010000	0.000000
34.500000	1.000000	1.000000	1.010000	1.003333	0.003333
35.500000	1.010000	1.010000	1.010000	1.010000	0.000000
36.500000	1.010000	1.010000	1.010000	1.010000	0.000000
37.500000	1.010000	1.000000	1.000000	1.003333	0.003333
38.500000	1.010000	1.000000	1.010000	1.006667	0.003333
39.500000	1.000000	1.010000	1.010000	1.006667	0.003333
40.500000	1.010000	1.010000	1.000000	1.006667	0.003333
41.500000	1.000000	1.010000	1.010000	1.006667	0.003333
42.500000	1.010000	1.010000	1.010000	1.010000	0.000000
43.500000	1.010000	1.010000	1.000000	1.006667	0.003333
44.500000	1.010000	1.010000	1.010000	1.010000	0.000000
45.500000	1.010000	1.000000	1.010000	1.006667	0.003333
46.500000	1.010000	1.010000	1.000000	1.006667	0.003333
47.500000	1.000000	1.010000	1.010000	1.006667	0.003333
48.500000	1.010000	1.010000	1.010000	1.010000	0.000000
49.500000	1.000000	1.000000	1.010000	1.003333	0.003333
50.500000	1.010000	1.010000	1.010000	1.010000	0.000000
51.500000	1.000000	1.010000	1.010000	1.006667	0.003333
52.500000	1.010000	1.000000	1.010000	1.006667	0.003333
53.500000	1.010000	1.010000	1.010000	1.010000	0.000000
54.500000	1.010000	1.010000	1.000000	1.006667	0.003333
55.500000	1.010000	1.000000	1.010000	1.006667	0.003333
56.500000	1.010000	1.010000	1.000000	1.006667	0.003333
57.500000	1.000000	1.010000	1.010000	1.006667	0.003333
58.500000	1.010000	1.010000	1.010000	1.010000	0.000000
59.500000	1.010000	1.020000	1.010000	1.013333	0.003333
60.500000	1.010000	1.000000	1.010000	1.006667	0.003333
61.500000	1.000000	1.000000	1.010000	1.003333	0.003333
62.500000	1.010000	1.010000	1.000000	1.006667	0.003333
63.500000	0.990000	1.010000	0.990000	0.996667	0.006667
64.500000	0.960000	0.970000	0.960000	0.963333	0.003333
65.500000	0.890000	0.930000	0.890000	0.903333	0.013333
66.500000	0.780000	0.830000	0.770000	0.793333	0.018559
67.500000	0.630000	0.660000	0.590000	0.626667	0.020276
68.500000	0.450000	0.460000	0.400000	0.436667	0.018559
69.500000	0.280000	0.290000	0.230000	0.266667	0.018559
70.500000	0.130000	0.160000	0.110000	0.133333	0.014530
