z	dens_1	dens_2	dens_3	dens_moy	se_moy
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.500000	0.010000	0.010000	0.010000	0.010000	0.000000
-18.500000	0.040000	0.030000	0.040000	0.036667	0.003333
-17.500000	0.080000	0.060000	0.080000	0.073333	0.006667
-16.500000	0.160000	0.130000	0.170000	0.153333	0.012019
-15.500000	0.280000	0.230000	0.290000	0.266667	0.018559
-14.500000	0.430000	0.370000	0.430000	0.410000	0.020000
-13.500000	0.570000	0.510000	0.570000	0.550000	0.020000
-12.500000	0.680000	0.640000	0.690000	0.670000	0.015275
-11.500000	0.760000	0.740000	0.760000	0.753333	0.006667
-10.500000	0.800000	0.800000	0.810000	0.803333	0.003333
-9.500000	0.820000	0.820000	0.820000	0.820000	0.000000
-8.500000	0.830000	0.830000	0.830000	0.830000	0.000000
-7.500000	0.820000	0.830000	0.830000	0.826667	0.003333
-6.500000	0.820000	0.820000	0.820000	0.820000	0.000000
-5.500000	0.800000	0.810000	0.810000	0.806667	0.003333
-4.500000	0.780000	0.790000	0.780000	0.783333	0.003333
-3.500000	0.750000	0.760000	0.760000	0.756667	0.003333
-2.500000	0.720000	0.730000	0.720000	0.723333	0.003333
-1.500000	0.690000	0.700000	0.690000	0.693333	0.003333
-0.500000	0.680000	0.680000	0.680000	0.680000	0.000000
0.500000	0.680000	0.680000	0.680000	0.680000	0.000000
1.500000	0.710000	0.700000	0.700000	0.703333	0.003333
2.500000	0.730000	0.730000	0.730000	0.730000	0.000000
3.500000	0.760000	0.760000	0.760000	0.760000	0.000000
4.500000	0.790000	0.790000	0.780000	0.786667	0.003333
5.500000	0.810000	0.810000	0.810000	0.810000	0.000000
6.500000	0.820000	0.820000	0.820000	0.820000	0.000000
7.500000	0.830000	0.830000	0.830000	0.830000	0.000000
8.500000	0.830000	0.830000	0.830000	0.830000	0.000000
9.500000	0.810000	0.820000	0.810000	0.813333	0.003333
10.500000	0.760000	0.800000	0.760000	0.773333	0.013333
11.500000	0.680000	0.740000	0.680000	0.700000	0.020000
12.500000	0.560000	0.640000	0.560000	0.586667	0.026667
13.500000	0.430000	0.510000	0.430000	0.456667	0.026667
14.500000	0.300000	0.370000	0.300000	0.323333	0.023333
15.500000	0.180000	0.230000	0.190000	0.200000	0.015275
16.500000	0.100000	0.130000	0.100000	0.110000	0.010000
17.500000	0.050000	0.060000	0.050000	0.053333	0.003333
18.500000	0.020000	0.030000	0.020000	0.023333	0.003333
19.500000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
