z	dens_1	dens_2	dens_3	dens_moy	se_moy
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.000000	0.010000	0.010000	0.006667	0.003333
-19.500000	0.010000	0.020000	0.030000	0.020000	0.005774
-18.500000	0.030000	0.040000	0.060000	0.043333	0.008819
-17.500000	0.060000	0.090000	0.130000	0.093333	0.020276
-16.500000	0.130000	0.180000	0.230000	0.180000	0.028868
-15.500000	0.230000	0.300000	0.370000	0.300000	0.040415
-14.500000	0.370000	0.440000	0.510000	0.440000	0.040415
-13.500000	0.510000	0.580000	0.630000	0.573333	0.034801
-12.500000	0.640000	0.690000	0.730000	0.686667	0.026034
-11.500000	0.740000	0.770000	0.780000	0.763333	0.012019
-10.500000	0.800000	0.810000	0.810000	0.806667	0.003333
-9.500000	0.830000	0.830000	0.830000	0.830000	0.000000
-8.500000	0.830000	0.830000	0.830000	0.830000	0.000000
-7.500000	0.830000	0.830000	0.830000	0.830000	0.000000
-6.500000	0.820000	0.820000	0.820000	0.820000	0.000000
-5.500000	0.810000	0.810000	0.800000	0.806667	0.003333
-4.500000	0.790000	0.780000	0.780000	0.783333	0.003333
-3.500000	0.760000	0.750000	0.740000	0.750000	0.005774
-2.500000	0.730000	0.720000	0.710000	0.720000	0.005774
-1.500000	0.690000	0.690000	0.690000	0.690000	0.000000
-0.500000	0.680000	0.670000	0.680000	0.676667	0.003333
0.500000	0.680000	0.680000	0.690000	0.683333	0.003333
1.500000	0.700000	0.700000	0.710000	0.703333	0.003333
2.500000	0.730000	0.730000	0.740000	0.733333	0.003333
3.500000	0.760000	0.760000	0.760000	0.760000	0.000000
4.500000	0.790000	0.790000	0.790000	0.790000	0.000000
5.500000	0.810000	0.810000	0.810000	0.810000	0.000000
6.500000	0.820000	0.820000	0.820000	0.820000	0.000000
7.500000	0.830000	0.830000	0.830000	0.830000	0.000000
8.500000	0.830000	0.830000	0.820000	0.826667	0.003333
9.500000	0.820000	0.810000	0.780000	0.803333	0.012019
10.500000	0.800000	0.760000	0.710000	0.756667	0.026034
11.500000	0.740000	0.680000	0.620000	0.680000	0.034641
12.500000	0.640000	0.570000	0.500000	0.570000	0.040415
13.500000	0.510000	0.440000	0.380000	0.443333	0.037565
14.500000	0.370000	0.310000	0.260000	0.313333	0.031798
15.500000	0.230000	0.190000	0.170000	0.196667	0.017638
16.500000	0.130000	0.110000	0.090000	0.110000	0.011547
17.500000	0.060000	0.050000	0.050000	0.053333	0.003333
18.500000	0.030000	0.020000	0.020000	0.023333	0.003333
19.500000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
