z	dens_1	dens_2	dens_3	dens_moy	se_moy
-74.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-73.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-72.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-71.500000	0.010000	0.020000	0.020000	0.016667	0.003333
-70.500000	0.040000	0.060000	0.060000	0.053333	0.006667
-69.500000	0.110000	0.140000	0.130000	0.126667	0.008819
-68.500000	0.230000	0.270000	0.250000	0.250000	0.011547
-67.500000	0.400000	0.460000	0.400000	0.420000	0.020000
-66.500000	0.590000	0.660000	0.590000	0.613333	0.023333
-65.500000	0.740000	0.810000	0.750000	0.766667	0.021858
-64.500000	0.860000	0.910000	0.870000	0.880000	0.015275
-63.500000	0.930000	0.960000	0.940000	0.943333	0.008819
-62.500000	0.970000	0.980000	0.970000	0.973333	0.003333
-61.500000	0.980000	0.990000	0.980000	0.983333	0.003333
-60.500000	0.990000	0.980000	0.980000	0.983333	0.003333
-59.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-58.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-57.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-56.500000	0.990000	0.980000	0.990000	0.986667	0.003333
-55.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-54.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-53.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-52.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-51.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-50.500000	0.980000	0.980000	0.990000	0.983333	0.003333
-49.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-48.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-47.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-46.500000	0.980000	0.980000	0.980000	0.980000	0.000000
-45.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-44.500000	0.980000	0.990000	0.980000	0.983333	0.003333
-43.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-42.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-41.500000	0.990000	0.980000	0.990000	0.986667	0.003333
-40.500000	0.980000	0.990000	0.990000	0.986667	0.003333
-39.500000	0.990000	0.990000	0.990000	0.990000	0.000000
-38.500000	0.990000	0.980000	0.990000	0.986667	0.003333
-37.500000	0.990000	0.980000	0.990000	0.986667	0.003333
-36.500000	0.990000	0.990000	0.980000	0.986667	0.003333
-35.500000	0.980000	0.990000	0.990000	0.986667	0.003333
-34.500000	0.990000	0.980000	0.990000	0.986667	0.003333
-33.500000	0.980000	0.990000	0.990000	0.986667	0.003333
-32.500000	0.980000	0.990000	0.990000	0.986667	0.003333
-31.500000	0.990000	0.980000	0.980000	0.983333	0.003333
-30.500000	0.980000	0.990000	0.990000	0.986667	0.003333
-29.500000	0.980000	0.990000	0.990000	0.986667	0.003333
-28.500000	0.980000	0.980000	0.980000	0.980000	0.000000
-27.500000	0.970000	0.970000	0.970000	0.970000	0.000000
-26.500000	0.960000	0.960000	0.960000	0.960000	0.000000
-25.500000	0.930000	0.930000	0.930000	0.930000	0.000000
-24.500000	0.880000	0.880000	0.880000	0.880000	0.000000
-23.500000	0.820000	0.810000	0.820000	0.816667	0.003333
-22.500000	0.740000	0.740000	0.740000	0.740000	0.000000
-21.500000	0.660000	0.660000	0.660000	0.660000	0.000000
-20.500000	0.590000	0.580000	0.590000	0.586667	0.003333
-19.500000	0.520000	0.520000	0.520000	0.520000	0.000000
-18.500000	0.470000	0.460000	0.460000	0.463333	0.003333
-17.500000	0.410000	0.410000	0.410000	0.410000	0.000000
-16.500000	0.340000	0.340000	0.340000	0.340000	0.000000
-15.500000	0.260000	0.260000	0.260000	0.260000	0.000000
-14.500000	0.180000	0.180000	0.180000	0.180000	0.000000
-13.500000	0.110000	0.110000	0.110000	0.110000	0.000000
-12.500000	0.060000	0.060000	0.060000	0.060000	0.000000
-11.500000	0.030000	0.020000	0.030000	0.026667	0.003333
-10.500000	0.010000	0.010000	0.010000	0.010000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-3.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-2.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.500000	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000
1.500000	0.000000	0.000000	0.000000	0.000000	0.000000
2.500000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	0.000000	0.000000	0.000000	0.000000	0.000000
4.500000	0.000000	0.000000	0.000000	0.000000	0.000000
5.500000	0.000000	0.000000	0.000000	0.000000	0.000000
6.500000	0.000000	0.000000	0.000000	0.000000	0.000000
7.500000	0.000000	0.000000	0.000000	0.000000	0.000000
8.500000	0.000000	0.000000	0.000000	0.000000	0.000000
9.500000	0.000000	0.000000	0.000000	0.000000	0.000000
10.500000	0.010000	0.010000	0.010000	0.010000	0.000000
11.500000	0.030000	0.020000	0.030000	0.026667	0.003333
12.500000	0.060000	0.050000	0.060000	0.056667	0.003333
13.500000	0.120000	0.110000	0.120000	0.116667	0.003333
14.500000	0.190000	0.180000	0.190000	0.186667	0.003333
15.500000	0.270000	0.260000	0.270000	0.266667	0.003333
16.500000	0.340000	0.340000	0.340000	0.340000	0.000000
17.500000	0.410000	0.400000	0.410000	0.406667	0.003333
18.500000	0.470000	0.460000	0.460000	0.463333	0.003333
19.500000	0.520000	0.510000	0.520000	0.516667	0.003333
20.500000	0.590000	0.580000	0.590000	0.586667	0.003333
21.500000	0.670000	0.660000	0.670000	0.666667	0.003333
22.500000	0.740000	0.740000	0.740000	0.740000	0.000000
23.500000	0.820000	0.810000	0.820000	0.816667	0.003333
24.500000	0.880000	0.880000	0.880000	0.880000	0.000000
25.500000	0.930000	0.920000	0.930000	0.926667	0.003333
26.500000	0.960000	0.950000	0.960000	0.956667	0.003333
27.500000	0.970000	0.970000	0.970000	0.970000	0.000000
