z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.010000	0.010000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.010000	0.004444	0.001757
-19.500000	0.030000	0.030000	0.010000	0.010000	0.010000	0.010000	0.030000	0.010000	0.020000	0.017778	0.003239
-18.500000	0.080000	0.070000	0.030000	0.030000	0.030000	0.020000	0.080000	0.040000	0.050000	0.047778	0.007778
-17.500000	0.160000	0.150000	0.080000	0.080000	0.080000	0.050000	0.160000	0.080000	0.100000	0.104444	0.013755
-16.500000	0.280000	0.270000	0.150000	0.160000	0.160000	0.110000	0.280000	0.160000	0.200000	0.196667	0.021409
-15.500000	0.420000	0.410000	0.270000	0.280000	0.280000	0.190000	0.420000	0.280000	0.340000	0.321111	0.027052
-14.500000	0.560000	0.550000	0.410000	0.420000	0.420000	0.290000	0.560000	0.420000	0.490000	0.457778	0.030082
-13.500000	0.670000	0.670000	0.560000	0.560000	0.570000	0.410000	0.680000	0.560000	0.630000	0.590000	0.028382
-12.500000	0.750000	0.750000	0.680000	0.680000	0.680000	0.530000	0.750000	0.680000	0.730000	0.692222	0.023081
-11.500000	0.790000	0.790000	0.760000	0.760000	0.760000	0.650000	0.790000	0.760000	0.780000	0.760000	0.014530
-10.500000	0.810000	0.810000	0.800000	0.800000	0.800000	0.730000	0.810000	0.800000	0.810000	0.796667	0.008498
-9.500000	0.820000	0.820000	0.820000	0.820000	0.820000	0.790000	0.820000	0.820000	0.820000	0.816667	0.003333
-8.500000	0.810000	0.810000	0.820000	0.820000	0.820000	0.810000	0.810000	0.820000	0.810000	0.814444	0.001757
-7.500000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.000000
-6.500000	0.790000	0.790000	0.800000	0.800000	0.800000	0.800000	0.790000	0.800000	0.800000	0.796667	0.001667
-5.500000	0.770000	0.770000	0.780000	0.780000	0.780000	0.780000	0.770000	0.780000	0.780000	0.776667	0.001667
-4.500000	0.740000	0.740000	0.760000	0.760000	0.760000	0.760000	0.740000	0.760000	0.750000	0.752222	0.003239
-3.500000	0.700000	0.710000	0.730000	0.730000	0.730000	0.730000	0.700000	0.730000	0.720000	0.720000	0.004410
-2.500000	0.660000	0.670000	0.690000	0.690000	0.690000	0.700000	0.670000	0.690000	0.680000	0.682222	0.004339
-1.500000	0.640000	0.650000	0.650000	0.650000	0.650000	0.680000	0.640000	0.650000	0.640000	0.650000	0.004082
-0.500000	0.630000	0.640000	0.620000	0.630000	0.620000	0.650000	0.630000	0.630000	0.630000	0.631111	0.003093
0.500000	0.650000	0.650000	0.630000	0.630000	0.620000	0.640000	0.650000	0.630000	0.640000	0.637778	0.003643
1.500000	0.680000	0.680000	0.650000	0.650000	0.650000	0.650000	0.680000	0.650000	0.670000	0.662222	0.004938
2.500000	0.710000	0.710000	0.690000	0.690000	0.690000	0.670000	0.710000	0.690000	0.700000	0.695556	0.004444
3.500000	0.740000	0.740000	0.730000	0.730000	0.730000	0.710000	0.740000	0.730000	0.730000	0.731111	0.003093
4.500000	0.770000	0.770000	0.760000	0.760000	0.760000	0.740000	0.760000	0.760000	0.760000	0.760000	0.002887
5.500000	0.790000	0.790000	0.780000	0.780000	0.790000	0.770000	0.780000	0.780000	0.780000	0.782222	0.002222
6.500000	0.810000	0.800000	0.800000	0.800000	0.800000	0.790000	0.800000	0.800000	0.800000	0.800000	0.001667
7.500000	0.820000	0.810000	0.810000	0.810000	0.810000	0.800000	0.810000	0.810000	0.810000	0.810000	0.001667
8.500000	0.820000	0.810000	0.810000	0.820000	0.820000	0.810000	0.810000	0.820000	0.820000	0.815556	0.001757
9.500000	0.790000	0.780000	0.820000	0.820000	0.820000	0.810000	0.780000	0.820000	0.810000	0.805556	0.005800
10.500000	0.740000	0.730000	0.800000	0.800000	0.800000	0.810000	0.730000	0.800000	0.780000	0.776667	0.011180
11.500000	0.660000	0.650000	0.760000	0.760000	0.760000	0.790000	0.650000	0.770000	0.720000	0.724444	0.018791
12.500000	0.540000	0.540000	0.680000	0.680000	0.680000	0.750000	0.550000	0.690000	0.620000	0.636667	0.025766
13.500000	0.420000	0.420000	0.560000	0.560000	0.570000	0.670000	0.430000	0.570000	0.490000	0.521111	0.028793
14.500000	0.300000	0.300000	0.420000	0.420000	0.420000	0.550000	0.310000	0.420000	0.350000	0.387778	0.027222
15.500000	0.190000	0.190000	0.270000	0.280000	0.280000	0.400000	0.200000	0.280000	0.220000	0.256667	0.022298
16.500000	0.110000	0.110000	0.150000	0.160000	0.160000	0.260000	0.120000	0.160000	0.130000	0.151111	0.015316
17.500000	0.060000	0.050000	0.070000	0.080000	0.080000	0.150000	0.060000	0.080000	0.060000	0.076667	0.009860
18.500000	0.020000	0.020000	0.030000	0.030000	0.030000	0.070000	0.030000	0.030000	0.030000	0.032222	0.004938
19.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.030000	0.010000	0.010000	0.010000	0.012222	0.002222
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.001111	0.001111
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
