z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.001111	0.001111
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.000000	0.002222	0.002222
-20.500000	0.010000	0.000000	0.010000	0.010000	0.010000	0.060000	0.010000	0.010000	0.010000	0.014444	0.005800
-19.500000	0.020000	0.020000	0.030000	0.020000	0.030000	0.110000	0.020000	0.020000	0.020000	0.032222	0.009829
-18.500000	0.040000	0.040000	0.080000	0.050000	0.080000	0.200000	0.050000	0.050000	0.050000	0.071111	0.016869
-17.500000	0.100000	0.090000	0.170000	0.110000	0.160000	0.310000	0.110000	0.120000	0.110000	0.142222	0.022778
-16.500000	0.200000	0.180000	0.290000	0.220000	0.280000	0.430000	0.210000	0.220000	0.210000	0.248889	0.025628
-15.500000	0.340000	0.300000	0.430000	0.360000	0.420000	0.540000	0.350000	0.360000	0.340000	0.382222	0.023850
-14.500000	0.490000	0.440000	0.570000	0.510000	0.560000	0.640000	0.500000	0.510000	0.490000	0.523333	0.019437
-13.500000	0.630000	0.590000	0.680000	0.640000	0.680000	0.710000	0.630000	0.640000	0.620000	0.646667	0.012247
-12.500000	0.730000	0.700000	0.750000	0.740000	0.750000	0.760000	0.730000	0.730000	0.720000	0.734444	0.006035
-11.500000	0.780000	0.770000	0.790000	0.790000	0.790000	0.790000	0.780000	0.790000	0.780000	0.784444	0.002422
-10.500000	0.800000	0.800000	0.810000	0.810000	0.800000	0.800000	0.810000	0.810000	0.810000	0.805556	0.001757
-9.500000	0.810000	0.810000	0.810000	0.810000	0.810000	0.800000	0.810000	0.810000	0.810000	0.808889	0.001111
-8.500000	0.810000	0.810000	0.810000	0.810000	0.800000	0.800000	0.810000	0.810000	0.810000	0.807778	0.001470
-7.500000	0.800000	0.810000	0.800000	0.800000	0.800000	0.790000	0.800000	0.800000	0.800000	0.800000	0.001667
-6.500000	0.790000	0.790000	0.790000	0.790000	0.790000	0.770000	0.790000	0.790000	0.790000	0.787778	0.002222
-5.500000	0.770000	0.780000	0.770000	0.770000	0.770000	0.740000	0.770000	0.770000	0.770000	0.767778	0.003643
-4.500000	0.740000	0.750000	0.740000	0.740000	0.740000	0.710000	0.750000	0.750000	0.750000	0.741111	0.004231
-3.500000	0.710000	0.720000	0.690000	0.710000	0.700000	0.680000	0.710000	0.710000	0.710000	0.704444	0.004120
-2.500000	0.670000	0.680000	0.660000	0.670000	0.660000	0.670000	0.670000	0.670000	0.670000	0.668889	0.002003
-1.500000	0.640000	0.640000	0.630000	0.630000	0.630000	0.660000	0.630000	0.630000	0.630000	0.635556	0.003379
-0.500000	0.620000	0.610000	0.620000	0.620000	0.630000	0.650000	0.620000	0.620000	0.620000	0.623333	0.003727
0.500000	0.630000	0.610000	0.640000	0.630000	0.640000	0.660000	0.630000	0.630000	0.630000	0.633333	0.004410
1.500000	0.660000	0.640000	0.670000	0.650000	0.670000	0.680000	0.650000	0.660000	0.660000	0.660000	0.004082
2.500000	0.690000	0.680000	0.700000	0.690000	0.700000	0.700000	0.690000	0.690000	0.690000	0.692222	0.002222
3.500000	0.730000	0.720000	0.730000	0.720000	0.730000	0.730000	0.730000	0.730000	0.730000	0.727778	0.001470
4.500000	0.760000	0.750000	0.760000	0.750000	0.760000	0.760000	0.760000	0.750000	0.760000	0.756667	0.001667
5.500000	0.780000	0.780000	0.780000	0.780000	0.780000	0.780000	0.780000	0.770000	0.780000	0.778889	0.001111
6.500000	0.800000	0.800000	0.800000	0.790000	0.800000	0.790000	0.800000	0.790000	0.790000	0.795556	0.001757
7.500000	0.810000	0.810000	0.810000	0.810000	0.810000	0.780000	0.810000	0.810000	0.810000	0.806667	0.003333
8.500000	0.810000	0.810000	0.810000	0.810000	0.810000	0.740000	0.820000	0.810000	0.820000	0.804444	0.008184
9.500000	0.810000	0.810000	0.790000	0.810000	0.780000	0.680000	0.810000	0.810000	0.810000	0.790000	0.014240
10.500000	0.770000	0.800000	0.740000	0.780000	0.730000	0.600000	0.780000	0.780000	0.780000	0.751111	0.020238
11.500000	0.710000	0.770000	0.660000	0.720000	0.650000	0.520000	0.720000	0.720000	0.720000	0.687778	0.024082
12.500000	0.610000	0.700000	0.560000	0.630000	0.550000	0.440000	0.620000	0.620000	0.620000	0.594444	0.024043
13.500000	0.480000	0.590000	0.440000	0.500000	0.430000	0.360000	0.490000	0.500000	0.490000	0.475556	0.020891
14.500000	0.350000	0.450000	0.320000	0.370000	0.310000	0.270000	0.350000	0.370000	0.350000	0.348889	0.016537
15.500000	0.220000	0.300000	0.210000	0.240000	0.200000	0.190000	0.230000	0.240000	0.220000	0.227778	0.010643
16.500000	0.130000	0.170000	0.120000	0.140000	0.120000	0.110000	0.130000	0.140000	0.130000	0.132222	0.005720
17.500000	0.060000	0.090000	0.060000	0.070000	0.060000	0.060000	0.070000	0.070000	0.060000	0.066667	0.003333
18.500000	0.030000	0.040000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.031111	0.001111
19.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
