z	dens_1	dens_2	dens_3	dens_moy	se_moy
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.010000	0.000000	0.003333	0.003333
-20.500000	0.000000	0.030000	0.010000	0.013333	0.008819
-19.500000	0.010000	0.060000	0.020000	0.030000	0.015275
-18.500000	0.030000	0.130000	0.050000	0.070000	0.030551
-17.500000	0.070000	0.230000	0.120000	0.140000	0.047258
-16.500000	0.140000	0.350000	0.220000	0.236667	0.061192
-15.500000	0.240000	0.490000	0.360000	0.363333	0.072188
-14.500000	0.370000	0.600000	0.510000	0.493333	0.066916
-13.500000	0.500000	0.690000	0.640000	0.610000	0.056862
-12.500000	0.620000	0.740000	0.720000	0.693333	0.037118
-11.500000	0.710000	0.770000	0.770000	0.750000	0.020000
-10.500000	0.760000	0.780000	0.790000	0.776667	0.008819
-9.500000	0.790000	0.790000	0.790000	0.790000	0.000000
-8.500000	0.790000	0.780000	0.790000	0.786667	0.003333
-7.500000	0.790000	0.770000	0.780000	0.780000	0.005774
-6.500000	0.770000	0.760000	0.770000	0.766667	0.003333
-5.500000	0.760000	0.730000	0.750000	0.746667	0.008819
-4.500000	0.740000	0.700000	0.720000	0.720000	0.011547
-3.500000	0.710000	0.660000	0.690000	0.686667	0.014530
-2.500000	0.670000	0.640000	0.640000	0.650000	0.010000
-1.500000	0.630000	0.620000	0.610000	0.620000	0.005774
-0.500000	0.600000	0.620000	0.590000	0.603333	0.008819
0.500000	0.590000	0.630000	0.600000	0.606667	0.012019
1.500000	0.610000	0.650000	0.630000	0.630000	0.011547
2.500000	0.640000	0.680000	0.670000	0.663333	0.012019
3.500000	0.690000	0.710000	0.710000	0.703333	0.006667
4.500000	0.730000	0.740000	0.740000	0.736667	0.003333
5.500000	0.750000	0.760000	0.760000	0.756667	0.003333
6.500000	0.770000	0.780000	0.770000	0.773333	0.003333
7.500000	0.780000	0.780000	0.780000	0.780000	0.000000
8.500000	0.790000	0.760000	0.790000	0.780000	0.010000
9.500000	0.790000	0.720000	0.780000	0.763333	0.021858
10.500000	0.780000	0.660000	0.760000	0.733333	0.037118
11.500000	0.770000	0.570000	0.710000	0.683333	0.059255
12.500000	0.720000	0.470000	0.620000	0.603333	0.072648
13.500000	0.640000	0.380000	0.500000	0.506667	0.075130
14.500000	0.510000	0.280000	0.370000	0.386667	0.066916
15.500000	0.360000	0.190000	0.240000	0.263333	0.050442
16.500000	0.220000	0.120000	0.140000	0.160000	0.030551
17.500000	0.110000	0.060000	0.070000	0.080000	0.015275
18.500000	0.050000	0.030000	0.030000	0.036667	0.006667
19.500000	0.020000	0.010000	0.010000	0.013333	0.003333
20.500000	0.010000	0.000000	0.000000	0.003333	0.003333
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
