z	dens_1	dens_2	dens_3	dens_moy	se_moy
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.010000	0.000000	0.010000	0.006667	0.003333
-19.500000	0.030000	0.010000	0.030000	0.023333	0.006667
-18.500000	0.060000	0.030000	0.060000	0.050000	0.010000
-17.500000	0.130000	0.060000	0.130000	0.106667	0.023333
-16.500000	0.230000	0.130000	0.230000	0.196667	0.033333
-15.500000	0.360000	0.230000	0.360000	0.316667	0.043333
-14.500000	0.500000	0.370000	0.500000	0.456667	0.043333
-13.500000	0.620000	0.510000	0.620000	0.583333	0.036667
-12.500000	0.720000	0.630000	0.720000	0.690000	0.030000
-11.500000	0.780000	0.730000	0.780000	0.763333	0.016667
-10.500000	0.810000	0.790000	0.810000	0.803333	0.006667
-9.500000	0.820000	0.820000	0.820000	0.820000	0.000000
-8.500000	0.830000	0.830000	0.830000	0.830000	0.000000
-7.500000	0.830000	0.830000	0.820000	0.826667	0.003333
-6.500000	0.820000	0.820000	0.820000	0.820000	0.000000
-5.500000	0.800000	0.800000	0.800000	0.800000	0.000000
-4.500000	0.780000	0.790000	0.780000	0.783333	0.003333
-3.500000	0.740000	0.760000	0.740000	0.746667	0.006667
-2.500000	0.710000	0.730000	0.710000	0.716667	0.006667
-1.500000	0.690000	0.700000	0.690000	0.693333	0.003333
-0.500000	0.680000	0.680000	0.680000	0.680000	0.000000
0.500000	0.690000	0.680000	0.690000	0.686667	0.003333
1.500000	0.710000	0.700000	0.710000	0.706667	0.003333
2.500000	0.740000	0.730000	0.740000	0.736667	0.003333
3.500000	0.760000	0.760000	0.760000	0.760000	0.000000
4.500000	0.790000	0.790000	0.790000	0.790000	0.000000
5.500000	0.810000	0.800000	0.810000	0.806667	0.003333
6.500000	0.820000	0.820000	0.820000	0.820000	0.000000
7.500000	0.820000	0.830000	0.820000	0.823333	0.003333
8.500000	0.810000	0.830000	0.800000	0.813333	0.008819
9.500000	0.770000	0.820000	0.760000	0.783333	0.018559
10.500000	0.700000	0.780000	0.700000	0.726667	0.026667
11.500000	0.610000	0.720000	0.600000	0.643333	0.038442
12.500000	0.490000	0.630000	0.490000	0.536667	0.046667
13.500000	0.380000	0.500000	0.380000	0.420000	0.040000
14.500000	0.260000	0.360000	0.260000	0.293333	0.033333
15.500000	0.170000	0.240000	0.170000	0.193333	0.023333
16.500000	0.100000	0.130000	0.100000	0.110000	0.010000
17.500000	0.050000	0.060000	0.050000	0.053333	0.003333
18.500000	0.020000	0.030000	0.020000	0.023333	0.003333
19.500000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000
