            z         mean           se      std_dev
     0.500000    -8.115100     0.783091     2.349273
     1.500000    -8.069673     0.782607     2.347821
     2.500000    -8.001658     0.765037     2.295111
     3.500000    -7.995865     0.754023     2.262069
     4.500000    -8.177348     0.746833     2.240499
     5.500000    -8.886997     0.695991     2.087973
     6.500000   -10.120682     0.646680     1.940040
     7.500000   -11.606437     0.660328     1.980984
     8.500000   -13.008242     0.662564     1.987692
     9.500000   -14.156943     0.685679     2.057037
    10.500000   -14.979637     0.698807     2.096421
    11.500000   -15.403138     0.706821     2.120463
    12.500000   -15.455599     0.714803     2.144409
    13.500000   -15.116613     0.712719     2.138157
    14.500000   -14.381039     0.720854     2.162562
    15.500000   -13.324519     0.715439     2.146317
    16.500000   -12.000973     0.701389     2.104167
    17.500000   -10.375417     0.678314     2.034942
    18.500000    -8.525965     0.673677     2.021031
    19.500000    -6.590652     0.689364     2.068092
    20.500000    -4.835575     0.738332     2.214996
    21.500000    -3.754687     0.812350     2.437050
    22.500000    -3.053445     0.749750     2.249250
    23.500000    -2.740504     0.717562     2.152686
    24.500000    -2.371551     0.654942     1.964826
    25.500000    -1.906792     0.608349     1.825047
    26.500000    -1.539108     0.561304     1.683912
    27.500000    -1.383332     0.538583     1.615749
    28.500000    -0.844674     0.477321     1.431963
    29.500000    -0.667378     0.382834     1.148502
    30.500000    -0.378397     0.288979     0.866937
    31.500000    -0.187363     0.293384     0.880152
    32.500000     0.127043     0.355587     1.066761
    33.500000    -0.019292     0.342703     1.028109
    34.500000     0.305676     0.249450     0.748350
    35.500000     0.124590     0.264494     0.793482
    36.500000     0.124789     0.237928     0.713784
    37.500000     0.149660     0.252529     0.757587
    38.500000     0.278383     0.321801     0.965403
    39.500000     0.325495     0.241664     0.724992
    40.500000     0.334647     0.275230     0.825690
    41.500000    -0.094994     0.165000     0.495000
    42.500000     0.176844     0.222536     0.667608
    43.500000    -0.018229     0.136798     0.410394
    44.500000    -0.120260     0.120729     0.362187
    45.500000     0.060342     0.167634     0.502902
    46.500000    -0.211434     0.126986     0.380958
    47.500000    -0.107486     0.177197     0.531591
    48.500000     0.012773     0.130277     0.390831
    49.500000    -0.032202     0.275818     0.827454
    50.500000    -0.007376     0.292274     0.876822
    51.500000     0.211885     0.225754     0.677262
    52.500000     0.419701     0.371011     1.113033
    53.500000     0.359474     0.442783     1.328349
    54.500000     0.769835     0.602901     1.808703
    55.500000     0.770578     0.418925     1.256775
    56.500000     0.846025     0.545334     1.636002
    57.500000     0.918319     0.447405     1.342215
    58.500000     1.288441     0.624202     1.872606
    59.500000     1.383277     0.521912     1.565736
    60.500000     1.955277     0.555614     1.666842
    61.500000     1.973321     0.484398     1.453194
    62.500000     2.460705     0.627714     1.883142
    63.500000     2.457886     0.545108     1.635324
    64.500000     3.587795     0.691748     2.075244
    65.500000     2.789764     0.592029     1.776087
    66.500000     4.829420     0.665347     1.996041
    67.500000     6.451610     0.484706     1.454118
    68.500000     7.475826     0.567004     1.701012
