            z         mean           se      std_dev
     0.500000     0.483049     0.166908     0.500724
     1.500000     0.514812     0.163027     0.489081
     2.500000     0.551642     0.156456     0.469368
     3.500000     0.576609     0.145874     0.437622
     4.500000     0.430779     0.127550     0.382650
     5.500000    -0.041682     0.129902     0.389706
     6.500000    -0.986689     0.135148     0.405444
     7.500000    -2.178277     0.148613     0.445839
     8.500000    -3.392653     0.143893     0.431679
     9.500000    -4.454515     0.147904     0.443712
    10.500000    -5.238626     0.147869     0.443607
    11.500000    -5.686065     0.149625     0.448875
    12.500000    -5.785375     0.147823     0.443469
    13.500000    -5.511275     0.143072     0.429216
    14.500000    -4.887322     0.135321     0.405963
    15.500000    -3.930534     0.134043     0.402129
    16.500000    -2.668525     0.140378     0.421134
    17.500000    -1.184355     0.148630     0.445890
    18.500000     0.426041     0.162176     0.486528
    19.500000     1.932089     0.165027     0.495081
    20.500000     2.986063     0.156125     0.468375
    21.500000     3.254880     0.134170     0.402510
    22.500000     2.841316     0.118744     0.356232
    23.500000     2.148960     0.096028     0.288084
    24.500000     1.459829     0.084187     0.252561
    25.500000     0.895611     0.056009     0.168027
    26.500000     0.483558     0.055992     0.167976
    27.500000     0.179028     0.048852     0.146556
    28.500000     0.031597     0.049338     0.148014
    29.500000    -0.055738     0.046935     0.140805
    30.500000    -0.065406     0.049773     0.149319
    31.500000    -0.072003     0.039959     0.119877
    32.500000    -0.056092     0.039333     0.117999
    33.500000    -0.045196     0.030315     0.090945
    34.500000    -0.011846     0.027080     0.081240
    35.500000    -0.032052     0.027004     0.081012
    36.500000    -0.017060     0.020454     0.061362
    37.500000    -0.038276     0.022478     0.067434
    38.500000    -0.015593     0.019792     0.059376
    39.500000    -0.021310     0.019914     0.059742
    40.500000    -0.024403     0.020471     0.061413
    41.500000    -0.021465     0.016641     0.049923
    42.500000    -0.018373     0.017253     0.051759
    43.500000    -0.026920     0.016703     0.050109
    44.500000     0.008438     0.010500     0.031500
    45.500000     0.041408     0.015151     0.045453
    46.500000     0.007767     0.013741     0.041223
    47.500000     0.031190     0.012727     0.038181
    48.500000     0.002387     0.026617     0.079851
    49.500000    -0.000029     0.025354     0.076062
    50.500000    -0.020897     0.033845     0.101535
    51.500000    -0.039229     0.039511     0.118533
    52.500000    -0.057288     0.040635     0.121905
    53.500000    -0.054203     0.035240     0.105720
    54.500000    -0.059190     0.038146     0.114438
    55.500000    -0.080843     0.034685     0.104055
    56.500000    -0.076713     0.038599     0.115797
    57.500000    -0.035914     0.045335     0.136005
    58.500000     0.053973     0.051181     0.153543
    59.500000     0.207383     0.066128     0.198384
    60.500000     0.495591     0.073186     0.219558
    61.500000     0.868354     0.080459     0.241377
    62.500000     1.339281     0.107165     0.321495
    63.500000     1.934757     0.134621     0.403863
    64.500000     2.672967     0.159634     0.478902
    65.500000     3.731685     0.221843     0.665529
    66.500000     5.200055     0.314735     0.944205
    67.500000     7.120786     0.399552     1.198656
    68.500000     9.310402     0.558600     1.675800
    69.500000    10.324010     0.805636     2.416908
    70.500000    13.569450     0.892169     2.676507
    71.500000    15.513377     0.751344     2.254032
    72.500000    16.651521     0.322440     0.967320
    73.500000    17.010126     0.097709     0.293127
