#section	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
18	44.970253	44.970253	140.623764	63.197615	45.129388	45.129388	140.022108	63.645677	45.996649	45.996649	134.673883	66.115366
19	45.419226	45.419226	138.707776	64.465815	45.555014	45.555014	137.626373	64.851853	45.273943	45.273943	138.328251	64.054061
20	44.410844	44.410844	145.052553	61.635096	45.023998	45.023998	140.313133	63.348762	45.852158	45.852158	135.439298	65.700638
21	45.701376	45.701376	136.000820	65.269243	44.639064	44.639064	143.949741	62.270188	45.299960	45.299960	139.113124	64.127698
22	45.342615	45.342615	138.650910	64.248524	45.385850	45.385850	138.829301	64.371106	45.308658	45.308658	138.713168	64.152329
23	44.604572	44.604572	143.299618	62.173996	44.480490	44.480490	144.580966	61.828562	45.892650	45.892650	134.964290	65.816729
24	45.309236	45.309236	138.844405	64.153965	44.675356	44.675356	142.827040	62.371482	46.177110	46.177110	134.353633	66.635172
25	46.668698	46.668698	131.519823	68.061480	44.972565	44.972565	141.214615	63.204112	45.920764	45.920764	135.229423	65.897392
26	46.448686	46.448686	131.989506	67.421262	45.893387	45.893387	136.041141	65.818844	46.201112	46.201112	135.299381	66.704461
27	46.650652	46.650652	130.953132	68.008854	45.765142	45.765142	135.732716	65.451507	46.029462	46.029462	134.853926	66.209730
28	46.298884	46.298884	133.560317	66.987082	45.947311	45.947311	135.348616	65.973605	45.999613	45.999613	136.066221	66.123889
29	45.643001	45.643001	136.758184	65.102610	45.471392	45.471392	139.098695	64.613984	45.823605	45.823605	135.631225	65.618836
30	46.440305	46.440305	133.024253	67.396936	44.884184	44.884184	141.309409	62.955936	44.922943	44.922943	140.958538	63.064713
31	46.514622	46.514622	131.726174	67.612813	45.283627	45.283627	139.545065	64.081464	45.163471	45.163471	139.846140	63.741846
32	46.618601	46.618601	131.744768	67.915437	45.190229	45.190229	140.185790	63.817401	45.153755	45.153755	140.114736	63.714424
33	46.121851	46.121851	134.711996	66.475786	46.050533	46.050533	134.674007	66.270361	44.774356	44.774356	142.377474	62.648217
34	46.086943	46.086943	134.244770	66.375197	45.724054	45.724054	136.184876	65.334036	45.219228	45.219228	139.773662	63.899329
35	46.098785	46.098785	134.452360	66.409311	45.895452	45.895452	135.063726	65.824766	45.872083	45.872083	136.332071	65.757750
36	45.940400	45.940400	135.705040	65.953760	44.950732	44.950732	140.514349	63.142758	45.784365	45.784365	136.651621	65.506504
37	45.887483	45.887483	135.282770	65.801909	44.526820	44.526820	143.596348	61.957429	45.636095	45.636095	137.053184	65.082911
38	45.444861	45.444861	138.903722	64.538605	45.745742	45.745742	136.339933	65.396028	45.279066	45.279066	139.705767	64.068557
39	46.270577	46.270577	133.724817	66.905197	44.416029	44.416029	144.384394	61.649490	46.172189	46.172189	134.218500	66.620971
40	46.666380	46.666380	131.406285	68.054720	45.503114	45.503114	138.145729	64.704169	45.547327	45.547327	137.305161	64.829969
41	45.571913	45.571913	138.315529	64.899978	44.610647	44.610647	143.786151	62.190931	45.529376	45.529376	137.558157	64.778877
42	45.420769	45.420769	138.601970	64.470195	45.517639	45.517639	138.160329	64.745483	45.643768	45.643768	136.729752	65.104799
43	44.719434	44.719434	142.629185	62.494619	46.302727	46.302727	133.699774	66.998204	45.794069	45.794069	136.178238	65.534273
44	44.924889	44.924889	141.992916	63.070176	45.570188	45.570188	136.969717	64.895064	46.938093	46.938093	129.036743	68.849519
45	45.420414	45.420414	138.950429	64.469188	45.014400	45.014400	140.288720	63.321756	46.601137	46.601137	131.591909	67.864560
46	45.333124	45.333124	138.998647	64.221628	45.613677	45.613677	138.031722	65.018985	46.180573	46.180573	132.998491	66.645165
47	45.496742	45.496742	138.439880	64.686047	45.796016	45.796016	136.259044	65.539848	45.427159	45.427159	138.008062	64.488337
48	45.183250	45.183250	139.987805	63.797690	46.370835	46.370835	132.522883	67.195447	45.239971	45.239971	139.494982	63.957969
49	45.476507	45.476507	137.959427	64.628522	46.107770	46.107770	134.183792	66.435202	44.680349	44.680349	143.011048	62.385423
50	44.941032	44.941032	141.033564	63.115511	44.830822	44.830822	141.891566	62.806330	45.489473	45.489473	137.377370	64.665380
51	45.856132	45.856132	136.718742	65.712027	44.263203	44.263203	145.369388	61.225974	45.397005	45.397005	138.330709	64.402751
52	45.808655	45.808655	136.127813	65.576027	44.984886	44.984886	140.476751	63.238749	45.142969	45.142969	140.884377	63.683990
53	44.884828	44.884828	141.764575	62.957743	46.293444	46.293444	134.078305	66.971343	45.774894	45.774894	136.125454	65.479405
54	44.700560	44.700560	143.104206	62.441876	45.868167	45.868167	135.483020	65.746523	44.813139	44.813139	142.174460	62.756795
55	45.452881	45.452881	138.527339	64.561388	46.277706	46.277706	132.726596	66.925815	44.957229	44.957229	141.596255	63.161013
56	45.468440	45.468440	137.040295	64.605594	44.890169	44.890169	141.745984	62.972728	45.572799	45.572799	137.517934	64.902501
57	46.156523	46.156523	133.844919	66.575770	45.618908	45.618908	137.391775	65.033899	45.832902	45.832902	136.209670	65.645467
58	46.823437	46.823437	130.790381	68.513572	45.811844	45.811844	136.196419	65.585157	46.010827	46.010827	135.049704	66.156132
59	45.766297	45.766297	136.360951	65.454811	45.217842	45.217842	139.771287	63.895412	46.170479	46.170479	133.742601	66.616034
60	45.479782	45.479782	137.993500	64.637829	46.164056	46.164056	133.663029	66.597502	46.365382	46.365382	132.996584	67.179644
61	45.577396	45.577396	137.021495	64.915594	45.794459	45.794459	136.021123	65.535390	45.792824	45.792824	135.920985	65.530709
62	46.651402	46.651402	131.743102	68.011040	46.705069	46.705069	131.527736	68.167608	45.505145	45.505145	138.296662	64.709943
63	46.227489	46.227489	133.630253	66.780647	45.523229	45.523229	137.475248	64.761387	44.650503	44.650503	143.477044	62.302108
64	46.406603	46.406603	132.284156	67.299149	45.651680	45.651680	137.073525	65.127371	45.205758	45.205758	139.924815	63.861268
65	46.619115	46.619115	131.894779	67.916935	46.711439	46.711439	130.782072	68.186204	45.301724	45.301724	139.944692	64.132694
66	46.413380	46.413380	132.722803	67.318808	46.478653	46.478653	132.293381	67.508288	45.254815	45.254815	139.060063	63.999947
67	45.555715	45.555715	137.080285	64.853849	46.727745	46.727745	131.111010	68.233817	45.011992	45.011992	141.713609	63.314983
68	45.263821	45.263821	139.258254	64.025422	45.570913	45.570913	137.194876	64.897130	44.948643	44.948643	141.397512	63.136891
69	46.321154	46.321154	132.774835	67.051541	45.664982	45.664982	136.868619	65.165332	45.072314	45.072314	140.470066	63.484797
70	45.873806	45.873806	136.288510	65.762691	46.588977	46.588977	131.947590	67.829149	44.739525	44.739525	142.637824	62.550783
71	45.889943	45.889943	135.745703	65.808964	46.763259	46.763259	131.349613	68.337576	44.897008	44.897008	141.384751	62.991918
72	45.398569	45.398569	138.521282	64.407188	45.234560	45.234560	140.222243	63.942669	45.387966	45.387966	138.727777	64.377108
73	46.016082	46.016082	135.209557	66.171245	45.025757	45.025757	141.248187	63.353711	45.363124	45.363124	138.590755	64.306658
74	45.632614	45.632614	137.007264	65.072982	46.078448	46.078448	135.165811	66.350731	45.267522	45.267522	139.437366	64.035893
75	44.702110	44.702110	143.126497	62.446208	46.766449	46.766449	130.585536	68.346897	46.237197	46.237197	134.299121	66.808698
76	44.923558	44.923558	140.880174	63.066441	46.190315	46.190315	133.670805	66.673287	46.427768	46.427768	133.049239	67.360550
77	44.835348	44.835348	142.622642	62.819013	46.416843	46.416843	132.876349	67.328852	46.361993	46.361993	132.778885	67.169826
78	45.241305	45.241305	139.851208	63.961740	46.469330	46.469330	132.311815	67.481207	47.490917	47.490917	127.059087	70.480849
79	46.764768	46.764768	130.495980	68.341985	46.414206	46.414206	132.454258	67.321205	46.171990	46.171990	133.729598	66.620397
80	46.279631	46.279631	134.179146	66.931383	46.026767	46.026767	135.084302	66.201979	47.010244	47.010244	128.658205	69.061344
81	47.603037	47.603037	127.036801	70.814035	46.669969	46.669969	131.018851	68.065187	46.387660	46.387660	132.353700	67.244219
82	45.946685	45.946685	135.149494	65.971808	46.412834	46.412834	132.945512	67.317224	46.098271	46.098271	134.559579	66.407830
83	46.059036	46.059036	134.439611	66.294839	45.983707	45.983707	134.627799	66.078167	46.850513	46.850513	130.444452	68.592830
84	45.419790	45.419790	138.378826	64.467417	46.279338	46.279338	133.576537	66.930535	45.789063	45.789063	136.159282	65.519945
85	45.177849	45.177849	139.818131	63.782440	46.189545	46.189545	133.452329	66.671065	46.691053	46.691053	130.889199	68.126700
86	45.254085	45.254085	139.216507	63.997883	45.915638	45.915638	135.504940	65.882682	47.027695	47.027695	128.672209	69.112628
87	45.824045	45.824045	135.968532	65.620097	45.397771	45.397771	138.627842	64.404924	45.361613	45.361613	138.231294	64.302372
88	46.218311	46.218311	133.354176	66.754133	45.843963	45.843963	135.767826	65.677154	46.020782	46.020782	134.912644	66.184762
89	45.327850	45.327850	139.066219	64.206688	45.769498	45.769498	136.744497	65.463968	46.447260	46.447260	131.986866	67.417124
90	45.095967	45.095967	140.515330	63.551444	46.282069	46.282069	133.566854	66.938436	46.008327	46.008327	134.587261	66.148941
91	45.431588	45.431588	138.843538	64.500912	46.731288	46.731288	131.410300	68.244164	45.631841	45.631841	136.767526	65.070779
92	44.816116	44.816116	142.625910	62.765134	46.556637	46.556637	132.310090	67.735013	45.997100	45.997100	135.139197	66.116664
93	45.323338	45.323338	138.867968	64.193906	45.722406	45.722406	136.870121	65.329324	45.751903	45.751903	136.445304	65.413645
94	43.685433	43.685433	149.278909	59.638033	46.137825	46.137825	133.562924	66.521842	45.992856	45.992856	135.600355	66.104464
95	44.485767	44.485767	144.380078	61.843233	46.308991	46.308991	133.157131	67.016332	44.844718	44.844718	142.299516	62.845272
96	44.691310	44.691310	143.447743	62.416037	45.073773	45.073773	139.957563	63.488907	45.098729	45.098729	140.061305	63.559229
97	44.925120	44.925120	141.472176	63.070824	45.953868	45.953868	135.364286	65.992436	46.019467	46.019467	135.480097	66.180981
98	46.591999	46.591999	131.797532	67.837949	46.755466	46.755466	130.749007	68.314801	45.020007	45.020007	140.712931	63.337532
99	46.118471	46.118471	133.866139	66.466042	46.528908	46.528908	132.087253	67.654351	44.774354	44.774354	141.960434	62.648211
100	45.025409	45.025409	141.369341	63.352732	46.002075	46.002075	134.263194	66.130966	46.283140	46.283140	133.878791	66.941533
101	45.330038	45.330038	138.751163	64.212885	45.551246	45.551246	137.318668	64.841125	45.604252	45.604252	137.254150	64.992119
102	44.972512	44.972512	141.511545	63.203965	45.885952	45.885952	136.732643	65.797518	45.696431	45.696431	137.091598	65.255119
103	44.329035	44.329035	145.345927	61.408230	45.905303	45.905303	135.519551	65.853026	44.673811	44.673811	143.629226	62.367170
104	44.886915	44.886915	142.140768	62.963597	44.876947	44.876947	142.029540	62.935637	44.851493	44.851493	141.208944	62.864263
105	45.190818	45.190818	140.029739	63.819064	45.638236	45.638236	137.562078	65.089019	44.684119	44.684119	142.879198	62.395954
106	46.014177	46.014177	134.204719	66.165765	44.831793	44.831793	142.711082	62.809053	45.810831	45.810831	136.083678	65.582257
107	45.366579	45.366579	138.366144	64.316452	45.807714	45.807714	136.618189	65.573333	45.897665	45.897665	135.232638	65.831115
108	45.378989	45.378989	138.961055	64.351646	46.255225	46.255225	133.256000	66.860809	45.417395	45.417395	138.942450	64.460618
109	45.667514	45.667514	136.682765	65.172557	47.034867	47.034867	128.966928	69.133709	45.534230	45.534230	138.327160	64.792690
110	45.448731	45.448731	137.816647	64.549598	47.302187	47.302187	127.339873	69.921778	44.651078	44.651078	143.191672	62.303711
111	45.604235	45.604235	137.393016	64.992071	46.322637	46.322637	132.803432	67.055834	44.510146	44.510146	143.557521	61.911035
112	45.395513	45.395513	138.348649	64.398518	46.857012	46.857012	130.213751	68.611862	44.635657	44.635657	143.155358	62.260685
113	45.600061	45.600061	137.118228	64.980175	46.125238	46.125238	134.551015	66.485551	45.893758	45.893758	135.165818	65.819907
114	46.036063	46.036063	134.219850	66.228721	45.562217	45.562217	136.791135	64.872363	46.720199	46.720199	131.199300	68.211782
115	45.692218	45.692218	136.969035	65.243088	46.317701	46.317701	133.130253	67.041546	47.081390	47.081390	129.093863	69.270540
116	45.466957	45.466957	138.032449	64.601380	46.576675	46.576675	131.588928	67.793332	45.601450	45.601450	137.660042	64.984132
117	45.376914	45.376914	138.992258	64.345760	46.086474	46.086474	133.791971	66.373845	46.163665	46.163665	133.777081	66.596374
118	45.621885	45.621885	137.382406	65.042388	46.118529	46.118529	134.353744	66.466210	46.608956	46.608956	132.330807	67.887335
119	45.995921	45.995921	135.495785	66.113275	45.543279	45.543279	138.085316	64.818446	45.669318	45.669318	136.984410	65.177705
120	46.557235	46.557235	132.312469	67.736755	45.430618	45.430618	138.190299	64.498157	46.043029	46.043029	134.865082	66.248767
121	46.923142	46.923142	130.513952	68.805664	45.138289	45.138289	140.178093	63.670784	45.747309	45.747309	136.861606	65.400510
122	46.059139	46.059139	134.771616	66.295133	46.124099	46.124099	133.915952	66.482267	46.306917	46.306917	132.962353	67.010331
123	47.099043	47.099043	128.715256	69.322496	46.598066	46.598066	131.573168	67.855618	45.818723	45.818723	135.308560	65.604855
124	47.384425	47.384425	127.472494	70.165115	46.203644	46.203644	133.987640	66.711772	46.214151	46.214151	133.608208	66.742118
125	46.597443	46.597443	131.016148	67.853804	44.939223	44.939223	141.155940	63.110430	45.937751	45.937751	136.299508	65.946155
126	46.979530	46.979530	129.121089	68.971133	45.733369	45.733369	136.903126	65.360656	46.424100	46.424100	132.202601	67.349909
127	45.458545	45.458545	138.634795	64.577479	45.567477	45.567477	137.456861	64.887344	45.488279	45.488279	138.782958	64.661986
128	46.029176	46.029176	135.576399	66.208908	45.691648	45.691648	136.875868	65.241459	44.802970	44.802970	142.878821	62.728315
129	45.844961	45.844961	135.597635	65.680014	45.616209	45.616209	137.744181	65.026205	45.484965	45.484965	138.014910	64.652564
130	45.799941	45.799941	136.871905	65.551080	45.830845	45.830845	135.629508	65.639574	45.795877	45.795877	136.407584	65.539448
131	46.373650	46.373650	132.725233	67.203606	46.016711	46.016711	134.730231	66.173054	45.543349	45.543349	137.611547	64.818644
132	45.662759	45.662759	136.931030	65.158985	45.939236	45.939236	135.675409	65.950419	45.879406	45.879406	136.005485	65.778746
133	45.670875	45.670875	136.803508	65.182151	46.638737	46.638737	131.558390	67.974119	46.358307	46.358307	132.702769	67.159144
134	45.577943	45.577943	136.767893	64.917152	45.795264	45.795264	135.819619	65.537695	45.551302	45.551302	137.699338	64.841286
135	45.283147	45.283147	138.010562	64.080106	45.472704	45.472704	138.094199	64.617712	45.800866	45.800866	137.077286	65.553730
136	46.389080	46.389080	132.896525	67.248337	45.770147	45.770147	137.114789	65.465823	46.197776	46.197776	133.986192	66.694827
137	45.406332	45.406332	138.422304	64.429217	45.837994	45.837994	136.216572	65.660054	45.285675	45.285675	139.583722	64.087262
138	45.776358	45.776358	136.871729	65.483592	46.103120	46.103120	134.315834	66.421802	45.335498	45.335498	138.741695	64.228356
139	46.081438	46.081438	134.501180	66.359341	45.903853	45.903853	136.104915	65.848866	45.742288	45.742288	136.625543	65.386152
140	45.673734	45.673734	137.534075	65.190312	46.151381	46.151381	134.043135	66.560937	44.938133	44.938133	141.366618	63.107369
141	45.558740	45.558740	137.551216	64.862463	47.024478	47.024478	128.852029	69.103171	44.818010	44.818010	141.863190	62.770439
142	44.576741	44.576741	143.415062	62.096432	47.109562	47.109562	129.450437	69.353464	45.609367	45.609367	137.786164	65.006698
143	45.923246	45.923246	135.133958	65.904515	46.231721	46.231721	134.393131	66.792876	45.282073	45.282073	138.730285	64.077068
144	45.416329	45.416329	138.253513	64.457593	46.603927	46.603927	131.475620	67.872688	46.223635	46.223635	133.934458	66.769513
145	46.052881	46.052881	134.745207	66.277122	45.532247	45.532247	138.344307	64.787048	46.501548	46.501548	132.742792	67.574812
146	46.342486	46.342486	133.271998	67.113312	44.945564	44.945564	141.529296	63.128242	46.419735	46.419735	132.596106	67.337244
147	46.117785	46.117785	134.487766	66.464065	44.992660	44.992660	141.235664	63.260608	45.742273	45.742273	136.369207	65.386111
148	46.259033	46.259033	132.988913	66.871816	45.561332	45.561332	137.194669	64.869843	45.140985	45.140985	140.296328	63.678392
149	46.334571	46.334571	132.904621	67.090389	46.092957	46.092957	134.533058	66.392523	45.512657	45.512657	137.621593	64.731311
150	45.718823	45.718823	137.343701	65.319086	46.158438	46.158438	133.412501	66.581294	45.761033	45.761033	136.178231	65.439753
151	45.822980	45.822980	135.831733	65.617047	46.015096	46.015096	135.094332	66.168408	46.353417	46.353417	132.788652	67.144978
152	46.448512	46.448512	132.199921	67.420759	45.740829	45.740829	136.653797	65.381981	45.724836	45.724836	136.611255	65.336270
153	46.716953	46.716953	131.508898	68.202303	45.699187	45.699187	137.013399	65.262989	44.950484	44.950484	141.521099	63.142062
154	46.724706	46.724706	130.400826	68.224944	46.598479	46.598479	130.922294	67.856821	45.699247	45.699247	136.575791	65.263162
155	46.204104	46.204104	133.093390	66.713102	46.912060	46.912060	129.856271	68.773167	45.774846	45.774846	136.307203	65.479266
156	46.631544	46.631544	131.900776	67.953154	46.135776	46.135776	134.629932	66.515932	45.552453	45.552453	137.699341	64.844561
157	46.214987	46.214987	133.829908	66.744533	46.925762	46.925762	129.601782	68.813347	44.868940	44.868940	141.681886	62.913180
158	46.448051	46.448051	132.358655	67.419419	44.919406	44.919406	141.712750	63.054782	45.669053	45.669053	136.442367	65.176951
159	46.819372	46.819372	129.749686	68.501676	44.947400	44.947400	140.567618	63.133400	45.788626	45.788626	136.808532	65.518696
160	45.206791	45.206791	139.683443	63.864186	45.118743	45.118743	140.104909	63.615657	45.881565	45.881565	135.176133	65.784937
161	45.337151	45.337151	138.265247	64.233039	44.593484	44.593484	143.246917	62.143089	46.048278	46.048278	134.237892	66.263872
162	46.021564	46.021564	134.752202	66.187011	44.592530	44.592530	143.933467	62.140429	46.852408	46.852408	130.188836	68.598379
163	46.153012	46.153012	134.222671	66.565641	45.534756	45.534756	137.505622	64.794189	47.209915	47.209915	128.361799	69.649251
164	46.289830	46.289830	133.703646	66.960887	46.508300	46.508300	132.935388	67.594436	46.446149	46.446149	132.501409	67.413898
165	46.107599	46.107599	134.028978	66.434709	46.165289	46.165289	134.484471	66.601058	45.756531	45.756531	135.924622	65.426878
166	46.059741	46.059741	134.729820	66.296868	46.276035	46.276035	133.293291	66.920981	46.177543	46.177543	133.766930	66.636422
167	46.844766	46.844766	130.157441	68.576002	45.691838	45.691838	136.941126	65.242002	45.927831	45.927831	135.262645	65.917677
168	46.741625	46.741625	130.904450	68.274361	46.666381	46.666381	130.982546	68.054722	45.520828	45.520828	138.227895	64.754556
169	46.500266	46.500266	132.291371	67.571086	46.828998	46.828998	130.093071	68.529845	45.685263	45.685263	137.168172	65.223227
170	46.209887	46.209887	133.679349	66.729802	47.093761	47.093761	129.060996	69.306948	46.579041	46.579041	131.920633	67.800221
171	45.567745	45.567745	138.000816	64.888106	47.325653	47.325653	127.448535	69.991170	45.061413	45.061413	140.794692	63.454093
172	46.014970	46.014970	134.091491	66.168045	46.812471	46.812471	131.230960	68.481483	45.165858	45.165858	140.259484	63.748584
173	44.807559	44.807559	142.386109	62.741167	45.829550	45.829550	135.006169	65.635865	45.512534	45.512534	137.801774	64.730961
174	44.923825	44.923825	140.864370	63.067190	46.625461	46.625461	131.045738	67.935425	45.184205	45.184205	140.141495	63.800388
175	46.159189	46.159189	133.961011	66.583460	46.974193	46.974193	129.871719	68.955463	44.881561	44.881561	141.574975	62.948578
176	45.918781	45.918781	135.647730	65.891702	46.208757	46.208757	133.437507	66.726539	46.489767	46.489767	131.882362	67.540577
177	46.278387	46.278387	133.678600	66.927784	47.084772	47.084772	129.442048	69.280494	46.473898	46.473898	132.558455	67.494476
178	45.762671	45.762671	136.767764	65.444440	46.684235	46.684235	131.289008	68.106806	45.444278	45.444278	138.557765	64.536951
179	45.722035	45.722035	136.042436	65.328265	46.891068	46.891068	130.488965	68.711633	46.005379	46.005379	134.640119	66.140467
180	46.206394	46.206394	134.090843	66.719713	45.603486	45.603486	137.177312	64.989936	45.731824	45.731824	136.266198	65.356243
181	46.035936	46.035936	134.097094	66.228357	45.859420	45.859420	135.875868	65.721452	44.875808	44.875808	142.145639	62.932442
182	45.949125	45.949125	135.327252	65.978814	45.480717	45.480717	138.452844	64.640488	46.067070	46.067070	134.756579	66.317966
183	46.436544	46.436544	132.583029	67.386020	45.960682	45.960682	134.703572	66.012008	45.989424	45.989424	135.221648	66.094597
184	46.453799	46.453799	132.209667	67.436107	45.506504	45.506504	137.933029	64.713808	45.815890	45.815890	136.275733	65.596743
185	46.136271	46.136271	133.749495	66.517361	45.673422	45.673422	136.296039	65.189422	46.214762	46.214762	133.776069	66.743881
186	45.869868	45.869868	135.771270	65.751399	45.134814	45.134814	140.359006	63.660983	46.355845	46.355845	132.638318	67.152012
187	44.714960	44.714960	142.888045	62.482114	45.461769	45.461769	138.106134	64.586639	45.931213	45.931213	135.282232	65.927385
188	44.958344	44.958344	140.378168	63.164148	45.024626	45.024626	140.196463	63.350531	46.113667	46.113667	135.059774	66.452196
189	45.261086	45.261086	139.170552	64.017685	45.915141	45.915141	134.968059	65.881256	45.748320	45.748320	135.961306	65.403399
190	45.649779	45.649779	138.015800	65.121949	45.431040	45.431040	138.223893	64.499356	45.833754	45.833754	135.257692	65.647906
191	45.362041	45.362041	138.424710	64.303587	45.371132	45.371132	139.210232	64.329362	46.635158	46.635158	131.270540	67.963687
192	46.455075	46.455075	132.090685	67.439812	46.472765	46.472765	132.573942	67.491184	46.851407	46.851407	129.789412	68.595447
193	46.037161	46.037161	134.913843	66.231880	44.917313	44.917313	141.264651	63.048905	46.724551	46.724551	131.182875	68.224490
194	45.632079	45.632079	137.218788	65.071459	45.047747	45.047747	140.975777	63.415610	45.916438	45.916438	135.401656	65.884978
195	46.179575	46.179575	134.159491	66.642285	45.724038	45.724038	136.352552	65.333989	46.690123	46.690123	131.033886	68.123986
196	45.479785	45.479785	137.218285	64.637839	45.662519	45.662519	136.346906	65.158300	46.612717	46.612717	131.584786	67.898294
197	46.351668	46.351668	133.719838	67.139911	45.249412	45.249412	139.657908	63.984666	47.367787	47.367787	127.867676	70.115850
198	45.472327	45.472327	138.441175	64.616641	44.260604	44.260604	145.796501	61.218784	47.007923	47.007923	129.514080	69.054525
199	46.242693	46.242693	133.896203	66.824584	45.373880	45.373880	138.460462	64.337155	46.118448	46.118448	134.285015	66.465978
200	45.439556	45.439556	137.958627	64.523538	44.385444	44.385444	144.551221	61.564615	46.142600	46.142600	134.432725	66.535610
201	46.378297	46.378297	132.958241	67.217075	45.506368	45.506368	136.996215	64.713422	45.288039	45.288039	138.693298	64.093952
202	45.996103	45.996103	135.215763	66.113797	46.889796	46.889796	129.700696	68.707904	45.731016	45.731016	136.617490	65.353933
203	46.402040	46.402040	133.181900	67.285916	46.559102	46.559102	132.161820	67.742185	46.594189	46.594189	131.389953	67.844327
204	45.388259	45.388259	138.418759	64.377939	46.707503	46.707503	131.242578	68.174713	45.504166	45.504166	138.261560	64.707159
205	45.482200	45.482200	137.315847	64.644703	46.545113	46.545113	131.964337	67.701486	45.385089	45.385089	138.764648	64.368946
206	45.559923	45.559923	138.195223	64.865829	46.620487	46.620487	130.741329	67.920932	45.868556	45.868556	135.080408	65.747637
207	45.884211	45.884211	135.887667	65.792525	47.421486	47.421486	126.668992	70.274916	45.536876	45.536876	137.836811	64.800221
208	45.646690	45.646690	136.671181	65.113135	46.113186	46.113186	134.405419	66.450809	45.912083	45.912083	135.085721	65.872480
209	45.589451	45.589451	137.673835	64.949940	46.220265	46.220265	132.886752	66.759777	45.977850	45.977850	135.520698	66.061333
210	46.443508	46.443508	132.595570	67.406231	45.843035	45.843035	135.668224	65.674495	46.257882	46.257882	133.883514	66.868490
211	45.627628	45.627628	136.648951	65.058763	46.057039	46.057039	133.959067	66.289088	45.949649	45.949649	134.784926	65.980320
212	46.170943	46.170943	133.616624	66.617373	46.414465	46.414465	132.616423	67.321956	46.198604	46.198604	133.830953	66.697220
213	47.195744	47.195744	127.380199	69.607446	46.233844	46.233844	133.619367	66.799011	46.250182	46.250182	133.186962	66.846229
214	46.782208	46.782208	130.761412	68.392969	45.971743	45.971743	134.723353	66.043785	46.437176	46.437176	132.783648	67.387854
215	46.527217	46.527217	132.574394	67.649434	45.708727	45.708727	136.179296	65.290241	47.105876	47.105876	128.435956	69.342611
216	46.916248	46.916248	128.921957	68.785447	46.419441	46.419441	132.517381	67.336389	46.121997	46.121997	133.717209	66.476207
217	46.443625	46.443625	132.548830	67.406573	46.324789	46.324789	133.521197	67.062065	46.269296	46.269296	133.608989	66.901492
218	46.571455	46.571455	131.957144	67.778137	46.398347	46.398347	132.656631	67.275207	46.650848	46.650848	130.952311	68.009425
219	46.782899	46.782899	130.367845	68.394988	46.976976	46.976976	130.498219	68.963633	46.186334	46.186334	133.814939	66.661795
220	46.929826	46.929826	129.977298	68.825267	45.660421	45.660421	137.136285	65.152314	45.998523	45.998523	134.369725	66.120753
221	46.630630	46.630630	131.336321	67.950489	45.612727	45.612727	138.052750	65.016277	45.778771	45.778771	136.671781	65.490497
222	46.744084	46.744084	131.104010	68.281544	45.768223	45.768223	136.264341	65.460321	46.800551	46.800551	130.675304	68.446613
223	46.456522	46.456522	132.667330	67.444015	46.009529	46.009529	135.145520	66.152398	46.883093	46.883093	129.841466	68.688263
224	45.747695	45.747695	136.515202	65.401611	46.240448	46.240448	133.422769	66.818094	45.552090	45.552090	137.498825	64.843530
