#section	x-1	y-1	z-1	apl-1	x-2	y-2	z-2	apl-2	x-3	y-3	z-3	apl-3
29	45.549071	45.549071	137.871638	64.834932	46.170721	46.170721	133.995827	66.616735	46.206914	46.206914	133.973536	66.721214
30	46.432605	46.432605	132.307810	67.374588	45.498545	45.498545	138.103030	64.691176	45.749940	45.749940	136.962012	65.408031
31	45.796202	45.796202	136.898738	65.540379	44.473945	44.473945	145.409153	61.810368	46.073189	46.073189	134.752749	66.335585
32	44.818029	44.818029	141.827907	62.770490	45.181529	45.181529	140.871854	63.792829	45.523972	45.523972	138.271404	64.763502
33	45.352381	45.352381	138.999245	64.276202	45.767963	45.767963	136.656630	65.459575	45.719804	45.719804	136.827987	65.321889
34	45.770427	45.770427	136.616078	65.466625	44.953023	44.953023	141.137680	63.149195	46.322624	46.322624	133.118458	67.055797
35	45.673796	45.673796	137.415897	65.190490	45.444509	45.444509	138.260838	64.537606	45.342636	45.342636	138.392392	64.248582
36	45.481525	45.481525	138.836801	64.642786	45.710059	45.710059	136.741979	65.294048	45.765927	45.765927	136.367739	65.453753
37	45.135914	45.135914	140.245177	63.664086	45.582479	45.582479	136.814033	64.930076	45.462844	45.462844	138.607179	64.589694
38	44.963999	44.963999	141.414705	63.180039	46.511093	46.511093	132.472325	67.602557	45.376034	45.376034	138.508101	64.343264
39	44.552429	44.552429	143.989157	62.028716	45.726883	45.726883	136.562411	65.342119	45.183976	45.183976	140.330098	63.799741
40	44.746607	44.746607	143.078911	62.570589	45.839892	45.839892	136.288331	65.665490	45.910360	45.910360	135.534823	65.867536
41	45.263366	45.263366	139.557338	64.024133	45.890945	45.890945	135.780082	65.811840	45.656292	45.656292	136.333107	65.140531
42	45.316641	45.316641	138.955332	64.174935	46.415590	46.415590	132.121642	67.325220	45.680715	45.680715	137.443093	65.210241
43	44.935387	44.935387	141.424776	63.099658	46.164907	46.164907	134.109497	66.599958	46.136848	46.136848	134.373865	66.519024
44	46.789816	46.789816	130.831577	68.415215	46.254250	46.254250	133.427160	66.857988	45.265959	45.265959	139.187942	64.031469
45	46.235390	46.235390	133.391230	66.803478	46.161231	46.161231	134.509862	66.589352	46.282659	46.282659	134.092680	66.940141
46	46.193629	46.193629	134.095567	66.682854	45.588033	45.588033	137.592676	64.945899	46.433908	46.433908	132.167609	67.378370
47	44.670397	44.670397	143.220803	62.357637	45.355608	45.355608	138.927415	64.285348	46.423214	46.423214	133.422642	67.347337
48	44.898977	44.898977	142.291447	62.997441	45.030621	45.030621	141.163979	63.367400	45.473213	45.473213	137.990733	64.619159
49	45.914708	45.914708	135.334289	65.880014	45.963758	45.963758	135.576943	66.020846	45.779761	45.779761	136.861020	65.493329
50	44.777531	44.777531	142.913963	62.657102	46.326914	46.326914	132.895051	67.068218	45.720413	45.720413	136.681536	65.323629
51	45.215413	45.215413	140.071020	63.888549	44.829526	44.829526	141.993424	62.802699	44.958061	44.958061	141.247981	63.163350
52	45.456658	45.456658	138.140438	64.572117	44.966521	44.966521	141.046857	63.187125	45.129423	45.129423	139.735124	63.645776
53	44.624188	44.624188	143.933680	62.228692	45.268891	45.268891	140.036557	64.039765	45.551242	45.551242	137.116237	64.841113
54	45.375517	45.375517	139.053672	64.341797	45.508498	45.508498	138.321419	64.719480	45.293006	45.293006	139.579525	64.108013
55	45.781783	45.781783	135.790597	65.499113	45.105708	45.105708	140.241555	63.578903	45.559909	45.559909	137.406545	64.865791
56	45.347703	45.347703	139.219895	64.262944	46.176768	46.176768	133.477880	66.634185	45.003561	45.003561	141.249837	63.291266
57	46.101427	46.101427	134.296888	66.416925	45.991849	45.991849	135.020101	66.101568	44.734721	44.734721	142.752539	62.537352
58	45.974902	45.974902	135.288925	66.052862	45.189233	45.189233	139.759425	63.814586	44.797484	44.797484	143.085551	62.712957
59	46.608844	46.608844	132.156296	67.887011	45.600357	45.600357	137.385774	64.981018	45.187500	45.187500	140.236716	63.809693
60	45.480312	45.480312	137.495418	64.639338	45.782655	45.782655	136.458988	65.501610	45.508116	45.508116	138.438067	64.718395
61	45.725724	45.725724	136.609857	65.338807	44.994328	44.994328	140.973902	63.265297	45.106334	45.106334	141.032951	63.580668
62	46.442373	46.442373	131.535876	67.402936	46.521794	46.521794	132.058163	67.633667	45.753681	45.753681	137.000597	65.418728
63	46.099481	46.099481	134.451699	66.411316	47.143193	47.143193	128.573985	69.452520	45.757221	45.757221	136.407535	65.428851
64	45.079042	45.079042	140.542191	63.503751	46.040035	46.040035	135.252955	66.240150	45.992497	45.992497	135.079258	66.103430
65	44.761035	44.761035	142.730435	62.610945	44.930164	44.930164	141.516595	63.084990	45.478392	45.478392	138.476869	64.633879
66	45.642302	45.642302	136.591790	65.100617	46.040719	46.040719	135.168413	66.242119	45.209452	45.209452	139.727678	63.871705
67	46.118377	46.118377	134.637854	66.465771	45.849295	45.849295	135.932333	65.692434	45.692294	45.692294	136.712841	65.243304
68	45.516364	45.516364	138.287193	64.741857	45.259328	45.259328	139.539655	64.012712	45.555745	45.555745	137.663714	64.853934
69	45.694457	45.694457	137.225478	65.249481	45.988546	45.988546	134.254641	66.092075	45.129419	45.129419	140.184030	63.645764
70	46.071624	46.071624	135.187489	66.331081	47.293344	47.293344	127.899928	69.895638	46.070756	46.070756	134.366071	66.328580
71	45.418658	45.418658	137.983212	64.464204	46.175337	46.175337	134.210834	66.630056	45.905968	45.905968	136.034782	65.854935
72	45.465282	45.465282	138.470318	64.596621	46.557183	46.557183	132.180175	67.736603	45.578352	45.578352	137.604556	64.918317
73	45.135507	45.135507	140.062011	63.662937	46.079971	46.079971	134.036302	66.355116	45.712366	45.712366	136.628476	65.300639
74	45.393544	45.393544	139.378532	64.392931	45.737941	45.737941	135.745658	65.373725	46.547202	46.547202	131.121853	67.707563
75	45.062118	45.062118	140.588554	63.456078	45.958589	45.958589	134.974410	66.005998	45.580419	45.580419	137.215354	64.924205
76	44.738775	44.738775	142.892662	62.548687	46.236343	46.236343	133.408027	66.806232	47.030239	47.030239	128.877196	69.120104
77	44.284016	44.284016	146.452040	61.283565	45.817337	45.817337	136.059566	65.600887	45.813597	45.813597	136.031800	65.590178
78	44.883230	44.883230	141.963054	62.953260	45.065432	45.065432	140.906189	63.465410	44.852076	44.852076	141.875259	62.865897
79	45.346180	45.346180	139.336109	64.258625	44.952848	44.952848	141.453357	63.148704	44.475979	44.475979	144.247965	61.816023
80	45.082350	45.082350	140.443282	63.513070	45.635596	45.635596	137.617596	65.081489	45.783326	45.783326	136.741179	65.503528
81	44.902409	44.902409	142.177417	63.007073	45.579488	45.579488	137.843068	64.921554	46.244129	46.244129	134.896079	66.828732
82	45.727098	45.727098	136.136457	65.342733	44.990073	44.990073	140.992010	63.253333	47.114787	47.114787	128.650207	69.368850
83	47.059284	47.059284	128.867394	69.205506	45.440779	45.440779	138.413022	64.527012	46.021837	46.021837	134.846837	66.187796
84	45.415506	45.415506	138.407288	64.455257	46.010820	46.010820	135.295255	66.156112	47.768429	47.768429	125.109954	71.306962
85	46.227540	46.227540	133.246416	66.780796	45.579300	45.579300	137.309342	64.921018	46.092926	46.092926	134.214631	66.392432
86	47.493865	47.493865	127.365254	70.489599	45.591530	45.591530	137.589883	64.955862	47.425392	47.425392	127.688717	70.286493
87	46.218052	46.218052	134.428834	66.753386	45.918151	45.918151	135.720993	65.889894	46.387423	46.387423	132.930049	67.243532
88	46.227720	46.227720	133.101314	66.781314	46.050739	46.050739	134.853309	66.270956	45.552433	45.552433	137.094569	64.844504
89	46.306386	46.306386	133.033044	67.008794	46.073712	46.073712	134.844391	66.337092	46.429968	46.429968	132.672574	67.366935
90	45.781724	45.781724	136.482221	65.498945	46.694630	46.694630	131.399077	68.137140	46.300573	46.300573	133.123304	66.991970
91	45.194748	45.194748	139.518160	63.830163	46.514931	46.514931	131.806726	67.613714	46.949525	46.949525	129.596423	68.883060
92	45.998975	45.998975	134.643638	66.122054	46.091180	46.091180	134.623451	66.387402	46.406506	46.406506	132.669636	67.298869
93	45.915105	45.915105	135.548128	65.881153	46.136278	46.136278	134.214283	66.517380	47.099748	47.099748	128.183603	69.324572
94	45.714873	45.714873	137.183248	65.307802	45.843175	45.843175	136.337918	65.674896	46.485631	46.485631	132.776270	67.528558
95	46.280606	46.280606	132.862500	66.934202	46.035396	46.035396	134.772850	66.226804	46.023244	46.023244	134.913023	66.191842
96	45.967526	45.967526	135.422803	66.031670	45.089599	45.089599	139.814251	63.533498	46.965036	46.965036	129.554935	68.928581
97	45.836480	45.836480	135.718275	65.655715	45.752486	45.752486	136.467574	65.415311	45.853761	45.853761	136.097403	65.705232
98	45.048057	45.048057	140.627425	63.416483	44.929341	44.929341	142.057100	63.082679	45.569178	45.569178	137.441126	64.892188
99	45.576162	45.576162	137.537152	64.912080	44.695602	44.695602	142.300121	62.428025	46.275904	46.275904	133.544630	66.920603
100	45.689000	45.689000	136.676828	65.233897	44.301460	44.301460	144.986171	61.331855	46.965248	46.965248	129.525431	68.929204
101	44.519308	44.519308	143.772327	61.936526	45.547308	45.547308	138.359597	64.829915	45.593177	45.593177	136.852552	64.960556
102	44.467646	44.467646	145.550340	61.792861	45.777284	45.777284	135.799190	65.486240	46.513050	46.513050	131.838232	67.608243
103	44.796742	44.796742	141.746575	62.710878	45.467258	45.467258	137.721679	64.602235	46.332141	46.332141	133.267999	67.083352
104	45.449573	45.449573	138.501065	64.551990	45.662769	45.662769	136.728660	65.159015	44.871347	44.871347	142.432178	62.919931
105	46.139398	46.139398	134.292958	66.526377	45.130618	45.130618	140.045619	63.649146	43.800293	43.800293	148.729203	59.952052
106	45.346524	45.346524	139.497069	64.259600	45.258346	45.258346	140.313630	64.009934	44.738810	44.738810	142.975226	62.548786
107	44.659710	44.659710	143.226183	62.327803	45.354611	45.354611	139.797124	64.282524	45.111286	45.111286	140.183682	63.594628
108	45.690011	45.690011	136.811073	65.236783	45.540427	45.540427	137.496957	64.810329	45.501413	45.501413	138.123352	64.699330
109	46.635375	46.635375	130.586384	67.964319	45.752698	45.752698	136.571565	65.415917	45.835344	45.835344	135.996671	65.652463
110	46.723382	46.723382	130.719563	68.221075	43.663255	43.663255	149.530421	59.577494	45.923582	45.923582	135.990425	65.905481
111	46.458229	46.458229	133.100273	67.448971	44.868997	44.868997	141.284649	62.913341	45.384257	45.384257	139.127354	64.366586
112	45.739354	45.739354	136.169511	65.377765	44.604225	44.604225	143.200335	62.173028	45.992178	45.992178	135.106925	66.102513
113	45.502083	45.502083	137.975152	64.701235	44.840592	44.840592	141.662168	62.833709	46.383053	46.383053	133.267041	67.230863
114	45.285156	45.285156	139.613432	64.085792	45.532864	45.532864	138.443196	64.788804	45.681760	45.681760	137.200973	65.213224
115	45.339766	45.339766	139.227554	64.240450	45.308269	45.308269	138.458348	64.151226	45.664147	45.664147	137.089503	65.162948
116	44.792539	44.792539	142.026359	62.699111	45.421397	45.421397	139.117448	64.471978	46.278375	46.278375	133.873025	66.927750
117	45.715865	45.715865	137.281158	65.310634	45.504372	45.504372	137.896906	64.707747	46.481051	46.481051	132.111450	67.515253
118	46.117143	46.117143	134.106321	66.462214	45.632476	45.632476	137.245053	65.072589	45.802181	45.802181	136.125614	65.557494
119	46.604977	46.604977	131.153375	67.875745	45.739526	45.739526	135.871205	65.378257	46.410738	46.410738	132.085119	67.311144
120	45.495229	45.495229	138.054963	64.681744	45.810045	45.810045	136.093218	65.580006	45.650121	45.650121	137.657219	65.122924
121	45.823598	45.823598	135.947926	65.618818	45.850463	45.850463	136.218462	65.695780	45.141684	45.141684	140.159261	63.680364
122	44.178733	44.178733	147.141649	60.992515	45.492433	45.492433	138.063001	64.673796	45.354514	45.354514	138.844689	64.282247
123	45.300600	45.300600	138.393343	64.129512	45.505954	45.505954	137.566529	64.712245	45.865053	45.865053	135.971725	65.737595
124	45.569450	45.569450	137.821797	64.892963	45.252779	45.252779	140.033129	63.994189	45.348001	45.348001	138.674021	64.263786
125	45.453780	45.453780	138.455721	64.563940	44.611473	44.611473	143.690114	62.193235	46.169768	46.169768	134.211302	66.613983
126	45.380739	45.380739	138.558336	64.356609	44.647414	44.647414	142.655928	62.293487	45.346956	45.346956	138.551718	64.260827
127	45.868834	45.868834	135.915573	65.748435	44.771059	44.771059	142.884475	62.638992	45.310322	45.310322	139.663355	64.157039
128	45.273894	45.273894	139.702753	64.053920	44.663445	44.663445	143.288150	62.338229	45.921702	45.921702	135.800133	65.900084
129	44.989152	44.989152	140.952605	63.250744	44.881376	44.881376	141.896500	62.948060	45.439276	45.439276	138.702037	64.522743
130	45.789817	45.789817	136.550150	65.522103	45.093700	45.093700	140.444719	63.545055	45.457895	45.457895	137.882504	64.575632
131	45.966876	45.966876	134.894888	66.029802	44.384195	44.384195	145.198256	61.561148	45.309318	45.309318	138.179314	64.154197
132	45.682323	45.682323	136.895219	65.214831	45.438968	45.438968	138.424391	64.521869	45.177415	45.177415	140.074328	63.781214
133	44.800814	44.800814	141.898308	62.722280	45.765533	45.765533	137.158991	65.452625	44.919356	44.919356	141.461655	63.054643
134	45.316775	45.316775	140.207388	64.175315	45.215472	45.215472	140.102621	63.888715	46.018599	46.018599	135.114299	66.178482
135	45.095840	45.095840	140.391098	63.551087	45.317588	45.317588	138.658248	64.177618	45.689117	45.689117	135.936818	65.234231
136	45.044216	45.044216	140.785181	63.405670	45.756425	45.756425	135.983728	65.426575	45.495307	45.495307	137.858432	64.681967
137	44.308776	44.308776	145.377631	61.352114	46.425678	46.425678	132.989760	67.354488	44.514909	44.514909	144.235568	61.924286
138	45.649138	45.649138	136.606116	65.120120	45.856759	45.856759	135.360088	65.713822	45.474059	45.474059	138.712673	64.621563
139	45.986006	45.986006	135.001405	66.084774	45.869156	45.869156	135.837301	65.749360	45.871577	45.871577	136.378562	65.756300
140	46.165444	46.165444	133.568075	66.601507	45.545273	45.545273	136.943764	64.824121	45.770116	45.770116	136.273152	65.465734
141	45.327438	45.327438	139.088522	64.205520	44.464634	44.464634	143.929135	61.784489	45.259802	45.259802	140.142082	64.014053
142	45.729471	45.729471	135.652159	65.349515	44.573583	44.573583	144.144871	62.087635	45.095264	45.095264	141.820965	63.549462
143	46.364403	46.364403	133.784335	67.176810	44.844224	44.844224	142.421949	62.843889	45.181044	45.181044	139.833770	63.791462
144	46.689649	46.689649	131.294685	68.122605	45.476812	45.476812	138.039050	64.629389	44.710238	44.710238	142.867241	62.468917
145	45.627625	45.627625	137.167810	65.058754	45.499395	45.499395	138.265131	64.693593	45.426507	45.426507	136.958195	64.486486
146	45.656292	45.656292	136.412443	65.140531	45.104381	45.104381	140.160489	63.575163	45.554139	45.554139	137.747024	64.849361
147	45.305709	45.305709	139.170086	64.143977	46.245388	46.245388	133.841144	66.832374	45.702009	45.702009	136.638584	65.271050
148	45.297580	45.297580	139.303739	64.120960	46.116877	46.116877	134.582597	66.461448	44.873013	44.873013	141.235968	62.924604
149	45.139714	45.139714	140.761741	63.674805	46.240581	46.240581	133.977477	66.818478	44.311475	44.311475	145.168925	61.359588
150	45.712231	45.712231	136.636306	65.300251	46.224097	46.224097	133.569986	66.770848	45.325640	45.325640	139.597729	64.200426
151	45.312009	45.312009	139.142484	64.161818	45.716298	45.716298	136.736280	65.311873	45.982782	45.982782	134.501483	66.075509
152	44.625598	44.625598	142.874930	62.232624	45.665385	45.665385	136.666563	65.166482	45.362225	45.362225	139.187465	64.304107
153	44.892035	44.892035	141.625876	62.977963	44.850436	44.850436	141.646299	62.861300	46.339545	46.339545	134.395982	67.104796
154	45.800168	45.800168	135.165441	65.551731	45.541277	45.541277	137.910262	64.812747	46.469918	46.469918	132.654111	67.482915
155	46.292897	46.292897	133.549513	66.969759	45.748691	45.748691	135.830510	65.404460	44.502497	44.502497	144.117801	61.889757
156	46.772999	46.772999	130.767820	68.366045	45.235137	45.235137	139.928409	63.944302	45.108501	45.108501	139.979028	63.586778
157	46.635140	46.635140	131.612299	67.963633	45.366770	45.366770	138.062329	64.316994	45.443736	45.443736	138.403884	64.535412
158	46.120727	46.120727	133.724488	66.472547	44.961537	44.961537	141.489646	63.173118	46.320687	46.320687	133.517060	67.050188
159	45.586784	45.586784	136.928779	64.942339	45.881079	45.881079	135.566885	65.783545	46.231099	46.231099	133.744737	66.791077
160	45.463813	45.463813	137.922724	64.592446	44.440202	44.440202	144.519588	61.716610	45.407623	45.407623	138.197403	64.432882
161	46.084380	46.084380	133.785738	66.367814	45.178772	45.178772	140.567391	63.785045	46.873581	46.873581	131.001893	68.660394
162	44.688198	44.688198	143.167831	62.407345	45.423529	45.423529	138.361171	64.478032	45.933696	45.933696	135.071007	65.934514
163	45.762344	45.762344	135.780303	65.443504	45.505901	45.505901	137.748385	64.712094	45.648060	45.648060	136.685562	65.117042
164	46.059374	46.059374	134.230895	66.295811	45.815963	45.815963	135.775478	65.596951	46.000280	46.000280	134.443881	66.125806
165	45.680640	45.680640	136.951152	65.210026	45.107630	45.107630	140.099852	63.584323	47.139252	47.139252	128.708791	69.440910
166	46.142748	46.142748	133.886807	66.536038	45.275523	45.275523	139.186644	64.058531	45.711239	45.711239	136.957981	65.297418
167	46.146775	46.146775	134.064877	66.547651	45.637447	45.637447	137.544010	65.086768	45.350435	45.350435	139.128800	64.270686
168	46.158734	46.158734	134.532760	66.582149	45.705087	45.705087	136.465702	65.279843	45.089797	45.089797	140.870145	63.534056
169	45.674017	45.674017	136.547793	65.191120	46.614326	46.614326	132.015589	67.902980	45.709007	45.709007	137.338292	65.291040
170	46.021072	46.021072	134.038974	66.185595	46.702380	46.702380	131.123836	68.159758	45.065536	45.065536	140.880608	63.465706
171	45.663922	45.663922	137.371208	65.162307	46.408582	46.408582	132.976652	67.304889	45.878183	45.878183	135.703285	65.775240
172	45.634849	45.634849	137.107005	65.079358	47.085905	47.085905	128.975928	69.283826	45.327660	45.327660	139.453176	64.206150
173	46.220680	46.220680	133.307804	66.760976	46.434904	46.434904	133.045884	67.381261	45.842614	45.842614	135.769552	65.673289
174	46.142245	46.142245	134.016669	66.534587	46.312322	46.312322	134.018155	67.025973	46.170983	46.170983	133.773743	66.617489
175	46.658327	46.658327	131.138757	68.031233	46.430854	46.430854	132.874986	67.369506	45.336745	45.336745	139.312135	64.231890
176	45.770817	45.770817	136.344788	65.467740	46.524892	46.524892	131.713386	67.642675	46.041330	46.041330	134.591640	66.243876
177	45.595766	45.595766	137.647455	64.967932	45.884878	45.884878	135.618264	65.794439	45.564171	45.564171	138.118346	64.877927
178	44.743797	44.743797	142.503190	62.562731	46.094811	46.094811	135.151769	66.397864	46.174886	46.174886	133.927158	66.628754
179	44.956207	44.956207	140.947919	63.158141	46.001647	46.001647	135.100607	66.129737	45.641585	45.641585	137.758138	65.098570
180	44.644333	44.644333	143.605974	62.284889	45.370727	45.370727	138.935010	64.328216	45.616438	45.616438	137.287623	65.026858
181	44.544397	44.544397	143.127024	62.006353	45.078336	45.078336	140.584443	63.501762	45.465335	45.465335	138.312954	64.596772
182	45.305662	45.305662	139.695212	64.143843	46.859628	46.859628	130.204467	68.619522	46.246683	46.246683	134.368775	66.836114
183	45.830587	45.830587	136.833580	65.638836	45.420505	45.420505	138.761824	64.469445	46.039078	46.039078	134.283566	66.237397
184	44.990358	44.990358	140.749622	63.254136	46.166599	46.166599	134.115134	66.604840	45.480072	45.480072	137.997794	64.638654
185	46.158277	46.158277	134.495841	66.580829	46.634206	46.634206	131.869064	67.960912	44.056432	44.056432	146.933814	60.655286
186	46.325926	46.325926	133.010685	67.065356	46.785220	46.785220	130.120294	68.401775	45.709228	45.709228	136.334752	65.291671
187	45.144587	45.144587	140.683242	63.688553	47.711478	47.711478	125.953412	71.137036	45.560841	45.560841	138.013877	64.868444
188	45.570731	45.570731	137.147804	64.896610	45.493869	45.493869	138.581969	64.677880	45.383646	45.383646	138.565717	64.364855
189	46.237827	46.237827	133.806138	66.810521	45.025117	45.025117	141.011381	63.351910	46.381718	46.381718	132.830661	67.226993
190	46.548719	46.548719	131.531406	67.711977	45.493496	45.493496	138.214820	64.676819	46.669483	46.669483	131.200001	68.063771
191	46.449109	46.449109	132.327221	67.422492	44.983173	44.983173	141.097728	63.233934	46.219134	46.219134	133.274540	66.756510
192	46.353099	46.353099	133.395430	67.144057	45.161519	45.161519	139.542287	63.736336	46.332737	46.332737	133.150567	67.085078
193	46.160316	46.160316	134.076514	66.586713	46.209806	46.209806	133.758063	66.729567	45.213297	45.213297	139.509727	63.882568
194	46.478397	46.478397	132.830360	67.507544	46.400946	46.400946	133.616803	67.282743	45.058957	45.058957	140.914925	63.447175
195	46.155216	46.155216	133.952440	66.571999	46.149143	46.149143	133.976570	66.554480	44.752424	44.752424	142.746735	62.586858
196	45.941207	45.941207	135.197972	65.956078	45.559401	45.559401	137.025578	64.864345	45.371792	45.371792	139.230542	64.331234
197	45.675227	45.675227	136.829373	65.194573	45.798052	45.798052	137.164884	65.545673	45.770670	45.770670	136.996567	65.467318
198	45.843554	45.843554	135.842843	65.675983	45.529410	45.529410	137.930291	64.778973	44.962870	44.962870	141.007502	63.176866
199	45.096517	45.096517	140.496289	63.552996	45.997354	45.997354	134.525822	66.117392	44.608039	44.608039	143.400851	62.183661
200	45.908418	45.908418	135.680766	65.861963	45.823955	45.823955	136.783471	65.619838	45.447086	45.447086	137.811238	64.544926
201	45.295619	45.295619	139.320204	64.115408	45.670515	45.670515	136.812719	65.181122	45.217325	45.217325	139.309171	63.893952
202	44.766021	44.766021	142.472840	62.624895	46.239874	46.239874	133.212399	66.816436	44.452771	44.452771	144.678470	61.751525
203	45.763937	45.763937	136.588227	65.448060	45.032725	45.032725	141.484640	63.373322	44.657830	44.657830	143.418135	62.322556
204	45.929585	45.929585	135.600301	65.922711	45.011132	45.011132	140.674320	63.312564	45.230290	45.230290	139.152850	63.930598
205	46.137055	46.137055	134.459974	66.519620	44.847354	44.847354	141.028637	62.852661	45.714525	45.714525	136.289576	65.306805
206	46.187746	46.187746	133.764944	66.665873	45.052609	45.052609	140.204528	63.429299	46.059024	46.059024	134.677911	66.294802
207	45.619224	45.619224	137.869205	65.034800	45.674969	45.674969	136.572866	65.193837	45.584841	45.584841	137.941231	64.936805
208	46.168154	46.168154	133.982750	66.609327	45.649141	45.649141	137.639583	65.120128	45.422896	45.422896	138.901643	64.476232
209	46.420222	46.420222	133.122253	67.338656	45.446376	45.446376	138.183300	64.542908	46.313686	46.313686	132.481763	67.029924
210	45.927508	45.927508	135.511466	65.916750	45.703429	45.703429	136.944271	65.275108	46.530240	46.530240	131.912197	67.658225
211	45.735531	45.735531	136.421572	65.366836	44.541627	44.541627	143.750459	61.998641	45.959063	45.959063	135.410971	66.007360
212	45.885140	45.885140	134.848640	65.795189	45.236551	45.236551	139.671648	63.948298	46.438704	46.438704	132.105213	67.392287
213	45.612126	45.612126	137.191696	65.014563	46.318787	46.318787	133.583493	67.044689	45.788246	45.788246	136.644658	65.517609
214	45.089155	45.089155	139.751304	63.532246	45.483296	45.483296	138.300556	64.647819	45.221426	45.221426	139.498994	63.905543
215	45.737608	45.737608	137.124375	65.372774	44.978102	44.978102	140.601452	63.219677	45.207358	45.207358	140.215843	63.865787
216	44.976170	44.976170	141.773005	63.214247	44.963614	44.963614	141.021473	63.178955	46.255219	46.255219	134.047621	66.860791
217	44.681448	44.681448	143.261651	62.388495	45.734238	45.734238	137.087517	65.363141	45.469348	45.469348	137.958424	64.608177
218	45.255399	45.255399	139.618784	64.001597	45.632896	45.632896	136.781356	65.073788	44.614282	44.614282	142.884404	62.201067
219	45.821600	45.821600	136.213563	65.613094	46.244352	46.244352	133.246882	66.829378	45.345778	45.345778	138.914167	64.257487
220	45.709594	45.709594	137.593277	65.292717	46.030280	46.030280	135.262405	66.212085	45.846357	45.846357	136.167358	65.684015
221	45.978966	45.978966	135.144902	66.064540	46.000726	46.000726	134.731716	66.127088	46.369733	46.369733	133.103265	67.192255
222	45.157234	45.157234	139.830619	63.724244	45.797017	45.797017	136.816871	65.542711	45.968868	45.968868	134.643288	66.035525
223	46.402256	46.402256	132.219539	67.286543	45.736555	45.736555	136.549234	65.369763	45.098059	45.098059	139.889394	63.557341
224	45.460155	45.460155	138.068810	64.582053	45.843152	45.843152	135.631416	65.674830	45.749224	45.749224	136.820647	65.405984
