            z         mean           se      std_dev
     0.500000    19.405609     0.036164     0.108492
     1.500000    19.405609     0.036164     0.108492
     2.500000    19.405609     0.036164     0.108492
     3.500000    19.405609     0.036164     0.108492
     4.500000    19.405609     0.036164     0.108492
     5.500000    19.405609     0.036164     0.108492
     6.500000    19.405609     0.036164     0.108492
     7.500000    18.479543     0.701033     2.103099
     8.500000    17.675797     1.010494     3.031482
     9.500000    14.858939     1.154286     3.462858
    10.500000    11.260343     1.018672     3.056016
    11.500000     8.200116     0.613964     1.841892
    12.500000     6.443779     0.591835     1.775505
    13.500000     5.584908     0.552401     1.657203
    14.500000     5.255498     0.455467     1.366401
    15.500000     4.972946     0.393461     1.180383
    16.500000     4.946165     0.355832     1.067496
    17.500000     5.065445     0.330060     0.990180
    18.500000     5.515029     0.287291     0.861873
    19.500000     5.851291     0.276459     0.829377
    20.500000     5.541199     0.166513     0.499539
    21.500000     4.850336     0.186926     0.560778
    22.500000     4.035052     0.149885     0.449655
    23.500000     3.048893     0.129369     0.388107
    24.500000     2.227644     0.080377     0.241131
    25.500000     1.529159     0.091462     0.274386
    26.500000     1.013943     0.103493     0.310479
    27.500000     0.568323     0.086132     0.258396
    28.500000     0.226642     0.066206     0.198618
    29.500000     0.136570     0.071431     0.214293
    30.500000     0.008787     0.056495     0.169485
    31.500000    -0.039023     0.058893     0.176679
    32.500000    -0.091161     0.051470     0.154410
    33.500000    -0.058491     0.055049     0.165147
    34.500000    -0.047824     0.056861     0.170583
    35.500000    -0.072822     0.054023     0.162069
    36.500000    -0.060069     0.060625     0.181875
    37.500000    -0.036648     0.061513     0.184539
    38.500000     0.020966     0.054549     0.163647
    39.500000    -0.016887     0.041246     0.123738
    40.500000    -0.021447     0.026229     0.078687
    41.500000    -0.031931     0.025510     0.076530
    42.500000     0.000191     0.026283     0.078849
    43.500000     0.007889     0.031969     0.095907
    44.500000     0.016989     0.022945     0.068835
    45.500000     0.012314     0.024510     0.073530
    46.500000     0.051747     0.023499     0.070497
    47.500000    -0.016403     0.030234     0.090702
    48.500000    -0.010381     0.038142     0.114426
    49.500000    -0.008968     0.029973     0.089919
    50.500000    -0.057707     0.068202     0.204606
    51.500000    -0.021119     0.042522     0.127566
    52.500000    -0.068301     0.049052     0.147156
    53.500000    -0.044958     0.055320     0.165960
    54.500000    -0.080652     0.074722     0.224166
    55.500000    -0.105371     0.052882     0.158646
    56.500000    -0.124916     0.082714     0.248142
    57.500000    -0.078839     0.067353     0.202059
    58.500000    -0.070351     0.070546     0.211638
    59.500000    -0.117035     0.064753     0.194259
    60.500000    -0.065487     0.088024     0.264072
    61.500000    -0.043897     0.063241     0.189723
    62.500000    -0.057430     0.074950     0.224850
    63.500000    -0.012882     0.078824     0.236472
    64.500000     0.103987     0.079943     0.239829
    65.500000     0.272272     0.073245     0.219735
    66.500000     0.637529     0.081024     0.243072
    67.500000     1.137730     0.084105     0.252315
    68.500000     1.760300     0.101866     0.305598
    69.500000     2.694471     0.085145     0.255435
    70.500000     3.804310     0.135556     0.406668
    71.500000     5.311352     0.250761     0.752283
    72.500000     7.717831     0.404932     1.214796
    73.500000     9.968757     0.610711     1.832133
    74.500000    12.898820     1.000433     3.001299
    75.500000    14.171880     1.387414     4.162242
    76.500000    16.894798     1.032572     3.097716
    77.500000    18.361662     0.708649     2.125947
