# PMF for analog 'scd', block 'block3' (ALC-2007 two-leaflet averaging, 0.38 A bins)
# columns: |z|(A)   PMF(kcal/mol)   SE(kcal/mol)   n_leaflets
# zeroed on |z| >= 37 A; SE = std/sqrt(n)
# leaflet estimates: solute 1 (+z) and mirrored solute 2 (-z)
# diagnostic only -- final uncertainty comes from block-to-block spread
   0.190     20.72023      1.15351    2
   0.570     21.03568      1.18196    2
   0.950     20.47213      1.18361    2
   1.330     19.82651      1.15711    2
   1.710     19.08853      1.16137    2
   2.090     18.51711      1.10267    2
   2.470     17.84185      1.07535    2
   2.850     16.96115      1.00135    2
   3.230     16.33064      0.98342    2
   3.610     15.57613      0.92787    2
   3.990     14.91832      0.82810    2
   4.370     14.34045      0.81232    2
   4.750     13.63178      0.78378    2
   5.130     13.18144      0.78463    2
   5.510     12.57493      0.78444    2
   5.890     12.02019      0.71471    2
   6.270     11.54611      0.72318    2
   6.650     10.94988      0.65951    2
   7.030     10.59066      0.65194    2
   7.410     10.11329      0.64273    2
   7.790      9.59480      0.64286    2
   8.170      9.23145      0.63232    2
   8.550      8.70871      0.61229    2
   8.930      8.38585      0.62315    2
   9.310      7.98649      0.61528    2
   9.690      7.43647      0.65468    2
  10.070      7.12145      0.67002    2
  10.450      6.66751      0.68796    2
  10.830      6.36895      0.69072    2
  11.210      6.07905      0.67483    2
  11.590      5.65486      0.66942    2
  11.970      5.47188      0.66554    2
  12.350      5.16045      0.69141    2
  12.730      4.83411      0.62264    2
  13.110      4.68742      0.61452    2
  13.490      4.36194      0.59752    2
  13.870      4.19108      0.59551    2
  14.250      3.97566      0.56753    2
  14.630      3.69857      0.55648    2
  15.010      3.60884      0.54480    2
  15.390      3.38463      0.52744    2
  15.770      3.21027      0.50991    2
  16.150      3.09300      0.48915    2
  16.530      2.85101      0.50665    2
  16.910      2.78165      0.49010    2
  17.290      2.59917      0.49886    2
  17.670      2.40151      0.48712    2
  18.050      2.35126      0.50925    2
  18.430      2.15439      0.51102    2
  18.810      2.06125      0.55186    2
  19.190      1.94075      0.52523    2
  19.570      1.66074      0.49485    2
  19.950      1.60006      0.47633    2
  20.330      1.41833      0.46170    2
  20.710      1.24925      0.50098    2
  21.090      1.17482      0.51258    2
  21.470      0.90604      0.51401    2
  21.850      0.84402      0.53198    2
  22.230      0.69099      0.54849    2
  22.610      0.43758      0.56626    2
  22.990      0.40429      0.57674    2
  23.370      0.21334      0.57704    2
  23.750      0.12241      0.53939    2
  24.130      0.09623      0.55845    2
  24.510     -0.09228      0.58649    2
  24.890     -0.05967      0.58206    2
  25.270     -0.15663      0.57236    2
  25.650     -0.22997      0.60372    2
  26.030     -0.17381      0.62736    2
  26.410     -0.32522      0.61634    2
  26.790     -0.34065      0.58306    2
  27.170     -0.33520      0.60615    2
  27.550     -0.44149      0.62624    2
  27.930     -0.34336      0.62689    2
  28.310     -0.39190      0.61831    2
  28.690     -0.43150      0.54677    2
  29.070     -0.35977      0.54031    2
  29.450     -0.47440      0.53368    2
  29.830     -0.33960      0.51181    2
  30.210     -0.36194      0.50404    2
  30.590     -0.39409      0.50132    2
  30.970     -0.31357      0.46192    2
  31.350     -0.35439      0.44984    2
  31.730     -0.31360      0.41086    2
  32.110     -0.26623      0.42221    2
  32.490     -0.33180      0.40263    2
  32.870     -0.20585      0.39391    2
  33.250     -0.23001      0.36289    2
  33.630     -0.14396      0.26474    2
  34.010     -0.01232      0.28777    2
  34.390     -0.05159      0.18792    2
  34.770      0.22810      0.14607    2
  35.150      0.25284      0.15858    2
  35.530      0.09676      0.09775    2
  35.910      0.27187      0.18907    2
  36.290      0.22007      0.15291    2
  36.670      0.03379      0.01569    2
  37.050      0.13438      0.02464    2
  37.430      0.04970      0.03382    2
  37.810     -0.18409      0.05846    2
