           z         mean           se
    0.500000   -16.425770     1.589763
    1.500000   -16.332551     1.588628
    2.500000   -16.119547     1.587988
    3.500000   -15.777051     1.586357
    4.500000   -15.357433     1.590608
    5.500000   -14.949364     1.589407
    6.500000   -14.579079     1.588977
    7.500000   -14.362146     1.591892
    8.500000   -14.212230     1.596559
    9.500000   -14.136953     1.598677
   10.500000   -13.998336     1.591430
   11.500000   -13.690431     1.588958
   12.500000   -13.164925     1.589348
   13.500000   -12.270144     1.586622
   14.500000   -11.030207     1.594437
   15.500000    -9.390728     1.613291
   16.500000    -7.369593     1.593843
   17.500000    -5.193693     1.616998
   18.500000    -2.829875     1.509542
   19.500000    -0.584279     1.484594
   20.500000     0.589898     1.442687
   21.500000     1.529345     1.185864
   22.500000     2.130053     0.821413
   23.500000     1.360585     0.543172
   24.500000     0.896989     0.427614
   25.500000     0.526939     0.314072
   26.500000     0.004662     0.301580
   27.500000    -0.146992     0.216184
   28.500000    -0.246695     0.238628
   29.500000    -0.301239     0.240319
   30.500000    -0.342051     0.216204
   31.500000    -0.182657     0.166904
   32.500000    -0.116083     0.118415
   33.500000    -0.147939     0.240916
   34.500000    -0.134567     0.165502
   35.500000    -0.284172     0.176803
   36.500000    -0.187342     0.133513
   37.500000    -0.076268     0.100184
   38.500000    -0.118094     0.164426
   39.500000    -0.134704     0.155939
   40.500000    -0.123432     0.112842
   41.500000    -0.123942     0.126338
   42.500000    -0.044309     0.147447
   43.500000     0.023731     0.072640
   44.500000     0.002663     0.050923
   45.500000     0.122735     0.058303
   46.500000     0.038773     0.092816
   47.500000     0.141140     0.097889
   48.500000    -0.015898     0.171248
   49.500000    -0.021461     0.196200
   50.500000    -0.063840     0.198434
   51.500000    -0.159324     0.193742
   52.500000    -0.080665     0.203934
   53.500000     0.080153     0.265985
   54.500000    -0.132016     0.259968
   55.500000    -0.145917     0.361611
   56.500000    -0.279038     0.319025
   57.500000    -0.237882     0.322971
   58.500000    -0.302767     0.392436
   59.500000    -0.249383     0.319790
   60.500000    -0.265263     0.384472
   61.500000    -0.155161     0.358574
   62.500000    -0.142896     0.396548
   63.500000    -0.194572     0.406227
   64.500000    -0.042469     0.434696
   65.500000     0.122931     0.418013
   66.500000     0.262360     0.489048
   67.500000     0.843326     0.494109
   68.500000     1.272912     0.590620
   69.500000     1.753513     0.677932
   70.500000     3.165752     0.815699
   71.500000     4.262305     1.022142
   72.500000     4.702526     1.268572
   73.500000     6.058300     1.426446
   74.500000     6.868136     1.448468
