            z         mean           se      std_dev
     0.500000    19.212429     0.055202     0.165606
     1.500000    19.212429     0.055202     0.165606
     2.500000    18.853747     0.343347     1.030041
     3.500000    18.199686     0.532185     1.596555
     4.500000    17.347024     0.677909     2.033727
     5.500000    15.275286     1.056935     3.170805
     6.500000    13.153294     1.334404     4.003212
     7.500000    11.048699     1.545501     4.636503
     8.500000     7.846058     1.074686     3.224058
     9.500000     5.288658     0.915026     2.745078
    10.500000     3.376902     0.772115     2.316345
    11.500000     1.952368     0.618103     1.854309
    12.500000     1.035049     0.540044     1.620132
    13.500000     0.431940     0.491301     1.473903
    14.500000     0.399707     0.466338     1.399014
    15.500000     0.696704     0.425623     1.276869
    16.500000     1.274322     0.391052     1.173156
    17.500000     2.120536     0.365499     1.096497
    18.500000     3.187431     0.381966     1.145898
    19.500000     4.189560     0.354451     1.063353
    20.500000     4.785153     0.339696     1.019088
    21.500000     4.834962     0.212466     0.637398
    22.500000     4.285365     0.143657     0.430971
    23.500000     3.583572     0.052491     0.157473
    24.500000     2.606401     0.052427     0.157281
    25.500000     1.871706     0.051128     0.153384
    26.500000     1.277377     0.074664     0.223992
    27.500000     0.829236     0.041921     0.125763
    28.500000     0.542716     0.047976     0.143928
    29.500000     0.254488     0.064450     0.193350
    30.500000     0.107128     0.064957     0.194871
    31.500000     0.074980     0.049008     0.147024
    32.500000     0.022503     0.027261     0.081783
    33.500000    -0.020790     0.036969     0.110907
    34.500000    -0.043661     0.029672     0.089016
    35.500000     0.023159     0.042438     0.127314
    36.500000    -0.016703     0.037269     0.111807
    37.500000     0.010164     0.027899     0.083697
    38.500000    -0.021721     0.039643     0.118929
    39.500000     0.017926     0.041067     0.123201
    40.500000     0.020205     0.016529     0.049587
    41.500000     0.016287     0.020373     0.061119
    42.500000     0.024070     0.018201     0.054603
    43.500000    -0.006345     0.009409     0.028227
    44.500000     0.010870     0.025728     0.077184
    45.500000    -0.004295     0.027340     0.082020
    46.500000    -0.000627     0.013801     0.041403
    47.500000    -0.009591     0.014047     0.042141
    48.500000    -0.026989     0.020778     0.062334
    49.500000    -0.023585     0.035760     0.107280
    50.500000    -0.059381     0.027225     0.081675
    51.500000    -0.059819     0.032014     0.096042
    52.500000    -0.040752     0.028768     0.086304
    53.500000    -0.039057     0.036314     0.108942
    54.500000    -0.010324     0.033469     0.100407
    55.500000     0.007976     0.048829     0.146487
    56.500000     0.004889     0.047362     0.142086
    57.500000    -0.030014     0.067630     0.202890
    58.500000    -0.034118     0.065935     0.197805
    59.500000    -0.041897     0.076147     0.228441
    60.500000    -0.053404     0.066821     0.200463
    61.500000    -0.032895     0.071709     0.215127
    62.500000     0.007387     0.075256     0.225768
    63.500000     0.126064     0.069394     0.208182
    64.500000     0.297107     0.067391     0.202173
    65.500000     0.534874     0.067527     0.202581
    66.500000     0.996436     0.090028     0.270084
    67.500000     1.578594     0.070979     0.212937
    68.500000     2.393737     0.084939     0.254817
    69.500000     3.311283     0.134240     0.402720
    70.500000     4.592393     0.151685     0.455055
    71.500000     6.320687     0.188757     0.566271
    72.500000     8.978962     0.275184     0.825552
    73.500000     9.943504     0.316149     0.948447
    74.500000    14.027324     0.625057     1.875171
    75.500000    18.264602     0.642670     1.928010
    76.500000    18.869767     0.330705     0.992115
