            z         mean           se      std_dev
   -72.500000     0.000000     0.000000     0.000000
   -71.500000     0.000004     0.000001     0.000003
   -70.500000     0.000014     0.000004     0.000012
   -69.500000     0.000043     0.000004     0.000012
   -68.500000     0.000140     0.000011     0.000033
   -67.500000     0.000344     0.000034     0.000102
   -66.500000     0.000638     0.000076     0.000228
   -65.500000     0.000985     0.000100     0.000300
   -64.500000     0.001328     0.000146     0.000438
   -63.500000     0.001504     0.000157     0.000471
   -62.500000     0.001618     0.000172     0.000516
   -61.500000     0.001700     0.000179     0.000537
   -60.500000     0.001671     0.000191     0.000573
   -59.500000     0.001683     0.000177     0.000531
   -58.500000     0.001666     0.000186     0.000558
   -57.500000     0.001671     0.000173     0.000519
   -56.500000     0.001646     0.000185     0.000555
   -55.500000     0.001619     0.000183     0.000549
   -54.500000     0.001659     0.000177     0.000531
   -53.500000     0.001609     0.000182     0.000546
   -52.500000     0.001622     0.000180     0.000540
   -51.500000     0.001600     0.000189     0.000567
   -50.500000     0.001623     0.000176     0.000528
   -49.500000     0.001620     0.000193     0.000579
   -48.500000     0.001601     0.000172     0.000516
   -47.500000     0.001654     0.000194     0.000582
   -46.500000     0.001592     0.000166     0.000498
   -45.500000     0.001606     0.000166     0.000498
   -44.500000     0.001607     0.000182     0.000546
   -43.500000     0.001625     0.000170     0.000510
   -42.500000     0.001589     0.000159     0.000477
   -41.500000     0.001594     0.000164     0.000492
   -40.500000     0.001573     0.000153     0.000459
   -39.500000     0.001625     0.000178     0.000534
   -38.500000     0.001607     0.000172     0.000516
   -37.500000     0.001587     0.000160     0.000480
   -36.500000     0.001530     0.000151     0.000453
   -35.500000     0.001576     0.000153     0.000459
   -34.500000     0.001528     0.000162     0.000486
   -33.500000     0.001556     0.000161     0.000483
   -32.500000     0.001520     0.000154     0.000462
   -31.500000     0.001544     0.000152     0.000456
   -30.500000     0.001555     0.000157     0.000471
   -29.500000     0.001596     0.000159     0.000477
   -28.500000     0.001650     0.000157     0.000471
   -27.500000     0.001625     0.000162     0.000486
   -26.500000     0.001623     0.000164     0.000492
   -25.500000     0.001532     0.000169     0.000507
   -24.500000     0.001334     0.000146     0.000438
   -23.500000     0.001134     0.000137     0.000411
   -22.500000     0.000938     0.000105     0.000315
   -21.500000     0.000895     0.000095     0.000285
   -20.500000     0.001000     0.000086     0.000258
   -19.500000     0.001414     0.000080     0.000240
   -18.500000     0.002482     0.000133     0.000399
   -17.500000     0.004564     0.000181     0.000543
   -16.500000     0.008469     0.000285     0.000855
   -15.500000     0.014252     0.000426     0.001278
   -14.500000     0.021258     0.000495     0.001485
   -13.500000     0.028049     0.000507     0.001521
   -12.500000     0.032018     0.000491     0.001473
   -11.500000     0.032817     0.000490     0.001470
   -10.500000     0.030038     0.000547     0.001641
    -9.500000     0.025981     0.000453     0.001359
    -8.500000     0.022657     0.000447     0.001341
    -7.500000     0.020581     0.000440     0.001320
