            z         mean           se      std_dev
   -27.500000     0.000001     0.000001     0.000003
   -26.500000     0.000001     0.000001     0.000003
   -25.500000     0.000004     0.000004     0.000012
   -24.500000     0.000011     0.000004     0.000012
   -23.500000     0.000029     0.000007     0.000021
   -22.500000     0.000076     0.000012     0.000036
   -21.500000     0.000210     0.000032     0.000096
   -20.500000     0.000550     0.000078     0.000234
   -19.500000     0.001289     0.000139     0.000417
   -18.500000     0.002884     0.000293     0.000879
   -17.500000     0.006789     0.000523     0.001569
   -16.500000     0.013643     0.000934     0.002802
   -15.500000     0.024636     0.001543     0.004629
   -14.500000     0.039429     0.002007     0.006021
   -13.500000     0.055403     0.002448     0.007344
   -12.500000     0.067488     0.003123     0.009369
   -11.500000     0.071980     0.003583     0.010749
   -10.500000     0.066072     0.003459     0.010377
    -9.500000     0.053256     0.002988     0.008964
    -8.500000     0.037552     0.002409     0.007227
    -7.500000     0.023454     0.001805     0.005415
    -6.500000     0.013373     0.001302     0.003906
    -5.500000     0.007144     0.000790     0.002370
    -4.500000     0.003973     0.000522     0.001566
    -3.500000     0.002402     0.000338     0.001014
    -2.500000     0.001489     0.000192     0.000576
    -1.500000     0.000938     0.000115     0.000345
    -0.500000     0.000677     0.000086     0.000258
     0.500000     0.000740     0.000073     0.000219
     1.500000     0.000983     0.000082     0.000246
     2.500000     0.001525     0.000080     0.000240
     3.500000     0.002407     0.000139     0.000417
     4.500000     0.004078     0.000377     0.001131
     5.500000     0.007164     0.000572     0.001716
     6.500000     0.012984     0.000861     0.002583
     7.500000     0.022412     0.001381     0.004143
     8.500000     0.035870     0.002198     0.006594
     9.500000     0.052139     0.002769     0.008307
    10.500000     0.067149     0.003368     0.010104
    11.500000     0.074384     0.003937     0.011811
    12.500000     0.070689     0.003760     0.011280
    13.500000     0.058718     0.003200     0.009600
    14.500000     0.042103     0.002505     0.007515
    15.500000     0.025744     0.001662     0.004986
    16.500000     0.014084     0.000984     0.002952
    17.500000     0.006894     0.000515     0.001545
    18.500000     0.003051     0.000274     0.000822
    19.500000     0.001301     0.000162     0.000486
    20.500000     0.000528     0.000085     0.000255
    21.500000     0.000188     0.000037     0.000111
    22.500000     0.000071     0.000020     0.000060
    23.500000     0.000026     0.000010     0.000030
    24.500000     0.000011     0.000007     0.000021
    25.500000     0.000004     0.000003     0.000009
