            z         mean           se      std_dev
     0.500000    18.879191     0.030630     0.091890
     1.500000    18.879191     0.030630     0.091890
     2.500000    18.879191     0.030630     0.091890
     3.500000    18.879191     0.030630     0.091890
     4.500000    18.528477     0.272347     0.817041
     5.500000    17.570721     0.622306     1.866918
     6.500000    15.160858     0.820610     2.461830
     7.500000    11.574126     0.478347     1.435041
     8.500000     7.878606     0.214428     0.643284
     9.500000     4.525888     0.169864     0.509592
    10.500000     1.907256     0.154990     0.464970
    11.500000    -0.086485     0.122463     0.367389
    12.500000    -1.525085     0.115239     0.345717
    13.500000    -2.385564     0.103311     0.309933
    14.500000    -2.695151     0.102240     0.306720
    15.500000    -2.469227     0.097149     0.291447
    16.500000    -1.708872     0.095844     0.287532
    17.500000    -0.583350     0.088173     0.264519
    18.500000     0.788228     0.081450     0.244350
    19.500000     2.129638     0.071069     0.213207
    20.500000     3.041744     0.068521     0.205563
    21.500000     3.492741     0.076830     0.230490
    22.500000     3.453352     0.081751     0.245253
    23.500000     3.208737     0.091454     0.274362
    24.500000     2.893086     0.083007     0.249021
    25.500000     2.530922     0.066816     0.200448
    26.500000     2.073335     0.056260     0.168780
    27.500000     1.664849     0.062144     0.186432
    28.500000     1.279661     0.049451     0.148353
    29.500000     0.978733     0.044920     0.134760
    30.500000     0.749354     0.036847     0.110541
    31.500000     0.596814     0.035694     0.107082
    32.500000     0.454825     0.019437     0.058311
    33.500000     0.370061     0.028105     0.084315
    34.500000     0.270880     0.033546     0.100638
    35.500000     0.205591     0.030240     0.090720
    36.500000     0.166673     0.029733     0.089199
    37.500000     0.128095     0.031301     0.093903
    38.500000     0.095435     0.026916     0.080748
    39.500000     0.072848     0.016521     0.049563
    40.500000     0.046128     0.021712     0.065136
    41.500000     0.011251     0.015785     0.047355
    42.500000     0.023154     0.011709     0.035127
    43.500000     0.009717     0.010506     0.031518
    44.500000     0.001183     0.006361     0.019083
    45.500000    -0.019088     0.006905     0.020715
    46.500000    -0.014911     0.012966     0.038898
    47.500000    -0.016101     0.018456     0.055368
    48.500000    -0.030747     0.013359     0.040077
    49.500000    -0.010585     0.017517     0.052551
    50.500000    -0.010841     0.021913     0.065739
    51.500000     0.003971     0.024941     0.074823
    52.500000    -0.008507     0.031658     0.094974
    53.500000    -0.033768     0.036693     0.110079
    54.500000    -0.022402     0.035394     0.106182
    55.500000    -0.034776     0.042578     0.127734
    56.500000    -0.039563     0.035777     0.107331
    57.500000    -0.038570     0.042401     0.127203
    58.500000    -0.028710     0.040116     0.120348
    59.500000    -0.027043     0.039927     0.119781
    60.500000     0.003940     0.040760     0.122280
    61.500000     0.088588     0.035975     0.107925
    62.500000     0.190328     0.045697     0.137091
    63.500000     0.441152     0.052713     0.158139
    64.500000     0.737542     0.065590     0.196770
    65.500000     1.182512     0.066214     0.198642
    66.500000     1.684414     0.079693     0.239079
    67.500000     2.324340     0.105819     0.317457
    68.500000     3.163898     0.128148     0.384444
    69.500000     4.369034     0.169729     0.509187
    70.500000     5.948406     0.278573     0.835719
    71.500000     7.936995     0.400256     1.200768
    72.500000     8.730173     0.591464     1.774392
    73.500000    11.844587     0.678182     2.034546
    74.500000    15.169342     0.647838     1.943514
    75.500000    17.887987     0.490231     1.470693
    76.500000    18.785047     0.089408     0.268224
