            z         mean           se      std_dev
   -67.500000     0.000002     0.000002     0.000006
   -66.500000     0.000015     0.000011     0.000033
   -65.500000     0.000053     0.000028     0.000084
   -64.500000     0.000126     0.000054     0.000162
   -63.500000     0.000301     0.000107     0.000321
   -62.500000     0.000519     0.000107     0.000321
   -61.500000     0.000905     0.000137     0.000411
   -60.500000     0.001284     0.000174     0.000522
   -59.500000     0.001600     0.000200     0.000600
   -58.500000     0.001812     0.000210     0.000630
   -57.500000     0.001839     0.000207     0.000621
   -56.500000     0.001869     0.000188     0.000564
   -55.500000     0.001778     0.000185     0.000555
   -54.500000     0.001883     0.000179     0.000537
   -53.500000     0.001814     0.000182     0.000546
   -52.500000     0.001869     0.000183     0.000549
   -51.500000     0.001863     0.000205     0.000615
   -50.500000     0.001879     0.000210     0.000630
   -49.500000     0.001765     0.000196     0.000588
   -48.500000     0.001807     0.000205     0.000615
   -47.500000     0.001823     0.000210     0.000630
   -46.500000     0.001914     0.000240     0.000720
   -45.500000     0.001835     0.000188     0.000564
   -44.500000     0.001808     0.000220     0.000660
   -43.500000     0.001828     0.000205     0.000615
   -42.500000     0.001885     0.000233     0.000699
   -41.500000     0.001808     0.000207     0.000621
   -40.500000     0.001849     0.000239     0.000717
   -39.500000     0.001812     0.000247     0.000741
   -38.500000     0.001910     0.000258     0.000774
   -37.500000     0.001855     0.000274     0.000822
   -36.500000     0.001946     0.000267     0.000801
   -35.500000     0.002024     0.000290     0.000870
   -34.500000     0.002007     0.000274     0.000822
   -33.500000     0.001991     0.000288     0.000864
   -32.500000     0.001990     0.000270     0.000810
   -31.500000     0.001989     0.000273     0.000819
   -30.500000     0.001963     0.000256     0.000768
   -29.500000     0.001920     0.000255     0.000765
   -28.500000     0.001790     0.000237     0.000711
   -27.500000     0.001518     0.000230     0.000690
   -26.500000     0.001216     0.000166     0.000498
   -25.500000     0.000884     0.000123     0.000369
   -24.500000     0.000837     0.000126     0.000378
   -23.500000     0.000633     0.000108     0.000324
   -22.500000     0.000641     0.000086     0.000258
   -21.500000     0.000800     0.000117     0.000351
   -20.500000     0.001312     0.000160     0.000480
   -19.500000     0.002532     0.000243     0.000729
   -18.500000     0.004942     0.000370     0.001110
   -17.500000     0.009889     0.000645     0.001935
   -16.500000     0.017767     0.000962     0.002886
   -15.500000     0.029262     0.001608     0.004824
   -14.500000     0.042713     0.002099     0.006297
   -13.500000     0.055006     0.002892     0.008676
   -12.500000     0.062115     0.003178     0.009534
   -11.500000     0.061601     0.003251     0.009753
   -10.500000     0.053491     0.002941     0.008823
    -9.500000     0.040195     0.002214     0.006642
    -8.500000     0.027485     0.001381     0.004143
    -7.500000     0.017060     0.000827     0.002481
    -6.500000     0.010497     0.000481     0.001443
    -5.500000     0.006215     0.000312     0.000936
    -4.500000     0.004194     0.000191     0.000573
    -3.500000     0.002994     0.000118     0.000354
    -2.500000     0.002186     0.000102     0.000306
    -1.500000     0.001754     0.000117     0.000351
    -0.500000     0.001695     0.000169     0.000507
     0.500000     0.001533     0.000175     0.000525
     1.500000     0.001668     0.000201     0.000603
     2.500000     0.002002     0.000215     0.000645
     3.500000     0.002579     0.000196     0.000588
     4.500000     0.003556     0.000218     0.000654
     5.500000     0.005367     0.000372     0.001116
     6.500000     0.008919     0.000603     0.001809
     7.500000     0.014814     0.000927     0.002781
     8.500000     0.024055     0.001467     0.004401
     9.500000     0.036241     0.002056     0.006168
    10.500000     0.047620     0.002557     0.007671
    11.500000     0.055465     0.002482     0.007446
    12.500000     0.056222     0.002509     0.007527
    13.500000     0.048491     0.002178     0.006534
    14.500000     0.036489     0.001760     0.005280
    15.500000     0.024076     0.001120     0.003360
    16.500000     0.014111     0.000782     0.002346
    17.500000     0.007693     0.000505     0.001515
    18.500000     0.003773     0.000320     0.000960
    19.500000     0.001896     0.000200     0.000600
    20.500000     0.000967     0.000169     0.000507
    21.500000     0.000533     0.000069     0.000207
    22.500000     0.000430     0.000059     0.000177
    23.500000     0.000474     0.000066     0.000198
    24.500000     0.000689     0.000097     0.000291
    25.500000     0.000873     0.000103     0.000309
    26.500000     0.001074     0.000143     0.000429
    27.500000     0.001286     0.000163     0.000489
    28.500000     0.001462     0.000168     0.000504
    29.500000     0.001628     0.000197     0.000591
    30.500000     0.001620     0.000163     0.000489
    31.500000     0.001690     0.000165     0.000495
    32.500000     0.001801     0.000192     0.000576
    33.500000     0.001852     0.000165     0.000495
    34.500000     0.001835     0.000150     0.000450
    35.500000     0.001865     0.000169     0.000507
    36.500000     0.001859     0.000155     0.000465
    37.500000     0.001864     0.000147     0.000441
    38.500000     0.001856     0.000135     0.000405
    39.500000     0.001867     0.000137     0.000411
    40.500000     0.001988     0.000152     0.000456
    41.500000     0.001972     0.000158     0.000474
