           z    400-600ns    600-800ns   800-1000ns
  -24.500000     0.000000     0.000000     0.000000
  -23.500000     0.000000     0.000000     0.000000
  -22.500000     0.000000     0.000000     0.000000
  -21.500000     0.000000     0.000000     0.000000
  -20.500000     0.000016     0.000011     0.000000
  -19.500000     0.000075     0.000027     0.000005
  -18.500000     0.000252     0.000151     0.000144
  -17.500000     0.000836     0.000522     0.000553
  -16.500000     0.001930     0.001474     0.001696
  -15.500000     0.004541     0.003587     0.004338
  -14.500000     0.008530     0.007046     0.008043
  -13.500000     0.014582     0.011580     0.013646
  -12.500000     0.021439     0.016533     0.019849
  -11.500000     0.025991     0.022590     0.024213
  -10.500000     0.027112     0.026102     0.027573
   -9.500000     0.027760     0.027274     0.028939
   -8.500000     0.027658     0.027307     0.028700
   -7.500000     0.028661     0.028119     0.029359
   -6.500000     0.031803     0.032185     0.030842
   -5.500000     0.035722     0.035767     0.036115
   -4.500000     0.041951     0.041387     0.040846
   -3.500000     0.047865     0.047600     0.048831
   -2.500000     0.052952     0.050977     0.053078
   -1.500000     0.057064     0.056490     0.058447
   -0.500000     0.058619     0.057781     0.059074
    0.500000     0.058356     0.057916     0.058686
    1.500000     0.056405     0.057066     0.057559
    2.500000     0.052534     0.052241     0.054040
    3.500000     0.047200     0.047239     0.048310
    4.500000     0.039759     0.040554     0.041484
    5.500000     0.034172     0.035595     0.034755
    6.500000     0.029953     0.032013     0.030986
    7.500000     0.026452     0.029759     0.028301
    8.500000     0.027567     0.028990     0.027196
    9.500000     0.027433     0.028393     0.025904
   10.500000     0.025911     0.026946     0.024883
   11.500000     0.021177     0.023601     0.019828
   12.500000     0.016303     0.018480     0.015060
   13.500000     0.010749     0.012795     0.009616
   14.500000     0.005506     0.007223     0.004912
   15.500000     0.002632     0.003706     0.002568
   16.500000     0.001453     0.001802     0.001074
   17.500000     0.000686     0.000764     0.000420
   18.500000     0.000284     0.000344     0.000117
   19.500000     0.000080     0.000054     0.000005
   20.500000     0.000027     0.000011     0.000005
   21.500000     0.000000     0.000000     0.000000
