            z         mean           se      std_dev
   -65.500000     0.000001     0.000001     0.000003
   -64.500000     0.000003     0.000002     0.000006
   -63.500000     0.000012     0.000007     0.000021
   -62.500000     0.000020     0.000006     0.000018
   -61.500000     0.000061     0.000018     0.000054
   -60.500000     0.000093     0.000026     0.000078
   -59.500000     0.000157     0.000031     0.000093
   -58.500000     0.000218     0.000041     0.000123
   -57.500000     0.000288     0.000044     0.000132
   -56.500000     0.000311     0.000050     0.000150
   -55.500000     0.000303     0.000044     0.000132
   -54.500000     0.000320     0.000050     0.000150
   -53.500000     0.000295     0.000054     0.000162
   -52.500000     0.000317     0.000065     0.000195
   -51.500000     0.000315     0.000058     0.000174
   -50.500000     0.000315     0.000074     0.000222
   -49.500000     0.000294     0.000069     0.000207
   -48.500000     0.000293     0.000062     0.000186
   -47.500000     0.000318     0.000062     0.000186
   -46.500000     0.000332     0.000074     0.000222
   -45.500000     0.000337     0.000063     0.000189
   -44.500000     0.000355     0.000072     0.000216
   -43.500000     0.000355     0.000067     0.000201
   -42.500000     0.000363     0.000081     0.000243
   -41.500000     0.000358     0.000077     0.000231
   -40.500000     0.000347     0.000090     0.000270
   -39.500000     0.000356     0.000093     0.000279
   -38.500000     0.000378     0.000102     0.000306
   -37.500000     0.000374     0.000098     0.000294
   -36.500000     0.000351     0.000091     0.000273
   -35.500000     0.000362     0.000108     0.000324
   -34.500000     0.000377     0.000113     0.000339
   -33.500000     0.000388     0.000111     0.000333
   -32.500000     0.000377     0.000108     0.000324
   -31.500000     0.000372     0.000106     0.000318
   -30.500000     0.000345     0.000080     0.000240
   -29.500000     0.000389     0.000100     0.000300
   -28.500000     0.000385     0.000089     0.000267
   -27.500000     0.000378     0.000092     0.000276
   -26.500000     0.000386     0.000088     0.000264
   -25.500000     0.000369     0.000082     0.000246
   -24.500000     0.000344     0.000085     0.000255
   -23.500000     0.000416     0.000095     0.000285
   -22.500000     0.000551     0.000096     0.000288
   -21.500000     0.000955     0.000128     0.000384
   -20.500000     0.002008     0.000200     0.000600
   -19.500000     0.004506     0.000325     0.000975
   -18.500000     0.009170     0.000443     0.001329
   -17.500000     0.017824     0.000686     0.002058
   -16.500000     0.031527     0.001302     0.003906
   -15.500000     0.050197     0.001995     0.005985
   -14.500000     0.070448     0.002510     0.007530
   -13.500000     0.084331     0.002926     0.008778
   -12.500000     0.085097     0.002898     0.008694
   -11.500000     0.072932     0.002465     0.007395
   -10.500000     0.053176     0.001818     0.005454
    -9.500000     0.032344     0.001362     0.004086
    -8.500000     0.016292     0.001016     0.003048
    -7.500000     0.006714     0.000602     0.001806
    -6.500000     0.002329     0.000271     0.000813
    -5.500000     0.000667     0.000109     0.000327
    -4.500000     0.000145     0.000033     0.000099
    -3.500000     0.000020     0.000008     0.000024
    -2.500000     0.000006     0.000003     0.000009
    -1.500000     0.000000     0.000000     0.000000
    -0.500000     0.000000     0.000000     0.000000
     0.500000     0.000000     0.000000     0.000000
     1.500000     0.000001     0.000001     0.000003
     2.500000     0.000006     0.000003     0.000009
     3.500000     0.000042     0.000012     0.000036
     4.500000     0.000197     0.000035     0.000105
     5.500000     0.000659     0.000098     0.000294
     6.500000     0.002042     0.000253     0.000759
     7.500000     0.005548     0.000596     0.001788
     8.500000     0.012776     0.001216     0.003648
     9.500000     0.025187     0.001876     0.005628
    10.500000     0.042307     0.002480     0.007440
    11.500000     0.058735     0.002820     0.008460
    12.500000     0.069076     0.003056     0.009168
    13.500000     0.068801     0.002696     0.008088
    14.500000     0.057252     0.002386     0.007158
    15.500000     0.040497     0.001737     0.005211
    16.500000     0.025090     0.001053     0.003159
    17.500000     0.013553     0.000574     0.001722
    18.500000     0.006603     0.000299     0.000897
    19.500000     0.003030     0.000145     0.000435
    20.500000     0.001338     0.000088     0.000264
    21.500000     0.000666     0.000052     0.000156
    22.500000     0.000353     0.000046     0.000138
    23.500000     0.000248     0.000041     0.000123
    24.500000     0.000248     0.000033     0.000099
    25.500000     0.000240     0.000041     0.000123
    26.500000     0.000236     0.000037     0.000111
    27.500000     0.000247     0.000046     0.000138
    28.500000     0.000266     0.000053     0.000159
    29.500000     0.000275     0.000062     0.000186
    30.500000     0.000276     0.000066     0.000198
    31.500000     0.000262     0.000060     0.000180
    32.500000     0.000270     0.000057     0.000171
    33.500000     0.000278     0.000043     0.000129
    34.500000     0.000269     0.000041     0.000123
    35.500000     0.000270     0.000049     0.000147
    36.500000     0.000283     0.000044     0.000132
    37.500000     0.000273     0.000037     0.000111
    38.500000     0.000283     0.000038     0.000114
    39.500000     0.000293     0.000044     0.000132
    40.500000     0.000282     0.000040     0.000120
    41.500000     0.000293     0.000037     0.000111
    42.500000     0.000294     0.000041     0.000123
    43.500000     0.000283     0.000045     0.000135
    44.500000     0.000306     0.000049     0.000147
    45.500000     0.000321     0.000051     0.000153
    46.500000     0.000310     0.000045     0.000135
    47.500000     0.000350     0.000052     0.000156
    48.500000     0.000327     0.000050     0.000150
    49.500000     0.000328     0.000047     0.000141
    50.500000     0.000348     0.000052     0.000156
    51.500000     0.000341     0.000048     0.000144
    52.500000     0.000338     0.000042     0.000126
    53.500000     0.000353     0.000049     0.000147
    54.500000     0.000315     0.000044     0.000132
    55.500000     0.000334     0.000049     0.000147
    56.500000     0.000325     0.000055     0.000165
    57.500000     0.000317     0.000055     0.000165
    58.500000     0.000338     0.000065     0.000195
    59.500000     0.000324     0.000062     0.000186
    60.500000     0.000301     0.000069     0.000207
    61.500000     0.000284     0.000061     0.000183
    62.500000     0.000249     0.000053     0.000159
    63.500000     0.000219     0.000045     0.000135
    64.500000     0.000145     0.000030     0.000090
    65.500000     0.000074     0.000016     0.000048
    66.500000     0.000046     0.000010     0.000030
    67.500000     0.000012     0.000004     0.000012
    68.500000     0.000004     0.000003     0.000009
    69.500000     0.000001     0.000001     0.000003
